,Date,LCG00,LCV00,LCJ00,LCZ00,LCM00,LCG01,LCQ00,LCJ01,LCM01,LCQ01,LCV01,LCZ01,LCG02,LCJ02,LCM02,LCQ02,LCV02,LCZ02,LCG03,LCJ03,LCM03,LCQ03,LCV03,LCZ03,LCG04,LCJ04,LCM04,LCQ04,LCV04,LCZ04,LCG05,LCJ05,LCM05,LCQ05,LCV05,LCZ05,LCG06,LCJ06,LCM06,LCQ06,LCV06,LCZ06,LCG07,LCJ07,LCM07,LCQ07,LCV07,LCZ07,LCG08,LCJ08,LCM08,LCQ08,LCV08,LCZ08,LCG09,LCJ09,LCM09,LCQ09,LCV09,LCZ09,LCG10,LCJ10,LCM10,LCQ10,LCV10,LCZ10,LCG11,LCJ11,LCM11,LCQ11,LCV11,LCZ11,LCG12,LCJ12,LCM12,LCQ12,LCV12,LCZ12,LCG13,LCJ13,LCM13,LCQ13,LCV13,LCZ13,LCG14,LCJ14,LCM14,LCQ14,LCV14,LCZ14,LCG15,LCJ15,LCM15,LCQ15,LCV15,LCZ15,LCG16,LCJ16,LCM16,LCQ16,LCV16,LCZ16,LCG17,LCJ17,LCM17,LCQ17,LCV17,LCZ17,LCG18,LCJ18,LCM18,LCQ18,LCV18,LCZ18,LCG19,LCJ19,LCM19,LCQ19,LCV19,LCZ19,LCG20,LCJ20,LCM20,LCQ20,LCV20,LCZ20,LCG21,LCJ21,LCM21,LCQ21,LCV21,LCZ21,LCG22,LCJ22,LCM22,LCQ22,LCV22,LCZ22,LCG23,LCJ23,LCM23,LCQ23,LCV23,LCZ23,PnL,PNL,IS_ROLLING,Day
1057,2003-09-25,,,,,,,,,,,,,,,,,,,,,,,54.57499999999999,,,,-5.050000000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.52499999999998,19809.999999999993,,
1058,2003-09-26,,,,,,,,,,,,,,,,,,,,,,,50.07499999999996,,,,-2.799999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.27499999999996,18909.999999999985,,
1059,2003-09-29,,,,,,,,,,,,,,,,,,,,,,,56.825,,,,-6.549999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.275000000000006,20110.000000000004,,
1060,2003-09-30,,,,,,,,,,,,,,,,,,,,,,,60.07499999999996,,,,-7.550000000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.52499999999995,21009.999999999978,,
1061,2003-10-01,,,,,,,,,,,,,,,,,,,,,,,66.57500000000002,,,,-10.799999999999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.77500000000005,22310.00000000002,,
1062,2003-10-02,,,,,,,,,,,,,,,,,,,,,,,69.57499999999999,,,,-13.800000000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.77499999999998,22309.999999999993,,
1063,2003-10-03,,,,,,,,,,,,,,,,,,,,,,,71.2,,,,-16.549999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.650000000000006,21860.000000000004,,
1064,2003-10-06,,,,,,,,,,,,,,,,,,,,,,,78.7,,,,-22.799999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.900000000000006,22360.000000000004,,
1065,2003-10-07,,,,,,,,,,,,,,,,,,,,,,,78.7,,,,-30.299999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.400000000000006,19360.000000000004,,
1066,2003-10-08,,,,,,,,,,,,,,,,,,,,,,,78.7,,,,-34.92499999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.77500000000002,17510.000000000007,True,1.0
1067,2003-10-09,,,,,,,,,,,,,,,,,,,,,,,78.7,-4.224999999999994,,,-28.924999999999983,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.050000000000026,18820.00000000001,True,2.0
1068,2003-10-10,,,,,,,,,,,,,,,,,,,,,,,78.7,-1.2249999999999943,,,-26.75,3.0500000000000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.77500000000002,21510.000000000007,True,3.0
1069,2003-10-13,,,,,,,,,,,,,,,,,,,,,,,78.7,3.2750000000000057,,,-29.299999999999983,-1.2250000000000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.45,20580.0,True,4.0
1070,2003-10-14,,,,,,,,,,,,,,,,,,,,,,,78.7,0.17499999999998295,,,-27.799999999999983,4.774999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.84999999999998,22339.999999999993,True,5.0
1071,2003-10-15,,,,,,,,,,,,,,,,,,,,,,,,-6.574999999999989,,,,6.775000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20000000000001705,80.00000000000682,,
1072,2003-10-16,,,,,,,,,,,,,,,,,,,,,,,,-19.07499999999999,,,,9.524999999999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.549999999999997,-3819.999999999999,,
1073,2003-10-17,,,,,,,,,,,,,,,,,,,,,,,,-14.450000000000003,,,,3.0250000000000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.424999999999997,-4569.999999999999,,
1074,2003-10-20,,,,,,,,,,,,,,,,,,,,,,,,-21.950000000000003,,,,5.525000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.424999999999997,-6569.999999999999,,
1075,2003-10-21,,,,,,,,,,,,,,,,,,,,,,,,-22.325000000000017,,,,2.2749999999999773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.05000000000004,-8020.000000000016,,
1076,2003-10-22,,,,,,,,,,,,,,,,,,,,,,,,-29.825000000000017,,,,5.025000000000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.799999999999983,-9919.999999999993,,
1077,2003-10-23,,,,,,,,,,,,,,,,,,,,,,,,-22.325000000000017,,,,-0.4750000000000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.800000000000026,-9120.000000000011,,
1078,2003-10-24,,,,,,,,,,,,,,,,,,,,,,,,-15.324999999999989,,,,-3.2249999999999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.549999999999983,-7419.999999999993,,
1079,2003-10-27,,,,,,,,,,,,,,,,,,,,,,,,-7.575000000000003,,,,-4.2250000000000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.800000000000011,-4720.000000000005,,
1080,2003-10-28,,,,,,,,,,,,,,,,,,,,,,,,-15.075000000000003,,,,3.2749999999999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.800000000000011,-4720.000000000005,,
1081,2003-10-29,,,,,,,,,,,,,,,,,,,,,,,,-7.575000000000003,,,,-0.22500000000002274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.800000000000026,-3120.00000000001,,
1082,2003-10-30,,,,,,,,,,,,,,,,,,,,,,,,-11.44999999999996,,,,1.7750000000000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.674999999999955,-3869.999999999982,,
1083,2003-10-31,,,,,,,,,,,,,,,,,,,,,,,,-10.19999999999996,,,,0.39999999999997726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.799999999999983,-3919.999999999993,,
1084,2003-11-03,,,,,,,,,,,,,,,,,,,,,,,,-2.950000000000017,,,,-0.09999999999999432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0500000000000114,-1220.0000000000045,,
1085,2003-11-04,,,,,,,,,,,,,,,,,,,,,,,,-1.700000000000017,,,,1.7750000000000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07499999999998863,29.999999999995453,,
1086,2003-11-05,,,,,,,,,,,,,,,,,,,,,,,,5.799999999999983,,,,2.77500000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.575000000000003,3430.000000000001,,
1087,2003-11-06,,,,,,,,,,,,,,,,,,,,,,,,13.299999999999983,,,,1.7750000000000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.074999999999989,6029.999999999995,,
1088,2003-11-07,,,,,,,,,,,,,,,,,,,,,,,,19.425000000000026,,,,2.2749999999999773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.700000000000003,8680.000000000002,,
1089,2003-11-10,,,,,,,,,,,,,,,,,,,,,,,,26.925000000000026,,,,-0.5999999999999659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.32500000000006,10530.000000000024,,
1090,2003-11-11,,,,,,,,,,,,,,,,,,,,,,,,19.425000000000026,,,,6.275000000000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.70000000000006,10280.000000000024,,
1091,2003-11-12,,,,,,,,,,,,,,,,,,,,,,,,11.925000000000026,,,,8.899999999999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.825000000000017,8330.000000000007,,
1092,2003-11-13,,,,,,,,,,,,,,,,,,,,,,,,9.425000000000026,,,,5.399999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.825000000000003,5930.000000000001,,
1093,2003-11-14,,,,,,,,,,,,,,,,,,,,,,,,5.799999999999983,,,,9.02500000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.825000000000003,5930.000000000001,,
1094,2003-11-17,,,,,,,,,,,,,,,,,,,,,,,,3.4250000000000114,,,,7.77500000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.200000000000031,4480.000000000013,,
1095,2003-11-18,,,,,,,,,,,,,,,,,,,,,,,,10.925000000000011,,,,0.2750000000000199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.200000000000031,4480.000000000013,,
1096,2003-11-19,,,,,,,,,,,,,,,,,,,,,,,,3.4250000000000114,,,,7.400000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.825000000000017,4330.000000000007,,
1097,2003-11-20,,,,,,,,,,,,,,,,,,,,,,,,7.800000000000011,,,,5.1499999999999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.950000000000003,5180.000000000001,,
1098,2003-11-21,,,,,,,,,,,,,,,,,,,,,,,,11.05000000000004,,,,4.5249999999999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.575000000000031,6230.000000000013,,
1099,2003-11-24,,,,,,,,,,,,,,,,,,,,,,,,16.67500000000004,,,,1.6499999999999773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.325000000000017,7330.000000000007,,
1100,2003-11-25,,,,,,,,,,,,,,,,,,,,,,,,20.174999999999983,,,,-1.4750000000000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.69999999999996,7479.999999999984,,
1101,2003-11-26,,,,,,,,,,,,,,,,,,,,,,,,27.674999999999983,,,,-2.1000000000000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.57499999999996,10229.999999999984,,
1102,2003-11-27,,,,,,,,,,,,,,,,,,,,,,,,27.674999999999983,,,,-2.1000000000000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.57499999999996,10229.999999999984,,
1103,2003-11-28,,,,,,,,,,,,,,,,,,,,,,,,31.55000000000001,,,,-2.3500000000000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.200000000000003,11680.000000000002,,
1104,2003-12-01,,,,,,,,,,,,,,,,,,,,,,,,30.42500000000004,,,,-1.7250000000000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.70000000000003,11480.000000000013,,
1105,2003-12-02,,,,,,,,,,,,,,,,,,,,,,,,33.175000000000026,,,,-3.2249999999999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95000000000003,11980.000000000013,,
1106,2003-12-03,,,,,,,,,,,,,,,,,,,,,,,,26.05000000000004,,,,2.2749999999999773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.325000000000017,11330.000000000007,,
1107,2003-12-04,,,,,,,,,,,,,,,,,,,,,,,,20.549999999999997,,,,3.5249999999999773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.074999999999974,9629.999999999989,,
1108,2003-12-05,,,,,,,,,,,,,,,,,,,,,,,,18.175000000000026,,,,1.7750000000000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.95000000000003,7980.000000000013,,
1109,2003-12-08,,,,,,,,,,,,,,,,,,,,,,,,20.42500000000004,,,,1.900000000000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.325000000000074,8930.00000000003,True,1.0
1110,2003-12-09,,,,,,,,,,,,,,,,,,,,,,,,20.42500000000004,-7.3500000000000085,,,4.400000000000034,0.4750000000000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.950000000000074,7180.000000000029,True,2.0
1111,2003-12-10,,,,,,,,,,,,,,,,,,,,,,,,20.42500000000004,-10.200000000000003,,,4.550000000000026,0.7749999999999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.550000000000054,6220.000000000022,True,3.0
1112,2003-12-11,,,,,,,,,,,,,,,,,,,,,,,,20.42500000000004,-9.375000000000028,,,4.15000000000002,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.075000000000031,6030.000000000013,True,4.0
1113,2003-12-12,,,,,,,,,,,,,,,,,,,,,,,,20.42500000000004,-10.775000000000006,,,4.000000000000014,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.525000000000048,5410.000000000019,True,5.0
1114,2003-12-15,,,,,,,,,,,,,,,,,,,,,,,,,-4.025000000000034,,,,-2.874999999999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.90000000000002,-2760.000000000008,,
1115,2003-12-16,,,,,,,,,,,,,,,,,,,,,,,,,-7.8999999999999915,,,,-1.7500000000000142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.650000000000006,-3860.0000000000023,,
1116,2003-12-17,,,,,,,,,,,,,,,,,,,,,,,,,-6.15000000000002,,,,-1.8749999999999716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.024999999999991,-3209.9999999999964,,
1117,2003-12-18,,,,,,,,,,,,,,,,,,,,,,,,,-13.65000000000002,,,,0.3749999999999716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.275000000000048,-5310.000000000019,,
1118,2003-12-19,,,,,,,,,,,,,,,,,,,,,,,,,-11.400000000000006,,,,0.3749999999999716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.025000000000034,-4410.000000000014,,
1119,2003-12-22,,,,,,,,,,,,,,,,,,,,,,,,,-5.52500000000002,,,,-3.625000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.150000000000034,-3660.0000000000136,,
1120,2003-12-23,,,,,,,,,,,,,,,,,,,,,,,,,-0.5250000000000199,,,,-3.625000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.150000000000034,-1660.0000000000136,,
1121,2003-12-24,,,,,,,,,,,,,,,,,,,,,,,,,-8.02500000000002,,,,3.874999999999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.150000000000034,-1660.0000000000136,,
1122,2003-12-25,,,,,,,,,,,,,,,,,,,,,,,,,-8.02500000000002,,,,3.874999999999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.150000000000034,-1660.0000000000136,,
1123,2003-12-26,,,,,,,,,,,,,,,,,,,,,,,,,-23.02500000000002,,,,18.874999999999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.150000000000034,-1660.0000000000136,,
1124,2003-12-29,,,,,,,,,,,,,,,,,,,,,,,,,-48.02500000000002,,,,21.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.90000000000002,-10760.000000000007,,
1125,2003-12-30,,,,,,,,,,,,,,,,,,,,,,,,,-73.02500000000002,,,,22.125000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.900000000000006,-20360.000000000004,,
