,Date,PLF00,PLV00,PLJ00,PLF01,PLN00,PLJ01,PLN01,PLV01,PLF02,PLJ02,PLN02,PLV02,PLF03,PLJ03,PLN03,PLV03,PLF04,PLJ04,PLN04,PLV04,PLF05,PLJ05,PLN05,PLV05,PLF06,PLJ06,PLN06,PLV06,PLF07,PLJ07,PLN07,PLV07,PLF08,PLJ08,PLN08,PLV08,PLF09,PLJ09,PLN09,PLV09,PLF10,PLJ10,PLN10,PLV10,PLF11,PLJ11,PLN11,PLV11,PLF12,PLJ12,PLN12,PLV12,PLF13,PLJ13,PLN13,PLV13,PLF14,PLJ14,PLN14,PLV14,PLF15,PLJ15,PLN15,PLV15,PLF16,PLJ16,PLN16,PLV16,PLF17,PLJ17,PLN17,PLV17,PLF18,PLJ18,PLN18,PLV18,PLF19,PLJ19,PLN19,PLV19,PLF20,PLJ20,PLN20,PLV20,PLF21,PLJ21,PLN21,PLV21,PLF22,PLJ22,PLN22,PLV22,PLF23,PLJ23,PLN23,PLV23,PnL,PNL,IS_ROLLING,Day
1167,2004-06-25,,,,,,,,,,,,,,,,,,,-588.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-588.2,-29410.000000000004,,
1168,2004-06-28,,,,,,,,,,,,,,,,,,,-669.6999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-669.6999999999998,-33484.99999999999,,
1169,2004-06-29,,,,,,,,,,,,,,,,,,,-717.6999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-717.6999999999999,-35885.0,,
1170,2004-06-30,,,,,,,,,,,,,,,,,,,-663.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-663.2,-33160.0,,
1171,2004-07-01,,,,,,,,,,,,,,,,,,,-687.6999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-687.6999999999999,-34385.0,,
1172,2004-07-02,,,,,,,,,,,,,,,,,,,-687.6999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-687.6999999999999,-34385.0,,
1173,2004-07-05,,,,,,,,,,,,,,,,,,,-687.6999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-687.6999999999999,-34385.0,,
1174,2004-07-06,,,,,,,,,,,,,,,,,,,-687.6999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-687.6999999999999,-34385.0,,
1175,2004-07-07,,,,,,,,,,,,,,,,,,,-687.6999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-687.6999999999999,-34385.0,,
1176,2004-07-08,,,,,,,,,,,,,,,,,,,-687.6999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-687.6999999999999,-34385.0,True,1.0
1177,2004-07-09,,,,,,,,,,,,,,,,,,,-687.6999999999999,-140.9000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-828.6,-41430.0,True,2.0
1178,2004-07-12,,,,,,,,,,,,,,,,,,,-687.6999999999999,-124.09999999999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-811.7999999999998,-40589.99999999999,True,3.0
1179,2004-07-13,,,,,,,,,,,,,,,,,,,-687.6999999999999,-155.5999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-843.2999999999998,-42164.99999999999,True,4.0
1180,2004-07-14,,,,,,,,,,,,,,,,,,,-687.6999999999999,-120.40000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-808.1,-40405.0,True,5.0
1181,2004-07-15,,,,,,,,,,,,,,,,,,,,-127.90000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-127.90000000000009,-6395.000000000005,,
1182,2004-07-16,,,,,,,,,,,,,,,,,,,,-92.90000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92.90000000000009,-4645.000000000005,,
1183,2004-07-19,,,,,,,,,,,,,,,,,,,,-77.90000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.90000000000009,-3895.0000000000045,,
1184,2004-07-20,,,,,,,,,,,,,,,,,,,,-31.40000000000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.40000000000032,-1570.000000000016,,
1185,2004-07-21,,,,,,,,,,,,,,,,,,,,-70.9000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.9000000000002,-3545.00000000001,,
1186,2004-07-22,,,,,,,,,,,,,,,,,,,,-66.89999999999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.89999999999986,-3344.999999999993,,
1187,2004-07-23,,,,,,,,,,,,,,,,,,,,-117.90000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-117.90000000000009,-5895.000000000005,,
1188,2004-07-26,,,,,,,,,,,,,,,,,,,,-140.9000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-140.9000000000002,-7045.00000000001,,
1189,2004-07-27,,,,,,,,,,,,,,,,,,,,-181.89999999999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-181.89999999999986,-9094.999999999993,,
1190,2004-07-28,,,,,,,,,,,,,,,,,,,,-203.90000000000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-203.90000000000032,-10195.000000000016,,
1191,2004-07-29,,,,,,,,,,,,,,,,,,,,-109.39999999999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-109.39999999999986,-5469.999999999993,,
1192,2004-07-30,,,,,,,,,,,,,,,,,,,,-108.4000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.4000000000002,-5420.00000000001,,
1193,2004-08-02,,,,,,,,,,,,,,,,,,,,-66.40000000000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.40000000000032,-3320.000000000016,,
1194,2004-08-03,,,,,,,,,,,,,,,,,,,,-52.39999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52.39999999999998,-2619.999999999999,,
1195,2004-08-04,,,,,,,,,,,,,,,,,,,,-41.899999999999864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.899999999999864,-2094.999999999993,,
1196,2004-08-05,,,,,,,,,,,,,,,,,,,,-61.40000000000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.40000000000032,-3070.000000000016,,
1197,2004-08-06,,,,,,,,,,,,,,,,,,,,-37.90000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.90000000000009,-1895.0000000000045,,
1198,2004-08-09,,,,,,,,,,,,,,,,,,,,-18.90000000000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.90000000000032,-945.0000000000159,,
1199,2004-08-10,,,,,,,,,,,,,,,,,,,,54.099999999999795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.099999999999795,2704.99999999999,,
1200,2004-08-11,,,,,,,,,,,,,,,,,,,,-13.400000000000205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.400000000000205,-670.0000000000102,,
1201,2004-08-12,,,,,,,,,,,,,,,,,,,,45.10000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.10000000000002,2255.000000000001,,
1202,2004-08-13,,,,,,,,,,,,,,,,,,,,123.10000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.10000000000014,6155.000000000007,,
1203,2004-08-16,,,,,,,,,,,,,,,,,,,,218.10000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.10000000000014,10905.000000000007,,
1204,2004-08-17,,,,,,,,,,,,,,,,,,,,199.0999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0999999999998,9954.999999999989,,
1205,2004-08-18,,,,,,,,,,,,,,,,,,,,96.5999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5999999999998,4829.99999999999,,
1206,2004-08-19,,,,,,,,,,,,,,,,,,,,117.09999999999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.09999999999991,5854.999999999995,,
1207,2004-08-20,,,,,,,,,,,,,,,,,,,,73.59999999999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.59999999999968,3679.999999999984,,
1208,2004-08-23,,,,,,,,,,,,,,,,,,,,-14.899999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.899999999999977,-744.9999999999989,,
1209,2004-08-24,,,,,,,,,,,,,,,,,,,,28.100000000000136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.100000000000136,1405.0000000000068,,
1210,2004-08-25,,,,,,,,,,,,,,,,,,,,86.5999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.5999999999998,4329.99999999999,,
1211,2004-08-26,,,,,,,,,,,,,,,,,,,,79.0999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0999999999998,3954.99999999999,,
1212,2004-08-27,,,,,,,,,,,,,,,,,,,,124.59999999999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.59999999999991,6229.999999999995,,
1213,2004-08-30,,,,,,,,,,,,,,,,,,,,137.0999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0999999999999,6854.999999999995,,
1214,2004-08-31,,,,,,,,,,,,,,,,,,,,142.60000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.60000000000002,7130.000000000001,,
1215,2004-09-01,,,,,,,,,,,,,,,,,,,,171.5999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.5999999999998,8579.999999999989,,
1216,2004-09-02,,,,,,,,,,,,,,,,,,,,152.0999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.0999999999999,7604.999999999995,,
1217,2004-09-03,,,,,,,,,,,,,,,,,,,,99.0999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0999999999998,4954.99999999999,,
1218,2004-09-06,,,,,,,,,,,,,,,,,,,,99.0999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0999999999998,4954.99999999999,,
1219,2004-09-07,,,,,,,,,,,,,,,,,,,,28.59999999999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.59999999999968,1429.999999999984,,
1220,2004-09-08,,,,,,,,,,,,,,,,,,,,34.099999999999795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.099999999999795,1704.9999999999898,,
1221,2004-09-09,,,,,,,,,,,,,,,,,,,,-68.4000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.4000000000002,-3420.00000000001,,
1222,2004-09-10,,,,,,,,,,,,,,,,,,,,-25.40000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.40000000000009,-1270.0000000000045,,
1223,2004-09-13,,,,,,,,,,,,,,,,,,,,21.09999999999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.09999999999968,1054.999999999984,,
1224,2004-09-14,,,,,,,,,,,,,,,,,,,,42.60000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.60000000000002,2130.000000000001,,
1225,2004-09-15,,,,,,,,,,,,,,,,,,,,55.600000000000136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.600000000000136,2780.000000000007,,
1226,2004-09-16,,,,,,,,,,,,,,,,,,,,13.599999999999682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.599999999999682,679.9999999999841,,
1227,2004-09-17,,,,,,,,,,,,,,,,,,,,17.600000000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.600000000000023,880.0000000000011,,
1228,2004-09-20,,,,,,,,,,,,,,,,,,,,11.599999999999795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.599999999999795,579.9999999999898,,
1229,2004-09-21,,,,,,,,,,,,,,,,,,,,62.09999999999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.09999999999991,3104.9999999999955,,
1230,2004-09-22,,,,,,,,,,,,,,,,,,,,39.59999999999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.59999999999991,1979.9999999999955,,
1231,2004-09-23,,,,,,,,,,,,,,,,,,,,65.60000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.60000000000014,3280.000000000007,,
1232,2004-09-24,,,,,,,,,,,,,,,,,,,,88.59999999999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.59999999999968,4429.999999999984,,
1233,2004-09-27,,,,,,,,,,,,,,,,,,,,99.59999999999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.59999999999991,4979.999999999995,,
1234,2004-09-28,,,,,,,,,,,,,,,,,,,,187.0999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.0999999999999,9354.999999999996,,
1235,2004-09-29,,,,,,,,,,,,,,,,,,,,34.59999999999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.59999999999991,1729.9999999999955,,
1236,2004-09-30,,,,,,,,,,,,,,,,,,,,107.09999999999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.09999999999991,5354.999999999995,,
1237,2004-10-01,,,,,,,,,,,,,,,,,,,,109.0999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0999999999998,5454.99999999999,,
1238,2004-10-04,,,,,,,,,,,,,,,,,,,,109.0999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0999999999998,5454.99999999999,,
1239,2004-10-05,,,,,,,,,,,,,,,,,,,,109.0999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0999999999998,5454.99999999999,,
1240,2004-10-06,,,,,,,,,,,,,,,,,,,,109.0999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0999999999998,5454.99999999999,,
1241,2004-10-07,,,,,,,,,,,,,,,,,,,,109.0999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0999999999998,5454.99999999999,,
1242,2004-10-08,,,,,,,,,,,,,,,,,,,,109.0999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0999999999998,5454.99999999999,True,1.0
1243,2004-10-11,,,,,,,,,,,,,,,,,,,,109.0999999999998,-125.70000000000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.600000000000477,-830.0000000000239,True,2.0
1244,2004-10-12,,,,,,,,,,,,,,,,,,,,109.0999999999998,-137.90000000000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.800000000000523,-1440.0000000000261,True,3.0
1245,2004-10-13,,,,,,,,,,,,,,,,,,,,109.0999999999998,-165.2000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56.10000000000059,-2805.0000000000296,True,4.0
1246,2004-10-14,,,,,,,,,,,,,,,,,,,,109.0999999999998,-128.8000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.7000000000005,-985.000000000025,True,5.0
1247,2004-10-15,,,,,,,,,,,,,,,,,,,,,-108.30000000000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.30000000000018,-5415.000000000009,,
1248,2004-10-18,,,,,,,,,,,,,,,,,,,,,-148.30000000000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-148.30000000000018,-7415.000000000009,,
1249,2004-10-19,,,,,,,,,,,,,,,,,,,,,-148.8000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-148.8000000000003,-7440.000000000015,,
1250,2004-10-20,,,,,,,,,,,,,,,,,,,,,-102.80000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-102.80000000000007,-5140.000000000004,,
1251,2004-10-21,,,,,,,,,,,,,,,,,,,,,-84.30000000000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.30000000000041,-4215.00000000002,,
1252,2004-10-22,,,,,,,,,,,,,,,,,,,,,-118.8000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-118.8000000000003,-5940.000000000015,,
1253,2004-10-25,,,,,,,,,,,,,,,,,,,,,-78.30000000000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.30000000000018,-3915.000000000009,,
1254,2004-10-26,,,,,,,,,,,,,,,,,,,,,-118.8000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-118.8000000000003,-5940.000000000015,,
1255,2004-10-27,,,,,,,,,,,,,,,,,,,,,-162.29999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-162.29999999999995,-8114.999999999998,,
1256,2004-10-28,,,,,,,,,,,,,,,,,,,,,-185.30000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-185.30000000000007,-9265.000000000004,,
1257,2004-10-29,,,,,,,,,,,,,,,,,,,,,-178.30000000000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-178.30000000000018,-8915.00000000001,,
1258,2004-11-01,,,,,,,,,,,,,,,,,,,,,-181.3000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-181.3000000000003,-9065.000000000015,,
1259,2004-11-02,,,,,,,,,,,,,,,,,,,,,-210.30000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-210.30000000000007,-10515.000000000004,,
1260,2004-11-03,,,,,,,,,,,,,,,,,,,,,-201.8000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-201.8000000000004,-10090.00000000002,,
1261,2004-11-04,,,,,,,,,,,,,,,,,,,,,-100.30000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100.30000000000007,-5015.000000000004,,
1262,2004-11-05,,,,,,,,,,,,,,,,,,,,,-83.8000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.8000000000003,-4190.000000000015,,
1263,2004-11-08,,,,,,,,,,,,,,,,,,,,,-95.30000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-95.30000000000007,-4765.000000000004,,
1264,2004-11-09,,,,,,,,,,,,,,,,,,,,,-92.29999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92.29999999999995,-4614.999999999998,,
1265,2004-11-10,,,,,,,,,,,,,,,,,,,,,-98.8000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-98.8000000000003,-4940.000000000015,,
1266,2004-11-11,,,,,,,,,,,,,,,,,,,,,-70.30000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.30000000000007,-3515.0000000000036,,
1267,2004-11-12,,,,,,,,,,,,,,,,,,,,,27.700000000000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.700000000000045,1385.0000000000023,,
