,Date,SMF00,SMZ00,SMH00,SMF01,SMK00,SMH01,SMN00,SMK01,SMN01,SMZ01,SMF02,SMH02,SMK02,SMN02,SMZ02,SMF03,SMH03,SMK03,SMN03,SMZ03,SMF04,SMH04,SMK04,SMN04,SMZ04,SMF05,SMH05,SMK05,SMN05,SMZ05,SMF06,SMH06,SMK06,SMN06,SMZ06,SMF07,SMH07,SMK07,SMN07,SMZ07,SMF08,SMH08,SMK08,SMN08,SMZ08,SMF09,SMH09,SMK09,SMN09,SMZ09,SMF10,SMH10,SMK10,SMN10,SMZ10,SMF11,SMH11,SMK11,SMN11,SMZ11,SMF12,SMH12,SMK12,SMN12,SMZ12,SMF13,SMH13,SMK13,SMN13,SMZ13,SMF14,SMH14,SMK14,SMN14,SMZ14,SMF15,SMH15,SMK15,SMN15,SMZ15,SMF16,SMH16,SMK16,SMN16,SMZ16,SMF17,SMH17,SMK17,SMN17,SMZ17,SMF18,SMH18,SMK18,SMN18,SMZ18,SMF19,SMH19,SMK19,SMN19,SMZ19,SMF20,SMH20,SMK20,SMN20,SMZ20,SMF21,SMH21,SMK21,SMN21,SMZ21,SMF22,SMH22,SMK22,SMN22,SMZ22,SMF23,SMH23,SMK23,SMN23,SMZ23,PnL,PNL,IS_ROLLING,Day
1733,2006-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-142.19999999999993,,,,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-125.69999999999993,-12569.999999999993,,
1734,2006-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-136.69999999999996,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-130.19999999999996,-13019.999999999996,,
1735,2006-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-148.20000000000002,,,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-126.70000000000002,-12670.000000000002,,
1736,2006-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-155.70000000000002,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-131.70000000000002,-13170.000000000002,,
1737,2006-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-138.20000000000002,,,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-126.70000000000002,-12670.000000000002,,
1738,2006-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-141.69999999999996,,,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-130.19999999999996,-13019.999999999996,,
1739,2006-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-149.19999999999996,,,,17.499999999999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-131.70000000000002,-13170.000000000002,,
1740,2006-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-157.19999999999993,,,,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-130.69999999999993,-13069.999999999993,,
1741,2006-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-161.69999999999996,,,,34.49999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-127.19999999999999,-12719.999999999998,,
1742,2006-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-159.19999999999996,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-125.19999999999996,-12519.999999999996,,
1743,2006-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-157.19999999999993,,,,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-125.69999999999993,-12569.999999999993,,
1744,2006-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-157.19999999999993,,,,32.49999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-124.69999999999999,-12469.999999999998,,
1745,2006-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-148.20000000000002,,,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-126.70000000000002,-12670.000000000002,,
1746,2006-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-153.7,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-124.69999999999999,-12469.999999999998,,
1747,2006-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-163.20000000000002,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-129.20000000000002,-12920.000000000002,,
1748,2006-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-159.69999999999993,,,,29.999999999999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-129.7,-12969.999999999998,,
1749,2006-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-162.19999999999993,,,,29.49999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-132.69999999999996,-13269.999999999996,,
1750,2006-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-158.20000000000002,,,,26.99999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-131.20000000000005,-13120.000000000004,,
1751,2006-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-152.19999999999993,,,,21.00000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-131.1999999999999,-13119.99999999999,,
1752,2006-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-159.19999999999996,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-130.19999999999996,-13019.999999999996,,
1753,2006-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-152.19999999999993,,,,26.00000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-126.1999999999999,-12619.99999999999,,
1754,2006-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-134.69999999999993,,,,13.000000000000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-121.69999999999987,-12169.999999999987,,
1755,2006-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-136.69999999999996,,,,15.500000000000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-121.1999999999999,-12119.99999999999,,
1756,2006-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-135.20000000000005,,,,17.499999999999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-117.7000000000001,-11770.000000000011,,
1757,2006-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-131.69999999999996,,,,8.500000000000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-123.19999999999993,-12319.999999999993,,
1758,2006-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-155.70000000000002,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-126.70000000000002,-12670.000000000002,,
1759,2006-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-163.20000000000002,,,,37.49999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-125.70000000000007,-12570.000000000007,,
1760,2006-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-173.7,,,,44.99999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-128.70000000000005,-12870.000000000004,,
1761,2006-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-167.19999999999993,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-128.19999999999993,-12819.999999999993,,
1762,2006-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-165.20000000000005,,,,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-128.70000000000005,-12870.000000000004,,
1763,2006-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-173.20000000000002,,,,43.00000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-130.19999999999996,-13019.999999999996,,
1764,2006-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-186.69999999999996,,,,54.49999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-132.2,-13219.999999999998,True,1.0
1765,2006-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-175.50000000000003,123.4,,,46.099999999999994,-0.6999999999999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.700000000000017,-670.0000000000017,True,2.0
1766,2006-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-173.39999999999998,123.6,,,46.39999999999998,0.8999999999999773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5000000000000284,-250.00000000000284,True,3.0
1767,2006-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-170.39999999999998,128.1,,,44.19999999999999,-1.4999999999999716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4000000000000341,40.00000000000341,True,4.0
1768,2006-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-170.39999999999998,128.1,,,44.19999999999999,-1.4999999999999716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4000000000000341,40.00000000000341,True,5.0
1769,2006-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.30000000000004,,,,-9.099999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.20000000000005,13220.000000000004,,
1770,2006-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.80000000000007,,,,-9.599999999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.2000000000001,13120.000000000011,,
1771,2006-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.30000000000004,,,,3.8999999999999773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.20000000000002,13020.000000000002,,
1772,2006-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.30000000000007,,,,6.399999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.70000000000005,11970.000000000004,,
1773,2006-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.30000000000001,,,,21.399999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.7,13069.999999999998,,
1774,2006-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.29999999999995,,,,16.399999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.69999999999993,13669.999999999993,,
1775,2006-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.30000000000004,,,,18.899999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.20000000000002,14020.000000000002,,
1776,2006-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.29999999999998,,,,15.400000000000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.70000000000002,13270.000000000002,,
1777,2006-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.80000000000004,,,,22.39999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.19999999999996,13119.999999999996,,
1778,2006-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.79999999999995,,,,13.400000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.19999999999996,13119.999999999996,,
1779,2006-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.3,,,,-13.600000000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.7,13069.999999999998,,
1780,2006-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.8,,,,-8.600000000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.2,12819.999999999998,,
1781,2006-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.80000000000004,,,,-4.099999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.70000000000005,12970.000000000004,,
1782,2006-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.80000000000007,,,,-7.099999999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.7000000000001,12870.000000000011,,
1783,2006-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.29999999999998,,,,-17.099999999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.20000000000002,12520.000000000002,,
1784,2006-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.29999999999995,,,,-8.600000000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.69999999999993,12669.999999999993,,
1785,2006-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.8,,,,-19.599999999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.20000000000005,12720.000000000004,,
1786,2006-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.30000000000007,,,,-15.10000000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.2,12819.999999999998,,
1787,2006-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.79999999999995,,,,-15.10000000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.69999999999987,12769.999999999987,,
1788,2006-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.30000000000007,,,,-17.099999999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.2000000000001,12120.000000000011,,
1789,2006-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.30000000000004,,,,-17.099999999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.20000000000007,11920.000000000007,,
1790,2006-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.29999999999995,,,,-13.600000000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.69999999999993,11669.999999999993,,
1791,2006-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.30000000000004,,,,-10.600000000000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.69999999999999,12069.999999999998,,
1792,2006-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.80000000000007,,,,-5.10000000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.69999999999999,12069.999999999998,,
1793,2006-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.30000000000004,,,,5.900000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.20000000000005,12220.000000000004,,
1794,2006-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.29999999999995,,,,10.900000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.19999999999996,12119.999999999996,,
1795,2006-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.30000000000007,,,,14.89999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.19999999999999,12319.999999999998,,
1796,2006-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.80000000000007,,,,14.89999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.69999999999999,12569.999999999998,,
1797,2006-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.80000000000001,,,,13.899999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.7,13069.999999999998,,
1798,2006-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80000000000007,,,,13.899999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.70000000000005,12970.000000000004,,
1799,2006-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.80000000000007,,,,13.899999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.70000000000005,12970.000000000004,,
1800,2006-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.80000000000004,,,,21.399999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.20000000000002,13020.000000000002,,
1801,2006-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.30000000000004,,,,20.400000000000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.70000000000007,13170.000000000007,,
1802,2006-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.29999999999995,,,,4.399999999999949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.6999999999999,12969.99999999999,,
1803,2006-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.30000000000004,,,,-35.10000000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.19999999999996,14119.999999999996,,
1804,2006-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.80000000000004,,,,-29.099999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.70000000000005,13970.000000000004,,
1805,2006-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.80000000000004,,,,-17.60000000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.19999999999996,13619.999999999996,,
1806,2006-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.79999999999998,,,,-21.599999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.2,13819.999999999998,,
1807,2006-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.79999999999998,,,,-13.100000000000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.69999999999993,13669.999999999993,True,1.0
1808,2006-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.79999999999998,-18.19999999999996,,,-9.100000000000051,0.9000000000000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.39999999999998,10939.999999999998,True,2.0
1809,2006-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.59999999999997,-9.999999999999972,,,-19.0,-5.299999999999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.30000000000001,11530.000000000002,True,3.0
1810,2006-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,-9.400000000000006,,,-18.0,-3.200000000000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.39999999999998,11939.999999999998,True,4.0
1811,2006-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.79999999999998,-18.599999999999937,,,-16.30000000000001,2.842170943040401e-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.90000000000006,11290.000000000005,True,5.0
1812,2006-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.100000000000023,,,,0.9999999999999716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.10000000000005,-1610.000000000005,,
1813,2006-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.100000000000023,,,,-4.999999999999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.099999999999994,-1209.9999999999995,,
