,Date,PLF00,PLJ00,PLN00,PLV00,PLF01,PLJ01,PLN01,PLV01,PLF02,PLJ02,PLN02,PLV02,PLF03,PLJ03,PLN03,PLV03,PLF04,PLJ04,PLN04,PLV04,PLF05,PLJ05,PLN05,PLV05,PLF06,PLJ06,PLN06,PLV06,PLF07,PLJ07,PLN07,PLV07,PLF08,PLJ08,PLN08,PLV08,PLF09,PLJ09,PLN09,PLV09,PLF10,PLJ10,PLN10,PLV10,PLF11,PLJ11,PLN11,PLV11,PLF12,PLJ12,PLN12,PLV12,PLF13,PLJ13,PLN13,PLV13,PLF14,PLJ14,PLN14,PLV14,PLF15,PLJ15,PLN15,PLV15,PLF16,PLJ16,PLN16,PLV16,PLF17,PLJ17,PLN17,PLV17,PLF18,PLJ18,PLN18,PLV18,PLF19,PLJ19,PLN19,PLV19,PLF20,PLJ20,PLN20,PLV20,PLF21,PLJ21,PLN21,PLV21,PLF22,PLJ22,PLN22,PLV22,PLF23,PLJ23,PLN23,PLV23,PnL,PNL,IS_ROLLING,Day
2448,2008-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-346.0,-406.9000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-752.9000000000001,-37645.00000000001,,
2449,2008-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-357.0000000000002,-395.89999999999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-752.9000000000001,-37645.00000000001,,
2450,2008-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-329.9999999999998,-422.9000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-752.9000000000001,-37645.00000000001,,
2451,2008-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-301.49999999999955,-456.3999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-757.899999999999,-37894.99999999995,,
2452,2008-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-228.5,-529.4000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-757.9000000000001,-37895.00000000001,,
2453,2008-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-221.0,-548.3999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-769.3999999999999,-38469.99999999999,,
2454,2008-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-313.00000000000045,-440.89999999999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-753.9000000000003,-37695.000000000015,,
2455,2008-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-319.5000000000002,-434.4000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-753.9000000000003,-37695.000000000015,,
2456,2008-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-321.0,-429.89999999999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-750.8999999999996,-37544.999999999985,,
2457,2008-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-321.0,-429.89999999999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-750.8999999999996,-37544.999999999985,,
2458,2008-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-355.50000000000045,-396.9000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-752.4000000000005,-37620.00000000003,,
2459,2008-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-353.00000000000045,-392.9000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-745.9000000000008,-37295.00000000004,,
2460,2008-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.5,-620.8999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-704.3999999999999,-35219.99999999999,,
2461,2008-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.99999999999955,-951.3999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-699.3999999999999,-34969.99999999999,,
2462,2008-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.0000000000002,-1177.3999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-682.3999999999994,-34119.99999999997,,
2463,2008-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.00000000000045,-1151.3999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-690.399999999999,-34519.99999999995,,
2464,2008-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.50000000000045,-984.4000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-695.8999999999996,-34794.999999999985,,
2465,2008-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.5000000000005,-1230.4000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-691.8999999999999,-34594.99999999999,,
2466,2008-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.5000000000002,-1393.3999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-690.8999999999996,-34544.999999999985,,
2467,2008-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.4999999999995,-1530.4000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-690.9000000000008,-34545.00000000004,,
2468,2008-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.0,-1481.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-702.9000000000001,-35145.00000000001,,
2469,2008-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.5,-1649.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-702.9000000000001,-35145.00000000001,,
2470,2008-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1108.5000000000005,-1811.3999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-702.899999999999,-35144.99999999995,,
2471,2008-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1271.5,-1946.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-675.4000000000001,-33770.00000000001,,
2472,2008-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548.5000000000005,-2242.9000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-694.4000000000001,-34720.00000000001,,
2473,2008-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460.4999999999998,-2178.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-717.9000000000003,-35895.000000000015,,
2474,2008-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770.0000000000002,-2471.3999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-701.3999999999994,-35069.99999999997,,
2475,2008-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1881.0000000000005,-2582.3999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-701.3999999999992,-35069.999999999956,,
2476,2008-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2169.999999999999,-2871.3999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-701.4000000000005,-35070.00000000003,,
2477,2008-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2169.999999999999,-2871.3999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-701.4000000000005,-35070.00000000003,,
2478,2008-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616.9999999999995,-3326.3999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-709.4000000000001,-35470.00000000001,,
2479,2008-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2545.500000000001,-3259.900000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-714.4000000000001,-35720.00000000001,,
2480,2008-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2792.499999999999,-3524.399999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-731.9000000000001,-36595.00000000001,,
2481,2008-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2690.500000000001,-3412.9000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-722.3999999999996,-36119.999999999985,,
2482,2008-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2619.0,-3378.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-759.4000000000001,-37970.00000000001,,
2483,2008-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2631.0000000000005,-3385.4000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-754.4000000000001,-37720.00000000001,,
2484,2008-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2613.000000000001,-3374.900000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-761.9000000000001,-38095.00000000001,,
2485,2008-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2625.500000000001,-3414.900000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-789.4000000000001,-39470.00000000001,,
2486,2008-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2754.999999999999,-3544.399999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-789.4000000000001,-39470.00000000001,,
2487,2008-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3059.4999999999995,-3858.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-798.9000000000005,-39945.00000000003,,
2488,2008-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3186.5,-3975.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-789.4000000000001,-39470.00000000001,,
2489,2008-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3231.9999999999995,-4005.4000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-773.400000000001,-38670.00000000005,,
2490,2008-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2855.500000000001,-3651.899999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-796.3999999999983,-39819.99999999991,,
2491,2008-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060.0,-2820.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-760.9000000000001,-38045.00000000001,,
2492,2008-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2046.9999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2046.9999999999993,102349.99999999997,True,1.0
2493,2008-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2046.9999999999993,-2807.9000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-760.9000000000012,-38045.00000000006,True,1.0
2494,2008-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100.2,-2793.3000000000006,-14.599999999999909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-707.7000000000007,-35385.00000000004,True,2.0
2495,2008-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100.2,-2851.7000000000003,-14.599999999999909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-766.1000000000004,-38305.000000000015,True,2.0
2496,2008-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2152.9999999999995,-2813.1,-40.79999999999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-700.9000000000001,-35045.00000000001,True,3.0
2497,2008-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2152.9999999999995,-2871.0000000000005,-40.79999999999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-758.8000000000006,-37940.00000000003,True,3.0
2498,2008-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2207.9999999999995,-2787.900000000001,-154.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-734.4000000000015,-36720.00000000007,True,4.0
2499,2008-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2207.9999999999995,-2843.3000000000006,-154.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-789.8000000000011,-39490.00000000006,True,4.0
2500,2008-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2186.4999999999995,-2905.1000000000004,-63.70000000000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-782.3000000000015,-39115.00000000008,True,5.0
2501,2008-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2186.4999999999995,-2925.7000000000003,-63.70000000000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-802.9000000000015,-40145.00000000007,True,5.0
2502,2008-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3412.6000000000004,458.8000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2953.8,-147690.0,,
2503,2008-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3439.600000000001,474.80000000000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2964.8,-148240.0,,
2504,2008-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3847.100000000001,912.8000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2934.3000000000006,-146715.00000000003,,
2505,2008-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3900.1000000000004,944.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2955.8,-147790.0,,
2506,2008-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3900.1000000000004,944.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2955.8,-147790.0,,
2507,2008-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3838.6000000000004,883.2999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2955.3000000000006,-147765.00000000003,,
2508,2008-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3353.100000000001,397.8000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2955.3000000000006,-147765.00000000003,,
2509,2008-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3197.6000000000004,260.3000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2937.3,-146865.0,,
2510,2008-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3019.1000000000013,79.80000000000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2939.3000000000006,-146965.00000000003,,
2511,2008-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3068.1,127.80000000000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2940.2999999999997,-147015.0,,
2512,2008-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3095.1000000000004,154.80000000000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2940.2999999999997,-147015.0,,
2513,2008-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3623.1000000000013,682.8000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2940.300000000001,-147015.00000000006,,
2514,2008-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3489.1000000000013,539.8000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2949.3000000000006,-147465.00000000003,,
2515,2008-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3247.6000000000004,298.2999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2949.3000000000006,-147465.00000000003,,
2516,2008-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3159.600000000001,210.30000000000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2949.3000000000006,-147465.00000000003,,
2517,2008-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3077.6000000000004,128.29999999999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2949.3000000000006,-147465.00000000003,,
2518,2008-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3164.1000000000013,214.80000000000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2949.3000000000006,-147465.00000000003,,
2519,2008-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3089.1000000000013,142.80000000000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2946.300000000001,-147315.00000000006,,
2520,2008-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3087.100000000001,140.79999999999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2946.300000000001,-147315.00000000006,,
2521,2008-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3171.6000000000013,217.30000000000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2954.3000000000006,-147715.00000000003,,
2522,2008-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3404.600000000001,428.2999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2976.300000000001,-148815.00000000006,,
2523,2008-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3380.1000000000004,410.7999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2969.3000000000006,-148465.00000000003,,
2524,2008-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3125.6000000000013,163.8000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2961.800000000001,-148090.00000000006,,
2525,2008-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3004.6000000000013,49.30000000000109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2955.3,-147765.0,,
2526,2008-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2955.6000000000004,-3.7000000000007276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2959.300000000001,-147965.00000000006,,
2527,2008-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3175.6000000000013,206.3000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2969.300000000001,-148465.00000000006,,
2528,2008-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3125.1000000000004,155.79999999999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2969.3000000000006,-148465.00000000003,,
2529,2008-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3218.1000000000013,249.29999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2968.800000000001,-148440.00000000006,,
2530,2008-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3458.600000000001,531.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2926.800000000001,-146340.00000000006,,
2531,2008-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3472.1000000000013,545.3000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2926.800000000001,-146340.00000000006,,
2532,2008-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3419.1000000000017,483.2999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2935.800000000002,-146790.0000000001,,
2533,2008-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3611.6000000000017,675.7999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2935.800000000002,-146790.0000000001,,
2534,2008-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3636.1000000000013,700.3000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2935.800000000001,-146790.00000000006,,
2535,2008-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3900.6000000000017,964.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2936.300000000002,-146815.0000000001,,
2536,2008-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3771.1000000000013,826.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2944.300000000001,-147215.00000000006,,
2537,2008-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3675.1000000000013,732.3000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2942.8000000000006,-147140.00000000003,,
2538,2008-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3463.100000000002,528.8000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2934.300000000002,-146715.0000000001,,
2539,2008-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3467.100000000002,532.8000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2934.300000000002,-146715.0000000001,,
2540,2008-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3100.600000000002,173.8000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2926.800000000002,-146340.0000000001,,
2541,2008-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2803.1000000000013,-113.70000000000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2916.800000000002,-145840.0000000001,,
2542,2008-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2695.6000000000013,-224.20000000000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2919.8000000000015,-145990.0000000001,,
