,Date,PAM03,PAH04,PAU03,PAM04,PAZ03,PAU04,PAZ04,PAH05,PAM05,PAU05,PAZ05,PAH06,PAM06,PAU06,PAZ06,PAH07,PAM07,PAU07,PAZ07,PAH08,PAM08,PAU08,PAZ08,PAH09,PAM09,PAU09,PAZ09,PAH10,PAM10,PAU10,PAZ10,PAH11,PAM11,PAU11,PAZ11,PAH12,PAM12,PAU12,PAZ12,PAH13,PAM13,PAU13,PAZ13,PAH14,PAM14,PAU14,PAZ14,PAH15,PAM15,PAU15,PAZ15,PAH16,PAM16,PAU16,PAZ16,PAH17,PAM17,PAU17,PAZ17,PAH18,PAM18,PAU18,PAZ18,PAH19,PAM19,PAU19,PAZ19,PAH20,PAM20,PAU20,PAZ20,PAH21,PAM21,PAU21,PAZ21,PAH22,PAM22,PAU22,PAZ22,PAH23,PAM23,PAU23,PAZ23,PnL,PNL,IS_ROLLING,Day
1291,2008-05-13,,,,,,,,,,,,,,,,,,,,,62.2000000000001,-44.549999999999955,,184.9500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.60000000000025,20260.000000000025,True,4.0
1292,2008-05-14,,,,,,,,,,,,,,,,,,,,,59.05000000000007,-56.94999999999982,,187.75000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.8500000000003,18985.00000000003,True,5.0
1293,2008-05-15,,,,,,,,,,,,,,,,,,,,,,-42.44999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.44999999999993,-4244.999999999993,,
1294,2008-05-16,,,,,,,,,,,,,,,,,,,,,,21.05000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.05000000000001,2105.000000000001,,
1295,2008-05-19,,,,,,,,,,,,,,,,,,,,,,11.800000000000182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.800000000000182,1180.0000000000182,,
1296,2008-05-20,,,,,,,,,,,,,,,,,,,,,,6.050000000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.050000000000011,605.0000000000011,,
1297,2008-05-21,,,,,,,,,,,,,,,,,,,,,,70.79999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.79999999999995,7079.999999999995,,
1298,2008-05-22,,,,,,,,,,,,,,,,,,,,,,39.80000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.80000000000001,3980.000000000001,,
1299,2008-05-23,,,,,,,,,,,,,,,,,,,,,,41.30000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.30000000000007,4130.000000000007,,
1300,2008-05-26,,,,,,,,,,,,,,,,,,,,,,41.30000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.30000000000007,4130.000000000007,,
1301,2008-05-27,,,,,,,,,,,,,,,,,,,,,,-25.699999999999818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.699999999999818,-2569.999999999982,,
1302,2008-05-28,,,,,,,,,,,,,,,,,,,,,,-66.19999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.19999999999993,-6619.999999999993,,
1303,2008-05-29,,,,,,,,,,,,,,,,,,,,,,-105.94999999999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-105.94999999999987,-10594.999999999987,,
1304,2008-05-30,,,,,,,,,,,,,,,,,,,,,,-69.94999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.94999999999993,-6994.999999999993,,
1305,2008-06-02,,,,,,,,,,,,,,,,,,,,,,-64.44999999999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.44999999999982,-6444.999999999982,,
1306,2008-06-03,,,,,,,,,,,,,,,,,,,,,,-79.69999999999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.69999999999987,-7969.999999999987,,
1307,2008-06-04,,,,,,,,,,,,,,,,,,,,,,-109.94999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-109.94999999999993,-10994.999999999993,,
1308,2008-06-05,,,,,,,,,,,,,,,,,,,,,,-127.95000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-127.95000000000005,-12795.000000000004,,
1309,2008-06-06,,,,,,,,,,,,,,,,,,,,,,-95.94999999999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-95.94999999999987,-9594.999999999987,,
1310,2008-06-09,,,,,,,,,,,,,,,,,,,,,,-116.94999999999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-116.94999999999982,-11694.999999999982,,
1311,2008-06-10,,,,,,,,,,,,,,,,,,,,,,-123.69999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-123.69999999999993,-12369.999999999993,,
1312,2008-06-11,,,,,,,,,,,,,,,,,,,,,,-99.94999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.94999999999993,-9994.999999999993,,
1313,2008-06-12,,,,,,,,,,,,,,,,,,,,,,-56.700000000000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56.700000000000045,-5670.000000000005,,
1314,2008-06-13,,,,,,,,,,,,,,,,,,,,,,7.300000000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.300000000000011,730.0000000000011,,
1315,2008-06-16,,,,,,,,,,,,,,,,,,,,,,57.30000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.30000000000001,5730.000000000001,,
1316,2008-06-17,,,,,,,,,,,,,,,,,,,,,,54.30000000000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.30000000000018,5430.000000000018,,
1317,2008-06-18,,,,,,,,,,,,,,,,,,,,,,94.05000000000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.05000000000013,9405.000000000013,,
1318,2008-06-19,,,,,,,,,,,,,,,,,,,,,,131.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.05,13105.000000000002,,
1319,2008-06-20,,,,,,,,,,,,,,,,,,,,,,131.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.05,13105.000000000002,,
1320,2008-06-23,,,,,,,,,,,,,,,,,,,,,,106.30000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.30000000000007,10630.000000000007,,
1321,2008-06-24,,,,,,,,,,,,,,,,,,,,,,94.80000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.80000000000001,9480.000000000002,,
1322,2008-06-25,,,,,,,,,,,,,,,,,,,,,,60.05000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.05000000000007,6005.000000000007,,
1323,2008-06-26,,,,,,,,,,,,,,,,,,,,,,91.30000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.30000000000007,9130.000000000007,,
1324,2008-06-27,,,,,,,,,,,,,,,,,,,,,,91.05000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.05000000000001,9105.000000000002,,
1325,2008-06-30,,,,,,,,,,,,,,,,,,,,,,58.80000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.80000000000007,5880.000000000007,,
1326,2008-07-01,,,,,,,,,,,,,,,,,,,,,,95.30000000000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.30000000000013,9530.000000000013,,
1327,2008-07-02,,,,,,,,,,,,,,,,,,,,,,85.05000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.05000000000007,8505.000000000007,,
1328,2008-07-03,,,,,,,,,,,,,,,,,,,,,,49.80000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.80000000000001,4980.000000000001,,
1329,2008-07-04,,,,,,,,,,,,,,,,,,,,,,49.80000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.80000000000001,4980.000000000001,,
1330,2008-07-07,,,,,,,,,,,,,,,,,,,,,,-17.199999999999875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.199999999999875,-1719.9999999999875,,
1331,2008-07-08,,,,,,,,,,,,,,,,,,,,,,-52.69999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52.69999999999999,-5269.999999999999,,
1332,2008-07-09,,,,,,,,,,,,,,,,,,,,,,-19.949999999999932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.949999999999932,-1994.9999999999932,,
1333,2008-07-10,,,,,,,,,,,,,,,,,,,,,,-4.949999999999932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.949999999999932,-494.9999999999932,,
1334,2008-07-11,,,,,,,,,,,,,,,,,,,,,,24.050000000000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.050000000000125,2405.0000000000127,,
1335,2008-07-14,,,,,,,,,,,,,,,,,,,,,,16.800000000000182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.800000000000182,1680.0000000000182,,
1336,2008-07-15,,,,,,,,,,,,,,,,,,,,,,-46.700000000000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.700000000000045,-4670.000000000005,,
1337,2008-07-16,,,,,,,,,,,,,,,,,,,,,,-104.44999999999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-104.44999999999982,-10444.999999999982,,
1338,2008-07-17,,,,,,,,,,,,,,,,,,,,,,-133.19999999999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-133.19999999999982,-13319.999999999982,,
1339,2008-07-18,,,,,,,,,,,,,,,,,,,,,,-181.94999999999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-181.94999999999982,-18194.99999999998,,
1340,2008-07-21,,,,,,,,,,,,,,,,,,,,,,-189.94999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-189.94999999999993,-18994.999999999993,,
1341,2008-07-22,,,,,,,,,,,,,,,,,,,,,,-207.44999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-207.44999999999993,-20744.999999999993,,
1342,2008-07-23,,,,,,,,,,,,,,,,,,,,,,-304.20000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-304.20000000000005,-30420.000000000004,,
1343,2008-07-24,,,,,,,,,,,,,,,,,,,,,,-329.94999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-329.94999999999993,-32994.99999999999,,
1344,2008-07-25,,,,,,,,,,,,,,,,,,,,,,-349.94999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-349.94999999999993,-34994.99999999999,,
1345,2008-07-28,,,,,,,,,,,,,,,,,,,,,,-308.69999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-308.69999999999993,-30869.999999999993,,
1346,2008-07-29,,,,,,,,,,,,,,,,,,,,,,-348.1999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-348.1999999999998,-34819.999999999985,,
1347,2008-07-30,,,,,,,,,,,,,,,,,,,,,,-386.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-386.45,-38645.0,,
1348,2008-07-31,,,,,,,,,,,,,,,,,,,,,,-347.44999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-347.44999999999993,-34744.99999999999,,
1349,2008-08-01,,,,,,,,,,,,,,,,,,,,,,-409.4499999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-409.4499999999998,-40944.999999999985,,
1350,2008-08-04,,,,,,,,,,,,,,,,,,,,,,-492.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-492.7,-49270.0,,
1351,2008-08-05,,,,,,,,,,,,,,,,,,,,,,-495.45000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-495.45000000000005,-49545.00000000001,,
1352,2008-08-06,,,,,,,,,,,,,,,,,,,,,,-494.4499999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-494.4499999999998,-49444.999999999985,,
1353,2008-08-07,,,,,,,,,,,,,,,,,,,,,,-524.9499999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-524.9499999999999,-52494.99999999999,,
1354,2008-08-08,,,,,,,,,,,,,,,,,,,,,,-611.1999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-611.1999999999999,-61119.99999999999,True,1.0
1355,2008-08-11,,,,,,,,,,,,,,,,,,,,,,-646.1999999999999,-292.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-938.4499999999999,-93845.0,True,2.0
1356,2008-08-12,,,,,,,,,,,,,,,,,,,,,,-680.55,-314.54999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-995.0999999999999,-99509.99999999999,True,3.0
1357,2008-08-13,,,,,,,,,,,,,,,,,,,,,,-668.9499999999999,-295.95,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-964.8999999999999,-96489.99999999999,True,4.0
1358,2008-08-14,,,,,,,,,,,,,,,,,,,,,,-677.3,-328.5499999999999,,4.2000000000000455,6.300000000000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-995.3499999999998,-99534.99999999999,True,5.0
1359,2008-08-15,,,,,,,,,,,,,,,,,,,,,,,-447.54999999999995,,,6.300000000000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-441.2499999999999,-44124.999999999985,,
1360,2008-08-18,,,,,,,,,,,,,,,,,,,,,,,-437.0500000000001,,,115.29999999999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-321.7500000000003,-32175.00000000003,,
1361,2008-08-19,,,,,,,,,,,,,,,,,,,,,,,-451.80000000000007,,,130.29999999999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-321.5000000000002,-32150.000000000022,,
1362,2008-08-20,,,,,,,,,,,,,,,,,,,,,,,-476.80000000000007,,,130.29999999999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-346.5000000000002,-34650.00000000002,,
1363,2008-08-21,,,,,,,,,,,,,,,,,,,,,,,-423.05000000000007,,,101.54999999999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-321.5000000000002,-32150.000000000022,,
1364,2008-08-22,,,,,,,,,,,,,,,,,,,,,,,-422.2999999999999,,,104.04999999999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-318.25000000000006,-31825.000000000007,,
1365,2008-08-25,,,,,,,,,,,,,,,,,,,,,,,-440.3,,,104.04999999999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-336.25000000000017,-33625.000000000015,,
1366,2008-08-26,,,,,,,,,,,,,,,,,,,,,,,-440.04999999999995,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-318.25000000000006,-31825.000000000007,,
1367,2008-08-27,,,,,,,,,,,,,,,,,,,,,,,-433.5499999999999,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-311.75,-31175.0,,
1368,2008-08-28,,,,,,,,,,,,,,,,,,,,,,,-401.0499999999999,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-279.25,-27925.0,,
1369,2008-08-29,,,,,,,,,,,,,,,,,,,,,,,-347.54999999999995,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-225.75000000000006,-22575.000000000007,,
1370,2008-09-01,,,,,,,,,,,,,,,,,,,,,,,-347.54999999999995,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-225.75000000000006,-22575.000000000007,,
1371,2008-09-02,,,,,,,,,,,,,,,,,,,,,,,-416.29999999999995,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-294.50000000000006,-29450.000000000007,,
1372,2008-09-03,,,,,,,,,,,,,,,,,,,,,,,-439.5500000000001,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-317.7500000000002,-31775.000000000022,,
1373,2008-09-04,,,,,,,,,,,,,,,,,,,,,,,-432.54999999999995,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-310.75000000000006,-31075.000000000007,,
1374,2008-09-05,,,,,,,,,,,,,,,,,,,,,,,-517.0500000000002,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-395.2500000000003,-39525.00000000003,,
1375,2008-09-08,,,,,,,,,,,,,,,,,,,,,,,-554.0500000000001,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-432.25000000000017,-43225.000000000015,,
1376,2008-09-09,,,,,,,,,,,,,,,,,,,,,,,-666.5500000000001,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-544.7500000000002,-54475.00000000002,,
1377,2008-09-10,,,,,,,,,,,,,,,,,,,,,,,-739.3000000000002,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-617.5000000000002,-61750.00000000002,,
1378,2008-09-11,,,,,,,,,,,,,,,,,,,,,,,-708.0500000000002,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-586.2500000000002,-58625.00000000002,,
1379,2008-09-12,,,,,,,,,,,,,,,,,,,,,,,-667.5500000000001,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-545.7500000000002,-54575.00000000002,,
1380,2008-09-15,,,,,,,,,,,,,,,,,,,,,,,-691.5500000000002,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-569.7500000000002,-56975.00000000002,,
1381,2008-09-16,,,,,,,,,,,,,,,,,,,,,,,-751.5500000000002,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-629.7500000000002,-62975.00000000002,,
1382,2008-09-17,,,,,,,,,,,,,,,,,,,,,,,-746.0500000000002,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-624.2500000000002,-62425.00000000002,,
1383,2008-09-18,,,,,,,,,,,,,,,,,,,,,,,-684.3000000000002,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-562.5000000000002,-56250.00000000002,,
1384,2008-09-19,,,,,,,,,,,,,,,,,,,,,,,-696.8000000000002,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-575.0000000000002,-57500.00000000002,,
1385,2008-09-22,,,,,,,,,,,,,,,,,,,,,,,-602.8000000000002,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-481.0000000000003,-48100.00000000003,,
1386,2008-09-23,,,,,,,,,,,,,,,,,,,,,,,-627.8000000000002,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-506.0000000000003,-50600.00000000003,,
1387,2008-09-24,,,,,,,,,,,,,,,,,,,,,,,-617.3000000000002,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-495.5000000000003,-49550.00000000003,,
1388,2008-09-25,,,,,,,,,,,,,,,,,,,,,,,-669.3000000000002,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-547.5000000000002,-54750.00000000002,,
1389,2008-09-26,,,,,,,,,,,,,,,,,,,,,,,-754.0500000000002,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-632.2500000000002,-63225.00000000002,,
1390,2008-09-29,,,,,,,,,,,,,,,,,,,,,,,-783.0500000000002,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-661.2500000000002,-66125.00000000003,,
1391,2008-09-30,,,,,,,,,,,,,,,,,,,,,,,-868.0500000000002,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-746.2500000000002,-74625.00000000003,,
1392,2008-10-01,,,,,,,,,,,,,,,,,,,,,,,-826.8000000000002,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-705.0000000000002,-70500.00000000003,,
1393,2008-10-02,,,,,,,,,,,,,,,,,,,,,,,-865.5500000000002,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-743.7500000000002,-74375.00000000003,,
1394,2008-10-03,,,,,,,,,,,,,,,,,,,,,,,-872.3000000000002,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-750.5000000000002,-75050.00000000003,,
1395,2008-10-06,,,,,,,,,,,,,,,,,,,,,,,-873.0500000000002,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-751.2500000000002,-75125.00000000003,,
1396,2008-10-07,,,,,,,,,,,,,,,,,,,,,,,-889.3000000000002,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-767.5000000000002,-76750.00000000003,,
1397,2008-10-08,,,,,,,,,,,,,,,,,,,,,,,-883.0500000000002,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-761.2500000000002,-76125.00000000003,,
1398,2008-10-09,,,,,,,,,,,,,,,,,,,,,,,-858.0500000000002,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-736.2500000000002,-73625.00000000003,,
1399,2008-10-10,,,,,,,,,,,,,,,,,,,,,,,-894.0500000000002,,,121.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-772.2500000000002,-77225.00000000003,,
