,Date,CCH00,CCZ00,CCK00,CCH01,CCN00,CCK01,CCU00,CCN01,CCU01,CCZ01,CCH02,CCK02,CCN02,CCU02,CCZ02,CCH03,CCK03,CCN03,CCU03,CCZ03,CCH04,CCK04,CCN04,CCU04,CCZ04,CCH05,CCK05,CCN05,CCU05,CCZ05,CCH06,CCK06,CCN06,CCU06,CCZ06,CCH07,CCK07,CCN07,CCU07,CCZ07,CCH08,CCK08,CCN08,CCU08,CCZ08,CCH09,CCK09,CCN09,CCU09,CCZ09,CCH10,CCK10,CCN10,CCU10,CCZ10,CCH11,CCK11,CCN11,CCU11,CCZ11,CCH12,CCK12,CCN12,CCU12,CCZ12,CCH13,CCK13,CCN13,CCU13,CCZ13,CCH14,CCK14,CCN14,CCU14,CCZ14,CCH15,CCK15,CCN15,CCU15,CCZ15,CCH16,CCK16,CCN16,CCU16,CCZ16,CCH17,CCK17,CCN17,CCU17,CCZ17,CCH18,CCK18,CCN18,CCU18,CCZ18,CCH19,CCK19,CCN19,CCU19,CCZ19,CCH20,CCK20,CCN20,CCU20,CCZ20,CCH21,CCK21,CCN21,CCU21,CCZ21,CCH22,CCK22,CCN22,CCU22,CCZ22,CCH23,CCK23,CCN23,CCU23,CCZ23,PnL,PNL,IS_ROLLING,Day
4466,2016-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1084.0,,,,290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-794.0,-7940.0,,
4467,2016-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1009.0,,,,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-804.0,-8040.0,,
4468,2016-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-859.0,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-759.0,-7590.0,,
4469,2016-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-924.0,,,,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-774.0,-7740.0,,
4470,2016-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-904.0,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-809.0,-8090.0,,
4471,2016-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-839.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-834.0,-8340.0,,
4472,2016-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-694.0,,,,-125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-819.0,-8190.0,,
4473,2016-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-624.0,,,,-215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-839.0,-8390.0,,
4474,2016-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1084.0,,,,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-904.0,-9040.0,,
4475,2016-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-984.0,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-944.0,-9440.0,,
4476,2016-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1419.0,,,,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1019.0,-10190.0,,
4477,2016-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1564.0,,,,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1074.0,-10740.0,,
4478,2016-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1899.0,,,,755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1144.0,-11440.0,,
4479,2016-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1979.0,,,,820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1159.0,-11590.0,,
4480,2016-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2139.0,,,,985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1154.0,-11540.0,,
4481,2016-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2154.0,,,,990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1164.0,-11640.0,,
4482,2016-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2124.0,,,,960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1164.0,-11640.0,,
4483,2016-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2159.0,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1159.0,-11590.0,,
4484,2016-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2234.0,,,,1065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1169.0,-11690.0,,
4485,2016-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1779.0,,,,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1079.0,-10790.0,,
4486,2016-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1929.0,,,,885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1044.0,-10440.0,,
4487,2016-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1444.0,,,,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-954.0,-9540.0,,
4488,2016-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1454.0,,,,565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-889.0,-8890.0,,
4489,2016-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1304.0,,,,440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-864.0,-8640.0,,
4490,2016-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1254.0,,,,510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-744.0,-7440.0,True,1.0
4491,2016-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1474.0,2052.0,,,586.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1183.0,11830.0,True,2.0
4492,2016-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1342.0,2156.0,,,436.0,-75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175.0,11750.0,True,3.0
4493,2016-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1378.0,2120.0,,,462.0,-36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168.0,11680.0,True,4.0
4494,2016-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1387.0,2072.0,,,472.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157.0,11570.0,True,5.0
4495,2016-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2242.0,,,,-125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2117.0,21170.0,,
4496,2016-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.0,,,,-360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102.0,21020.0,,
4497,2016-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2562.0,,,,-465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097.0,20970.0,,
4498,2016-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732.0,,,,-635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097.0,20970.0,,
4499,2016-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2662.0,,,,-570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2092.0,20920.0,,
4500,2016-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2087.0,,,,-80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0,20070.0,,
4501,2016-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2372.0,,,,-380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.0,19920.0,,
4502,2016-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2252.0,,,,-255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997.0,19970.0,,
4503,2016-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2307.0,,,,-300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0,20070.0,,
4504,2016-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2242.0,,,,-210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2032.0,20320.0,,
4505,2016-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1792.0,,,,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,20170.0,,
4506,2016-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617.0,,,,375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.0,19920.0,,
4507,2016-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1657.0,,,,330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987.0,19870.0,,
4508,2016-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1652.0,,,,365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,20170.0,,
4509,2016-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1667.0,,,,335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0,20020.0,,
4510,2016-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1667.0,,,,335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0,20020.0,,
4511,2016-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782.0,,,,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0,20020.0,,
4512,2016-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1712.0,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,20120.0,,
4513,2016-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592.0,,,,365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957.0,19570.0,,
4514,2016-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.0,,,,840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1817.0,18170.0,,
4515,2016-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.0,,,,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1837.0,18370.0,,
4516,2016-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077.0,,,,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1877.0,18770.0,,
4517,2016-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212.0,,,,685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1897.0,18970.0,,
4518,2016-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327.0,,,,580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1907.0,19070.0,,
4519,2016-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182.0,,,,740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1922.0,19220.0,,
4520,2016-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527.0,,,,465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.0,19920.0,,
4521,2016-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497.0,,,,485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982.0,19820.0,,
4522,2016-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1552.0,,,,440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.0,19920.0,,
4523,2016-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1767.0,,,,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2037.0,20370.0,,
4524,2016-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.0,,,,570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997.0,19970.0,,
4525,2016-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392.0,,,,595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987.0,19870.0,,
4526,2016-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1507.0,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0,20070.0,,
4527,2016-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1292.0,,,,680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972.0,19720.0,,
4528,2016-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.0,,,,1105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1912.0,19120.0,,
4529,2016-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.0,,,,985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957.0,19570.0,,
4530,2016-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1132.0,,,,910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2042.0,20420.0,,
4531,2016-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242.0,,,,875.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2117.0,21170.0,,
4532,2016-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.0,,,,790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137.0,21370.0,,
4533,2016-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.0,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102.0,21020.0,,
4534,2016-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092.0,,,,1085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2177.0,21770.0,,
4535,2016-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.0,,,,1530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982.0,19820.0,,
4536,2016-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.0,,,,1520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,20120.0,,
4537,2016-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.0,,,,1595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977.0,19770.0,,
4538,2016-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.0,,,,1520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2167.0,21670.0,,
4539,2016-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.0,,,,1475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2232.0,22320.0,,
4540,2016-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.0,,,,1565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2182.0,21820.0,,
4541,2016-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.0,,,,1570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2227.0,22270.0,,
4542,2016-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.0,,,,1525.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2312.0,23120.0,,
4543,2016-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.0,,,,1570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2322.0,23220.0,,
4544,2016-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.0,,,,1535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2327.0,23270.0,,
4545,2016-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.0,,,,1590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2282.0,22820.0,,
4546,2016-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.0,,,,1560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2402.0,24020.0,,
4547,2016-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.0,,,,1460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2472.0,24720.0,,
4548,2016-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.0,,,,1605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2432.0,24320.0,,
4549,2016-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.0,,,,1500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2447.0,24470.0,,
4550,2016-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.0,,,,1490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2332.0,23320.0,,
4551,2016-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.0,,,,1560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2207.0,22070.0,,
4552,2016-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.0,,,,1495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2207.0,22070.0,,
4553,2016-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.0,,,,1500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2192.0,21920.0,,
