,Date,Value,Payload,Daily_Gain,Missing_Price,No_Tradable_Day,Change (%),Cum_Gain
97,2000-03-15,-231.25,"{'long_future': 'LLJ00', 'short_future': 'LLJ01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-12.5,False,False,4.0,-650.0
98,2000-03-16,-232.5,"{'long_future': 'LLJ00', 'short_future': 'LLJ01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-6.25,False,False,-0.5,-656.25
99,2000-03-17,-231.25,"{'long_future': 'LLJ00', 'short_future': 'LLJ01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",6.25,False,False,-2.0,-650.0
100,2000-03-20,-232.5,"{'long_future': 'LLJ00', 'short_future': 'LLJ01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-6.25,False,False,-2.0,-656.25
101,2000-03-21,-232.5,"{'long_future': 'LLJ00', 'short_future': 'LLJ01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,-1.0,-656.25
102,2000-03-22,-233.75,"{'long_future': 'LLJ00', 'short_future': 'LLJ01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-6.25,False,False,-inf,-662.5
103,2000-03-23,-248.75,"{'long_future': 'LLJ00', 'short_future': 'LLJ01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-75.0,False,False,11.0,-737.5
104,2000-03-24,-255.0,"{'long_future': 'LLJ00', 'short_future': 'LLJ01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-31.25,False,False,-0.5833333333333333,-768.75
105,2000-03-27,-266.25,"{'long_future': 'LLJ00', 'short_future': 'LLJ01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-56.25,False,False,0.8,-825.0
106,2000-03-28,-271.25,"{'long_future': 'LLJ00', 'short_future': 'LLJ01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-25.0,False,False,-0.5555555555555556,-850.0
107,2000-03-29,-271.25,"{'long_future': 'LLJ00', 'short_future': 'LLJ01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,-1.0,-850.0
108,2000-03-30,-270.0,"{'long_future': 'LLJ00', 'short_future': 'LLJ01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",6.25,False,False,inf,-843.75
109,2000-03-31,-268.75,"{'long_future': 'LLJ00', 'short_future': 'LLJ01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",6.25,False,False,0.0,-837.5
110,2000-04-03,-275.0,"{'long_future': 'LLJ00', 'short_future': 'LLJ01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-31.25,False,False,-6.0,-868.75
111,2000-04-04,-277.5,"{'long_future': 'LLJ00', 'short_future': 'LLJ01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-12.5,False,False,-0.6,-881.25
112,2000-04-05,-281.25,"{'long_future': 'LLJ00', 'short_future': 'LLJ01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-18.75,False,False,0.5,-900.0
113,2000-04-06,-290.0,"{'long_future': 'LLJ00', 'short_future': 'LLJ01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-43.75,False,False,1.3333333333333335,-943.75
114,2000-04-07,-318.75,"{'long_future': 'LLJ00', 'short_future': 'LLJ01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-143.75,False,False,2.2857142857142856,-1087.5
115,2000-04-10,-311.25,"{'long_future': 'LLK00', 'short_future': 'LLK01', 'previous_long_future': 'LLJ00', 'previous_short_future': 'LLJ01', 'event': {'rolling_over': 1}, 'missing_price_flag': False, 'tradable_day': 0}",37.5,False,False,-1.2608695652173914,-1050.0
116,2000-04-11,-301.25,"{'long_future': 'LLK00', 'short_future': 'LLK01', 'previous_long_future': 'LLJ00', 'previous_short_future': 'LLJ01', 'event': {'rolling_over': 2}, 'missing_price_flag': False, 'tradable_day': 0}",50.0,False,False,0.33333333333333326,-1000.0
117,2000-04-12,-296.25,"{'long_future': 'LLK00', 'short_future': 'LLK01', 'previous_long_future': 'LLJ00', 'previous_short_future': 'LLJ01', 'event': {'rolling_over': 3}, 'missing_price_flag': False, 'tradable_day': 0}",25.0,False,False,-0.5,-975.0
118,2000-04-13,-290.0,"{'long_future': 'LLK00', 'short_future': 'LLK01', 'previous_long_future': 'LLJ00', 'previous_short_future': 'LLJ01', 'event': {'rolling_over': 4}, 'missing_price_flag': False, 'tradable_day': 0}",31.25,False,False,0.25,-943.75
119,2000-04-14,-278.75,"{'long_future': 'LLK00', 'short_future': 'LLK01', 'previous_long_future': 'LLJ00', 'previous_short_future': 'LLJ01', 'event': {'rolling_over': 5}, 'missing_price_flag': False, 'tradable_day': 0}",56.25,False,False,0.8,-887.5
120,2000-04-17,-280.25000000000006,"{'long_future': 'LLK00', 'short_future': 'LLK01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-7.500000000000284,False,False,-1.1333333333333384,-895.0000000000002
121,2000-04-18,-276.9999999999999,"{'long_future': 'LLK00', 'short_future': 'LLK01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",16.250000000000853,False,False,-3.166666666666698,-878.7499999999993
122,2000-04-19,-262.5,"{'long_future': 'LLK00', 'short_future': 'LLK01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",72.49999999999943,False,False,3.4615384615381926,-806.2499999999999
123,2000-04-20,-260.0,"{'long_future': 'LLK00', 'short_future': 'LLK01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",12.5,False,False,-0.8275862068965504,-793.7499999999999
124,2000-04-21,-226.25,"{'long_future': 'LLK00', 'short_future': 'LLK01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",168.75,False,False,12.5,-624.9999999999999
125,2000-04-24,-226.25,"{'long_future': 'LLK00', 'short_future': 'LLK01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,-1.0,-624.9999999999999
126,2000-04-25,-266.25,"{'long_future': 'LLK00', 'short_future': 'LLK01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-200.0,False,False,-inf,-824.9999999999999
127,2000-04-26,-267.5,"{'long_future': 'LLK00', 'short_future': 'LLK01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-6.25,False,False,-0.96875,-831.2499999999999
128,2000-04-27,-271.25,"{'long_future': 'LLK00', 'short_future': 'LLK01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-18.75,False,False,2.0,-849.9999999999999
129,2000-04-28,-266.9999999999999,"{'long_future': 'LLK00', 'short_future': 'LLK01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",21.25000000000057,False,False,-2.133333333333364,-828.7499999999993
130,2000-05-01,-225.0,"{'long_future': 'LLK00', 'short_future': 'LLK01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",209.99999999999943,False,False,8.88235294117618,-618.7499999999999
131,2000-05-02,-263.75,"{'long_future': 'LLK00', 'short_future': 'LLK01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-193.75,False,False,-1.9226190476190501,-812.4999999999999
132,2000-05-03,-265.0,"{'long_future': 'LLK00', 'short_future': 'LLK01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-6.25,False,False,-0.967741935483871,-818.7499999999999
133,2000-05-04,-265.0,"{'long_future': 'LLK00', 'short_future': 'LLK01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,-1.0,-818.7499999999999
134,2000-05-05,-261.25,"{'long_future': 'LLK00', 'short_future': 'LLK01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",18.75,False,False,inf,-799.9999999999999
135,2000-05-08,-263.0,"{'long_future': 'LLM00', 'short_future': 'LLM01', 'previous_long_future': 'LLK00', 'previous_short_future': 'LLK01', 'event': {'rolling_over': 1}, 'missing_price_flag': False, 'tradable_day': 0}",-8.75,False,False,-1.4666666666666668,-808.7499999999999
136,2000-05-09,-257.25,"{'long_future': 'LLM00', 'short_future': 'LLM01', 'previous_long_future': 'LLK00', 'previous_short_future': 'LLK01', 'event': {'rolling_over': 2}, 'missing_price_flag': False, 'tradable_day': 0}",28.75,False,False,-4.285714285714286,-779.9999999999999
