,Date,Value,Payload,Daily_Gain,Missing_Price,No_Tradable_Day,Change (%),Cum_Gain
34,1999-03-05,-76.25,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,-1.0,737.5
35,1999-03-08,-83.75,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-37.5,False,False,-inf,700.0
36,1999-03-09,-83.75,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,-1.0,700.0
37,1999-03-10,-92.5,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-43.75,False,False,-inf,656.25
38,1999-03-11,-95.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-12.5,False,False,-0.7142857142857143,643.75
39,1999-03-12,-95.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,-1.0,643.75
40,1999-03-15,-95.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,,643.75
41,1999-03-16,-107.5,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-62.5,False,False,-inf,581.25
42,1999-03-17,-117.5,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-50.0,False,False,-0.19999999999999996,531.25
43,1999-03-18,-117.5,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,-1.0,531.25
44,1999-03-19,-115.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",12.5,False,False,inf,543.75
45,1999-03-22,-130.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-75.0,False,False,-7.0,468.75
46,1999-03-23,-130.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,-1.0,468.75
47,1999-03-24,-130.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,,468.75
48,1999-03-25,-130.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,,468.75
49,1999-03-26,-130.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,,468.75
50,1999-03-29,-130.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,,468.75
51,1999-03-30,-160.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-150.0,False,False,-inf,318.75
52,1999-03-31,-170.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-50.0,False,False,-0.6666666666666667,268.75
53,1999-04-01,-165.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",25.0,False,False,-1.5,293.75
54,1999-04-02,-165.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,-1.0,293.75
55,1999-04-05,-165.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,,293.75
56,1999-04-06,-182.5,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-87.5,False,False,-inf,206.25
57,1999-04-07,-182.5,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,-1.0,206.25
58,1999-04-08,-180.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",12.5,False,False,inf,218.75
59,1999-04-09,-180.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,-1.0,218.75
60,1999-04-12,-180.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,,218.75
61,1999-04-13,-180.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,,218.75
62,1999-04-14,-180.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,,218.75
63,1999-04-15,-171.25,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",43.75,False,False,inf,262.5
64,1999-04-16,-160.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",56.25,False,False,0.2857142857142858,318.75
65,1999-04-19,-157.5,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",12.5,False,False,-0.7777777777777778,331.25
66,1999-04-20,-147.5,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",50.0,False,False,3.0,381.25
67,1999-04-21,-140.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",37.5,False,False,-0.25,418.75
68,1999-04-22,-132.5,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",37.5,False,False,0.0,456.25
69,1999-04-23,-95.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",187.5,False,False,4.0,643.75
70,1999-04-26,-85.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",50.0,False,False,-0.7333333333333334,693.75
71,1999-04-27,-35.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",250.0,False,False,4.0,943.75
72,1999-04-28,-66.25,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-156.25,False,False,-1.625,787.5
73,1999-04-29,-63.75,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",12.5,False,False,-1.08,800.0
74,1999-04-30,-66.25,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-12.5,False,False,-2.0,787.5
75,1999-05-03,-66.25,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,-1.0,787.5
76,1999-05-04,-66.25,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,,787.5
77,1999-05-05,-73.75,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-37.5,False,False,-inf,750.0
78,1999-05-06,-73.75,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,-1.0,750.0
79,1999-05-07,-67.5,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",31.25,False,False,inf,781.25
80,1999-05-10,-68.75,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-6.25,False,False,-1.2,775.0
81,1999-05-11,-63.75,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",25.0,False,False,-5.0,800.0
82,1999-05-12,-60.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",18.75,False,False,-0.25,818.75
83,1999-05-13,-46.25,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",68.75,False,False,2.6666666666666665,887.5
84,1999-05-14,-32.5,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",68.75,False,False,0.0,956.25
85,1999-05-17,-58.75,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-131.25,False,False,-2.909090909090909,825.0
86,1999-05-18,-75.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-81.25,False,False,-0.38095238095238093,743.75
87,1999-05-19,-87.5,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-62.5,False,False,-0.23076923076923073,681.25
88,1999-05-20,-96.25,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-43.75,False,False,-0.30000000000000004,637.5
89,1999-05-21,-101.25,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-25.0,False,False,-0.4285714285714286,612.5
90,1999-05-24,-116.25,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-75.0,False,False,2.0,537.5
91,1999-05-25,-111.25,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",25.0,False,False,-1.3333333333333333,562.5
92,1999-05-26,-118.75,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-37.5,False,False,-2.5,525.0
93,1999-05-27,-176.25,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-287.5,False,False,6.666666666666667,237.5
94,1999-05-28,-178.75,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-12.5,False,False,-0.9565217391304348,225.0
95,1999-05-31,-178.75,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': True, 'tradable_day': 0}",0.0,False,True,-1.0,225.0
96,1999-06-01,-182.5,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-18.75,False,False,-inf,206.25
97,1999-06-02,-182.5,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,-1.0,206.25
98,1999-06-03,-192.5,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-50.0,False,False,-inf,156.25
99,1999-06-04,-171.25,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",106.25,False,False,-3.125,262.5
100,1999-06-07,-170.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",6.25,False,False,-0.9411764705882353,268.75
101,1999-06-08,-156.25,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",68.75,False,False,10.0,337.5
102,1999-06-09,-150.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",31.25,False,False,-0.5454545454545454,368.75
103,1999-06-10,-133.75,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",81.25,False,False,1.6,450.0
104,1999-06-11,-128.75,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",25.0,False,False,-0.6923076923076923,475.0
105,1999-06-14,-127.5,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",6.25,False,False,-0.75,481.25
106,1999-06-15,-136.25,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-43.75,False,False,-8.0,437.5
107,1999-06-16,-141.25,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-25.0,False,False,-0.4285714285714286,412.5
108,1999-06-17,-135.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",31.25,False,False,-2.25,443.75
109,1999-06-18,-135.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,-1.0,443.75
110,1999-06-21,-142.5,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-37.5,False,False,-inf,406.25
111,1999-06-22,-145.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-12.5,False,False,-0.6666666666666667,393.75
112,1999-06-23,-145.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,-1.0,393.75
113,1999-06-24,-137.5,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",37.5,False,False,inf,431.25
114,1999-06-25,-130.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",37.5,False,False,0.0,468.75
115,1999-06-28,-127.5,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",12.5,False,False,-0.6666666666666667,481.25
116,1999-06-29,-141.25,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-68.75,False,False,-6.5,412.5
117,1999-06-30,-141.25,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,-1.0,412.5
118,1999-07-01,-131.25,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",50.0,False,False,inf,462.5
119,1999-07-02,-131.25,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,-1.0,462.5
120,1999-07-05,-143.75,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-62.5,False,False,-inf,400.0
121,1999-07-06,-143.75,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,-1.0,400.0
122,1999-07-07,-132.5,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",56.25,False,False,inf,456.25
123,1999-07-08,-60.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",362.5,False,False,5.444444444444445,818.75
124,1999-07-09,-32.5,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",137.5,False,False,-0.6206896551724138,956.25
125,1999-07-12,-20.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",62.5,False,False,-0.5454545454545454,1018.75
126,1999-07-13,-25.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-25.0,False,False,-1.4,993.75
127,1999-07-14,0.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",125.0,False,False,-6.0,1118.75
128,1999-07-15,10.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",50.0,False,False,-0.6,1168.75
129,1999-07-16,10.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,-1.0,1168.75
130,1999-07-19,2.5,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-37.5,False,False,-inf,1131.25
131,1999-07-20,-15.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-87.5,False,False,1.3333333333333335,1043.75
132,1999-07-21,-25.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-50.0,False,False,-0.4285714285714286,993.75
133,1999-07-22,-5.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",100.0,False,False,-3.0,1093.75
134,1999-07-23,38.75,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",218.75,False,False,1.1875,1312.5
135,1999-07-26,52.5,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",68.75,False,False,-0.6857142857142857,1381.25
136,1999-07-27,65.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",62.5,False,False,-0.09090909090909094,1443.75
137,1999-07-28,67.5,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",12.5,False,False,-0.8,1456.25
138,1999-07-29,70.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",12.5,False,False,0.0,1468.75
139,1999-07-30,50.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-100.0,False,False,-9.0,1368.75
140,1999-08-02,17.5,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-162.5,False,False,0.625,1206.25
141,1999-08-03,12.5,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-25.0,False,False,-0.8461538461538461,1181.25
142,1999-08-04,37.5,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",125.0,False,False,-6.0,1306.25
143,1999-08-05,57.5,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",100.0,False,False,-0.19999999999999996,1406.25
144,1999-08-06,78.75,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",106.25,False,False,0.0625,1512.5
145,1999-08-09,78.75,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,-1.0,1512.5
146,1999-08-10,78.75,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,,1512.5
147,1999-08-11,72.5,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-31.25,False,False,-inf,1481.25
148,1999-08-12,116.25,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",218.75,False,False,-8.0,1700.0
149,1999-08-13,126.25,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",50.0,False,False,-0.7714285714285715,1750.0
150,1999-08-16,126.25,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,-1.0,1750.0
151,1999-08-17,167.5,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",206.25,False,False,inf,1956.25
152,1999-08-18,210.0,"{'long_future': 'LXF00', 'short_future': 'LXF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",212.5,False,False,0.030303030303030276,2168.75
