,Date,GCG00,GCM00,GCJ00,GCQ00,GCZ00,GCG01,GCJ01,GCM01,GCQ01,GCZ01,GCG02,GCJ02,GCM02,GCQ02,GCZ02,GCG03,GCJ03,GCM03,GCQ03,GCZ03,GCG04,GCJ04,GCM04,GCQ04,GCZ04,GCG05,GCJ05,GCM05,GCQ05,GCZ05,GCG06,GCJ06,GCM06,GCQ06,GCZ06,GCG07,GCJ07,GCM07,GCQ07,GCZ07,GCG08,GCJ08,GCM08,GCQ08,GCZ08,GCG09,GCJ09,GCM09,GCQ09,GCZ09,GCG10,GCJ10,GCM10,GCQ10,GCZ10,GCG11,GCJ11,GCM11,GCQ11,GCZ11,GCG12,GCJ12,GCM12,GCQ12,GCZ12,GCG13,GCJ13,GCM13,GCQ13,GCZ13,GCG14,GCJ14,GCM14,GCQ14,GCZ14,GCG15,GCJ15,GCM15,GCQ15,GCZ15,GCG16,GCJ16,GCM16,GCQ16,GCZ16,GCG17,GCJ17,GCM17,GCQ17,GCZ17,GCG18,GCJ18,GCM18,GCQ18,GCZ18,GCG19,GCJ19,GCM19,GCQ19,GCZ19,GCG20,GCJ20,GCM20,GCQ20,GCZ20,GCG21,GCJ21,GCM21,GCQ21,GCZ21,GCG22,GCJ22,GCM22,GCQ22,GCZ22,GCG23,GCJ23,GCM23,GCQ23,GCZ23,PnL,PNL,IS_ROLLING,Day
1224,2003-02-07,,,,,,,,,,,,,,,,,62.49999999999994,,-77.2000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.70000000000016,-1470.000000000016,,
1225,2003-02-10,,,,,,,,,,,,,,,,,30.999999999999886,,-45.700000000000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.70000000000016,-1470.000000000016,,
1226,2003-02-11,,,,,,,,,,,,,,,,,24.999999999999943,,-39.7000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.70000000000016,-1470.000000000016,,
1227,2003-02-12,,,,,,,,,,,,,,,,,-25.000000000000057,,10.800000000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.200000000000045,-1420.0000000000045,,
1228,2003-02-13,,,,,,,,,,,,,,,,,-1.5000000000001137,,-13.200000000000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.70000000000016,-1470.000000000016,,
1229,2003-02-14,,,,,,,,,,,,,,,,,-29.000000000000114,,14.299999999999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.70000000000016,-1470.000000000016,,
1230,2003-02-17,,,,,,,,,,,,,,,,,-29.000000000000114,,14.299999999999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.70000000000016,-1470.000000000016,,
1231,2003-02-18,,,,,,,,,,,,,,,,,-68.5,,54.80000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.699999999999932,-1369.9999999999932,,
1232,2003-02-19,,,,,,,,,,,,,,,,,-40.00000000000006,,26.29999999999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.700000000000216,-1370.0000000000216,,
1233,2003-02-20,,,,,,,,,,,,,,,,,-24.499999999999943,,10.299999999999898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.200000000000045,-1420.0000000000045,,
1234,2003-02-21,,,,,,,,,,,,,,,,,-31.0,,16.799999999999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.200000000000045,-1420.0000000000045,,
1235,2003-02-24,,,,,,,,,,,,,,,,,-8.00000000000017,,-7.200000000000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.200000000000273,-1520.0000000000273,,
1236,2003-02-25,,,,,,,,,,,,,,,,,-28.00000000000017,,12.300000000000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.700000000000102,-1570.0000000000102,,
1237,2003-02-26,,,,,,,,,,,,,,,,,-19.499999999999943,,3.799999999999841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.700000000000102,-1570.0000000000102,,
1238,2003-02-27,,,,,,,,,,,,,,,,,-59.000000000000114,,43.30000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.700000000000102,-1570.0000000000102,,
1239,2003-02-28,,,,,,,,,,,,,,,,,-38.5,,22.799999999999898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.700000000000102,-1570.0000000000102,,
1240,2003-03-03,,,,,,,,,,,,,,,,,-43.5,,27.799999999999898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.700000000000102,-1570.0000000000102,,
1241,2003-03-04,,,,,,,,,,,,,,,,,-23.5,,7.300000000000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.199999999999932,-1619.9999999999932,,
1242,2003-03-05,,,,,,,,,,,,,,,,,-24.000000000000114,,7.799999999999898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.200000000000216,-1620.0000000000216,,
1243,2003-03-06,,,,,,,,,,,,,,,,,-5.5000000000001705,,-10.700000000000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.200000000000216,-1620.0000000000216,,
1244,2003-03-07,,,,,,,,,,,,,,,,,-35.50000000000017,,19.800000000000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.700000000000102,-1570.0000000000102,,
1245,2003-03-10,,,,,,,,,,,,,,,,,-16.0,,0.8000000000000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.199999999999989,-1519.9999999999989,True,1.0
1246,2003-03-11,,,,,,,,,,,,,,,,,-32.799999999999955,-169.4000000000001,17.599999999999966,4.2000000000000455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-180.40000000000003,-18040.000000000004,True,2.0
1247,2003-03-12,,,,,,,,,,,,,,,,,-44.799999999999955,-177.20000000000005,29.299999999999898,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-180.7000000000001,-18070.00000000001,True,3.0
1248,2003-03-13,,,,,,,,,,,,,,,,,-66.0,-209.3,50.69999999999999,43.80000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-180.79999999999995,-18079.999999999996,True,4.0
1249,2003-03-14,,,,,,,,,,,,,,,,,-65.39999999999998,-206.90000000000015,50.099999999999966,40.999999999999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-181.20000000000027,-18120.00000000003,True,5.0
1250,2003-03-17,,,,,,,,,,,,,,,,,,-203.90000000000003,,38.00000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-165.89999999999998,-16589.999999999996,,
1251,2003-03-18,,,,,,,,,,,,,,,,,,-200.89999999999992,,34.99999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-165.89999999999998,-16589.999999999996,,
1252,2003-03-19,,,,,,,,,,,,,,,,,,-208.39999999999992,,42.49999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-165.89999999999998,-16589.999999999996,,
1253,2003-03-20,,,,,,,,,,,,,,,,,,-224.40000000000015,,58.499999999999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-165.90000000000026,-16590.000000000025,,
1254,2003-03-21,,,,,,,,,,,,,,,,,,-259.40000000000015,,93.00000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-166.4000000000001,-16640.000000000007,,
1255,2003-03-24,,,,,,,,,,,,,,,,,,-242.39999999999998,,75.99999999999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-166.4000000000001,-16640.000000000007,,
1256,2003-03-25,,,,,,,,,,,,,,,,,,-247.9000000000001,,82.00000000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-165.89999999999998,-16589.999999999996,,
1257,2003-03-26,,,,,,,,,,,,,,,,,,-238.90000000000003,,72.49999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-166.4000000000001,-16640.000000000007,,
1258,2003-03-27,,,,,,,,,,,,,,,,,,-247.39999999999998,,80.99999999999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-166.4000000000001,-16640.000000000007,,
1259,2003-03-28,,,,,,,,,,,,,,,,,,-231.90000000000015,,65.50000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-166.4000000000001,-16640.000000000007,,
1260,2003-03-31,,,,,,,,,,,,,,,,,,-209.40000000000015,,43.499999999999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-165.90000000000026,-16590.000000000025,,
1261,2003-04-01,,,,,,,,,,,,,,,,,,-217.9000000000001,,52.000000000000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-165.89999999999998,-16589.999999999996,,
1262,2003-04-02,,,,,,,,,,,,,,,,,,-241.90000000000015,,75.50000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-166.4000000000001,-16640.000000000007,,
1263,2003-04-03,,,,,,,,,,,,,,,,,,-265.4000000000001,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-166.4000000000001,-16640.000000000007,,
1264,2003-04-04,,,,,,,,,,,,,,,,,,-263.90000000000003,,98.00000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-165.89999999999998,-16589.999999999996,,
1265,2003-04-07,,,,,,,,,,,,,,,,,,-282.9000000000001,,116.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-166.4000000000001,-16640.000000000007,,
1266,2003-04-08,,,,,,,,,,,,,,,,,,-279.40000000000015,,113.00000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-166.4000000000001,-16640.000000000007,,
1267,2003-04-09,,,,,,,,,,,,,,,,,,-262.9000000000001,,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-166.4000000000001,-16640.000000000007,,
1268,2003-04-10,,,,,,,,,,,,,,,,,,-257.4,,90.99999999999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-166.4000000000001,-16640.000000000007,,
1269,2003-04-11,,,,,,,,,,,,,,,,,,-251.40000000000003,,84.99999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-166.4000000000001,-16640.000000000007,,
1270,2003-04-14,,,,,,,,,,,,,,,,,,-269.40000000000015,,102.49999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-166.9000000000002,-16690.000000000022,,
1271,2003-04-15,,,,,,,,,,,,,,,,,,-266.40000000000003,,99.50000000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-166.89999999999992,-16689.999999999993,,
1272,2003-04-16,,,,,,,,,,,,,,,,,,-262.4,,95.50000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-166.89999999999992,-16689.999999999993,,
1273,2003-04-17,,,,,,,,,,,,,,,,,,-255.89999999999992,,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-166.89999999999992,-16689.999999999993,,
1274,2003-04-18,,,,,,,,,,,,,,,,,,-255.89999999999992,,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-166.89999999999992,-16689.999999999993,,
1275,2003-04-21,,,,,,,,,,,,,,,,,,-224.40000000000015,,57.000000000000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-167.40000000000003,-16740.000000000004,,
1276,2003-04-22,,,,,,,,,,,,,,,,,,-219.89999999999998,,52.49999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-167.40000000000003,-16740.000000000004,,
1277,2003-04-23,,,,,,,,,,,,,,,,,,-234.40000000000015,,67.00000000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-167.40000000000003,-16740.000000000004,,
1278,2003-04-24,,,,,,,,,,,,,,,,,,-218.39999999999992,,50.999999999999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-167.40000000000003,-16740.000000000004,,
1279,2003-04-25,,,,,,,,,,,,,,,,,,-225.4000000000001,,58.00000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-167.40000000000003,-16740.000000000004,,
1280,2003-04-28,,,,,,,,,,,,,,,,,,-219.89999999999998,,52.49999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-167.40000000000003,-16740.000000000004,,
1281,2003-04-29,,,,,,,,,,,,,,,,,,-223.90000000000003,,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-167.40000000000003,-16740.000000000004,,
1282,2003-04-30,,,,,,,,,,,,,,,,,,-196.90000000000015,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-167.90000000000015,-16790.000000000015,,
1283,2003-05-01,,,,,,,,,,,,,,,,,,-181.90000000000015,,14.500000000000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-167.40000000000003,-16740.000000000004,,
1284,2003-05-02,,,,,,,,,,,,,,,,,,-187.39999999999998,,19.999999999999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-167.40000000000003,-16740.000000000004,,
1285,2003-05-05,,,,,,,,,,,,,,,,,,-180.89999999999992,,13.499999999999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-167.40000000000003,-16740.000000000004,,
1286,2003-05-06,,,,,,,,,,,,,,,,,,-179.89999999999998,,12.000000000000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-167.89999999999986,-16789.999999999985,,
1287,2003-05-07,,,,,,,,,,,,,,,,,,-182.9000000000001,,15.500000000000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-167.40000000000003,-16740.000000000004,,
1288,2003-05-08,,,,,,,,,,,,,,,,,,-150.4000000000001,,-16.999999999999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-167.40000000000003,-16740.000000000004,True,1.0
1289,2003-05-09,,,,,,,,,,,,,,,,,,-149.60000000000014,50.299999999999955,-18.19999999999999,-0.30000000000001137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-117.80000000000018,-11780.000000000018,True,2.0
1290,2003-05-12,,,,,,,,,,,,,,,,,,-140.60000000000014,56.299999999999955,-27.19999999999999,-6.300000000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-117.80000000000018,-11780.000000000018,True,3.0
1291,2003-05-13,,,,,,,,,,,,,,,,,,-144.0000000000001,51.50000000000006,-23.999999999999943,-1.4999999999999432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-117.99999999999994,-11799.999999999995,True,4.0
1292,2003-05-14,,,,,,,,,,,,,,,,,,-141.7000000000001,60.699999999999875,-26.299999999999955,-10.699999999999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-118.00000000000017,-11800.000000000016,True,5.0
1293,2003-05-15,,,,,,,,,,,,,,,,,,,62.19999999999993,,-12.200000000000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.999999999999886,4999.999999999989,,
1294,2003-05-16,,,,,,,,,,,,,,,,,,,72.70000000000005,,-22.699999999999875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.00000000000017,5000.000000000017,,
1295,2003-05-19,,,,,,,,,,,,,,,,,,,120.20000000000005,,-70.19999999999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.00000000000017,5000.000000000017,,
1296,2003-05-20,,,,,,,,,,,,,,,,,,,130.69999999999987,,-81.19999999999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.50000000000006,4950.0000000000055,,
1297,2003-05-21,,,,,,,,,,,,,,,,,,,159.2000000000001,,-109.70000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.50000000000006,4950.0000000000055,,
1298,2003-05-22,,,,,,,,,,,,,,,,,,,138.7,,-89.70000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.99999999999994,4899.9999999999945,,
1299,2003-05-23,,,,,,,,,,,,,,,,,,,142.70000000000005,,-93.19999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.50000000000006,4950.0000000000055,,
1300,2003-05-26,,,,,,,,,,,,,,,,,,,142.70000000000005,,-93.19999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.50000000000006,4950.0000000000055,,
1301,2003-05-27,,,,,,,,,,,,,,,,,,,137.70000000000005,,-88.19999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.50000000000006,4950.0000000000055,,
1302,2003-05-28,,,,,,,,,,,,,,,,,,,124.69999999999993,,-75.19999999999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.50000000000006,4950.0000000000055,,
1303,2003-05-29,,,,,,,,,,,,,,,,,,,147.19999999999993,,-97.20000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.999999999999886,4999.999999999989,,
