,Date,PLF00,PLF01,PLJ00,PLJ01,PLN00,PLN01,PLV00,PLV01,PLF02,PLJ02,PLN02,PLV02,PLF03,PLJ03,PLN03,PLV03,PLF04,PLJ04,PLN04,PLV04,PLF05,PLJ05,PLN05,PLV05,PLF06,PLJ06,PLN06,PLV06,PLF07,PLJ07,PLN07,PLV07,PLF08,PLJ08,PLN08,PLV08,PLF09,PLJ09,PLN09,PLV09,PLF10,PLJ10,PLN10,PLV10,PLF11,PLJ11,PLN11,PLV11,PLF12,PLJ12,PLN12,PLV12,PLF13,PLJ13,PLN13,PLV13,PLF14,PLJ14,PLN14,PLV14,PLF15,PLJ15,PLN15,PLV15,PLF16,PLJ16,PLN16,PLV16,PLF17,PLJ17,PLN17,PLV17,PLF18,PLJ18,PLN18,PLV18,PLF19,PLJ19,PLN19,PLV19,PLF20,PLJ20,PLN20,PLV20,PLF21,PLJ21,PLN21,PLV21,PLF22,PLJ22,PLN22,PLV22,PLF23,PLJ23,PLN23,PLV23,PnL,PNL,IS_ROLLING,Day
3801,2014-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.30000000000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.30000000000086,-3715.000000000043,,
3802,2014-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.30000000000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.30000000000064,-3415.000000000032,,
3803,2014-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.30000000000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.30000000000064,-4165.000000000032,,
3804,2014-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38.30000000000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38.30000000000064,-1915.0000000000318,,
3805,2014-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.299999999999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.299999999999955,-1264.9999999999977,,
3806,2014-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.1999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.1999999999996,6759.99999999998,,
3807,2014-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.69999999999959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.69999999999959,5884.99999999998,,
3808,2014-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.69999999999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.69999999999982,4934.999999999991,,
3809,2014-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.69999999999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.69999999999982,4934.999999999991,,
3810,2014-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.199999999999136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.199999999999136,1909.9999999999568,,
3811,2014-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.69999999999959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.69999999999959,2134.9999999999795,,
3812,2014-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.70000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.70000000000005,4735.000000000002,,
3813,2014-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.1999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.1999999999996,7259.99999999998,,
3814,2014-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.19999999999936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.19999999999936,6459.999999999968,,
3815,2014-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.19999999999959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.19999999999959,1259.9999999999795,,
3816,2014-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.80000000000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.80000000000041,-740.0000000000205,,
3817,2014-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.300000000000182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.300000000000182,-565.0000000000091,,
3818,2014-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.69999999999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.69999999999982,3934.999999999991,,
3819,2014-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.700000000000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.700000000000045,485.0000000000023,,
3820,2014-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.200000000000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.200000000000045,1360.0000000000023,,
3821,2014-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6999999999993634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6999999999993634,84.99999999996817,,
3822,2014-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.300000000000182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.300000000000182,-315.0000000000091,,
3823,2014-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.30000000000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.30000000000018,-3565.000000000009,,
3824,2014-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.800000000000864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.800000000000864,-2340.000000000043,,
3825,2014-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.199999999999136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.199999999999136,659.9999999999568,,
3826,2014-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.30000000000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.30000000000041,-865.0000000000205,,
3827,2014-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.299999999999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.299999999999955,-1514.9999999999977,,
3828,2014-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-113.80000000000018,,,,78.99999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.80000000000041,-1740.0000000000205,,
3829,2014-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-123.30000000000064,,,,87.00000000000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.30000000000018,-1815.000000000009,,
3830,2014-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-106.80000000000086,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.800000000000864,-1840.0000000000432,,
3831,2014-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-160.29999999999995,,,,122.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.799999999999955,-1889.9999999999977,,
3832,2014-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-113.80000000000018,,,,77.00000000000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.79999999999973,-1839.9999999999864,,
3833,2014-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.30000000000041,,,,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.30000000000041,-1865.0000000000205,,
3834,2014-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.30000000000064,,,,8.999999999999773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39.300000000000864,-1965.0000000000432,,
3835,2014-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.80000000000086,,,,39.500000000000455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.30000000000041,-2115.0000000000205,,
3836,2014-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.80000000000018,,,,36.49999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.30000000000041,-2115.0000000000205,,
3837,2014-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.29999999999995,,,,48.00000000000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.29999999999927,-2114.9999999999636,,
3838,2014-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-93.80000000000018,,,,51.49999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.30000000000041,-2115.0000000000205,,
3839,2014-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-153.80000000000018,,,,113.00000000000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.7999999999995,-2039.999999999975,,
3840,2014-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-208.80000000000018,,,,167.00000000000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.79999999999973,-2089.9999999999864,,
3841,2014-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-242.3000000000004,,,,201.49999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.80000000000064,-2040.0000000000318,,
3842,2014-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-293.8000000000002,,,,251.00000000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.799999999999955,-2139.9999999999977,,
3843,2014-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-343.30000000000064,,,,301.4999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.800000000000864,-2090.000000000043,,
3844,2014-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-347.3000000000004,,,,305.5000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.79999999999973,-2089.9999999999864,,
3845,2014-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-347.79999999999995,,,,306.0000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.79999999999973,-2089.9999999999864,,
3846,2014-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-341.80000000000086,,,,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.800000000000864,-2090.000000000043,,
3847,2014-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-340.29999999999995,,,,298.5000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.79999999999973,-2089.9999999999864,,
3848,2014-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-313.8000000000002,,,,272.00000000000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.79999999999973,-2089.9999999999864,,
3849,2014-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-316.3000000000002,,,,274.50000000000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.79999999999973,-2089.9999999999864,,
3850,2014-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-316.3000000000002,,,,274.50000000000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.79999999999973,-2089.9999999999864,,
3851,2014-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-395.29999999999995,,,,353.0000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.29999999999927,-2114.9999999999636,,
3852,2014-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-377.3000000000004,,,,335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.30000000000041,-2115.0000000000205,,
3853,2014-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-398.30000000000064,,,,356.4999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.800000000000864,-2090.000000000043,,
3854,2014-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-384.8000000000004,,,,342.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.30000000000041,-2115.0000000000205,,
3855,2014-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-452.3000000000004,,,,409.50000000000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.799999999999955,-2139.9999999999977,True,1.0
3856,2014-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-499.1000000000006,514.1999999999994,,,455.9000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.99999999999886,23549.99999999994,True,2.0
3857,2014-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-513.5000000000005,504.59999999999945,,,470.29999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.39999999999895,23069.99999999995,True,3.0
3858,2014-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-534.1000000000004,472.7999999999997,,,491.5000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.1999999999996,21509.999999999978,True,4.0
3859,2014-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-534.3000000000004,472.3999999999992,,,490.9000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.99999999999886,21449.99999999994,True,5.0
3860,2014-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.3999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.3999999999994,21919.99999999997,,
3861,2014-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.89999999999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.89999999999986,22894.999999999993,,
3862,2014-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.89999999999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.89999999999986,21644.999999999993,,
3863,2014-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.39999999999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.39999999999986,18519.999999999993,,
3864,2014-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.3999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.3999999999992,15369.99999999996,,
3865,2014-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.8999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.8999999999994,13544.99999999997,,
3866,2014-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.89999999999895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.89999999999895,13944.999999999947,,
3867,2014-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.39999999999918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.39999999999918,10619.99999999996,,
3868,2014-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.89999999999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.89999999999986,9394.999999999993,,
3869,2014-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.39999999999895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.39999999999895,5819.999999999947,,
3870,2014-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.3999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.3999999999994,7919.999999999971,,
3871,2014-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.39999999999941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.39999999999941,5669.999999999971,,
3872,2014-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.899999999998954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.899999999998954,2944.9999999999477,,
3873,2014-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.100000000000136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.100000000000136,-1855.0000000000068,,
3874,2014-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-254.60000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-254.60000000000014,-12730.000000000007,,
3875,2014-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-143.10000000000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-143.10000000000036,-7155.000000000018,,
3876,2014-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.60000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.60000000000014,-3980.000000000007,,
3877,2014-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54.600000000000136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54.600000000000136,-2730.000000000007,,
3878,2014-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3999999999991815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3999999999991815,119.99999999995907,,
3879,2014-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.10000000000105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.10000000000105,-4055.0000000000523,,
3880,2014-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.10000000000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.10000000000036,-4155.000000000018,,
3881,2014-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.60000000000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.60000000000082,-1380.000000000041,,
3882,2014-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.60000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.60000000000014,-4230.000000000007,,
3883,2014-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-129.60000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-129.60000000000014,-6480.000000000007,,
3884,2014-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.60000000000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.60000000000059,-4080.0000000000296,,
3885,2014-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-51.60000000000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-51.60000000000059,-2580.0000000000296,,
3886,2014-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.89999999999941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.89999999999941,1294.9999999999704,,
3887,2014-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.600000000001046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.600000000001046,-1680.0000000000523,,
3888,2014-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-114.10000000000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-114.10000000000059,-5705.000000000029,,
3889,2014-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-134.60000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-134.60000000000014,-6730.000000000007,,
3890,2014-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-116.60000000000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-116.60000000000059,-5830.000000000029,,
3891,2014-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57.60000000000082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57.60000000000082,-2880.000000000041,,
3892,2014-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.100000000000364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.100000000000364,-2155.000000000018,,
3893,2014-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-159.60000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-159.60000000000014,-7980.000000000007,,
3894,2014-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-213.10000000000036,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-158.10000000000036,-7905.000000000018,,
3895,2014-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-175.10000000000082,,,,15.499999999999545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-159.60000000000127,-7980.000000000064,,
3896,2014-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-265.60000000000036,,,,106.49999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-159.1000000000006,-7955.000000000029,,
3897,2014-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-336.10000000000105,,,,177.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-158.60000000000105,-7930.000000000053,,
3898,2014-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-403.60000000000105,,,,245.9999999999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-157.60000000000196,-7880.000000000098,,
