,Date,HGH00,HGZ00,HGK00,HGH01,HGN00,HGK01,HGU00,HGN01,HGU01,HGZ01,HGH02,HGK02,HGN02,HGU02,HGZ02,HGH03,HGK03,HGN03,HGU03,HGZ03,HGH04,HGK04,HGN04,HGU04,HGZ04,HGH05,HGK05,HGN05,HGU05,HGZ05,HGH06,HGK06,HGN06,HGU06,HGZ06,HGH07,HGK07,HGN07,HGU07,HGZ07,HGH08,HGK08,HGN08,HGU08,HGZ08,HGH09,HGK09,HGN09,HGU09,HGZ09,HGH10,HGK10,HGN10,HGU10,HGZ10,HGH11,HGK11,HGN11,HGU11,HGZ11,HGH12,HGK12,HGN12,HGU12,HGZ12,HGH13,HGK13,HGN13,HGU13,HGZ13,HGH14,HGK14,HGN14,HGU14,HGZ14,HGH15,HGK15,HGN15,HGU15,HGZ15,HGH16,HGK16,HGN16,HGU16,HGZ16,HGH17,HGK17,HGN17,HGU17,HGZ17,HGH18,HGK18,HGN18,HGU18,HGZ18,HGH19,HGK19,HGN19,HGU19,HGZ19,HGH20,HGK20,HGN20,HGU20,HGZ20,HGH21,HGK21,HGN21,HGU21,HGZ21,HGH22,HGK22,HGN22,HGU22,HGZ22,HGH23,HGK23,HGN23,HGU23,HGZ23,PnL,PNL,IS_ROLLING,Day
1101,2003-03-21,,,,,,,,,,,,,,,,,-15.449999999999974,,,,-3.1999999999999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.649999999999963,-4662.499999999991,,
1102,2003-03-24,,,,,,,,,,,,,,,,,-20.70000000000003,,,,1.5500000000000256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.150000000000006,-4787.500000000002,,
1103,2003-03-25,,,,,,,,,,,,,,,,,-19.45000000000003,,,,0.3000000000000256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.150000000000006,-4787.500000000002,,
1104,2003-03-26,,,,,,,,,,,,,,,,,-28.700000000000003,,,,9.300000000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.39999999999999,-4849.999999999998,,
1105,2003-03-27,,,,,,,,,,,,,,,,,-39.199999999999974,,,,19.799999999999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.39999999999999,-4849.999999999998,,
1106,2003-03-28,,,,,,,,,,,,,,,,,-40.95000000000002,,,,21.049999999999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.900000000000034,-4975.000000000008,,
1107,2003-03-31,,,,,,,,,,,,,,,,,-47.69999999999999,,,,27.049999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.64999999999999,-5162.499999999998,,
1108,2003-04-01,,,,,,,,,,,,,,,,,-42.69999999999999,,,,22.049999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.64999999999999,-5162.499999999998,,
1109,2003-04-02,,,,,,,,,,,,,,,,,-45.70000000000003,,,,24.799999999999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.90000000000005,-5225.000000000012,,
1110,2003-04-03,,,,,,,,,,,,,,,,,-49.45000000000003,,,,28.299999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.150000000000034,-5287.500000000008,,
1111,2003-04-04,,,,,,,,,,,,,,,,,-45.95000000000002,,,,24.799999999999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.150000000000034,-5287.500000000008,,
1112,2003-04-07,,,,,,,,,,,,,,,,,-40.70000000000003,,,,19.549999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.150000000000034,-5287.500000000008,,
1113,2003-04-08,,,,,,,,,,,,,,,,,-43.7,,,,22.54999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.150000000000034,-5287.500000000008,True,1.0
1114,2003-04-09,,,,,,,,,,,,,,,,,-45.09999999999998,45.65000000000002,,,23.950000000000003,0.3499999999999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.850000000000037,6212.500000000009,True,2.0
1115,2003-04-10,,,,,,,,,,,,,,,,,-46.44999999999999,44.75000000000004,,,25.450000000000003,1.3499999999999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.10000000000005,6275.000000000013,True,3.0
1116,2003-04-11,,,,,,,,,,,,,,,,,-44.25,48.050000000000026,,,23.249999999999986,-1.9499999999999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.100000000000023,6275.0000000000055,True,4.0
1117,2003-04-14,,,,,,,,,,,,,,,,,-44.349999999999994,47.45,,,23.44999999999999,-1.150000000000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.399999999999963,6349.999999999991,True,5.0
1118,2003-04-15,,,,,,,,,,,,,,,,,,52.20000000000002,,,,-5.899999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.30000000000004,11575.00000000001,,
1119,2003-04-16,,,,,,,,,,,,,,,,,,52.20000000000002,,,,-5.6499999999999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.550000000000026,11637.500000000007,,
1120,2003-04-17,,,,,,,,,,,,,,,,,,53.95000000000006,,,,-6.8999999999999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.05000000000007,11762.500000000016,,
1121,2003-04-18,,,,,,,,,,,,,,,,,,53.95000000000006,,,,-6.8999999999999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.05000000000007,11762.500000000016,,
1122,2003-04-21,,,,,,,,,,,,,,,,,,49.45000000000003,,,,-2.65000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.80000000000001,11700.000000000004,,
1123,2003-04-22,,,,,,,,,,,,,,,,,,45.70000000000003,,,,1.09999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.80000000000001,11700.000000000004,,
1124,2003-04-23,,,,,,,,,,,,,,,,,,46.700000000000045,,,,-0.8999999999999773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.80000000000007,11450.000000000016,,
1125,2003-04-24,,,,,,,,,,,,,,,,,,42.70000000000006,,,,2.8500000000000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.55000000000008,11387.50000000002,,
1126,2003-04-25,,,,,,,,,,,,,,,,,,42.70000000000006,,,,2.8500000000000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.55000000000008,11387.50000000002,,
1127,2003-04-28,,,,,,,,,,,,,,,,,,42.70000000000006,,,,2.8500000000000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.55000000000008,11387.50000000002,,
1128,2003-04-29,,,,,,,,,,,,,,,,,,47.70000000000006,,,,-1.8999999999999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.80000000000007,11450.000000000016,,
1129,2003-04-30,,,,,,,,,,,,,,,,,,48.7,,,,-2.400000000000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.29999999999997,11574.999999999993,,
1130,2003-05-01,,,,,,,,,,,,,,,,,,47.950000000000045,,,,-1.40000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.550000000000026,11637.500000000007,,
1131,2003-05-02,,,,,,,,,,,,,,,,,,42.70000000000006,,,,3.3499999999999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.050000000000054,11512.500000000013,,
1132,2003-05-05,,,,,,,,,,,,,,,,,,42.20000000000002,,,,3.849999999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.04999999999998,11512.499999999996,,
1133,2003-05-06,,,,,,,,,,,,,,,,,,45.20000000000006,,,,1.09999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.30000000000004,11575.00000000001,,
1134,2003-05-07,,,,,,,,,,,,,,,,,,50.70000000000003,,,,-4.3999999999999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.30000000000004,11575.00000000001,,
1135,2003-05-08,,,,,,,,,,,,,,,,,,53.7,,,,-7.149999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.550000000000026,11637.500000000007,,
1136,2003-05-09,,,,,,,,,,,,,,,,,,52.45,,,,-5.899999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.550000000000026,11637.500000000007,,
1137,2003-05-12,,,,,,,,,,,,,,,,,,59.200000000000045,,,,-12.900000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.30000000000004,11575.00000000001,,
1138,2003-05-13,,,,,,,,,,,,,,,,,,65.45000000000005,,,,-18.90000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.550000000000026,11637.500000000007,,
1139,2003-05-14,,,,,,,,,,,,,,,,,,63.7,,,,-17.149999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.550000000000026,11637.500000000007,,
1140,2003-05-15,,,,,,,,,,,,,,,,,,63.7,,,,-17.149999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.550000000000026,11637.500000000007,,
1141,2003-05-16,,,,,,,,,,,,,,,,,,63.95000000000006,,,,-17.149999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.80000000000008,11700.00000000002,,
1142,2003-05-19,,,,,,,,,,,,,,,,,,64.95,,,,-17.900000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.05,11762.5,,
1143,2003-05-20,,,,,,,,,,,,,,,,,,64.95,,,,-17.900000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.05,11762.5,,
1144,2003-05-21,,,,,,,,,,,,,,,,,,68.7,,,,-21.40000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.29999999999998,11824.999999999996,,
1145,2003-05-22,,,,,,,,,,,,,,,,,,67.20000000000002,,,,-19.900000000000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.29999999999998,11824.999999999996,,
1146,2003-05-23,,,,,,,,,,,,,,,,,,66.70000000000005,,,,-19.39999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.300000000000054,11825.000000000013,,
1147,2003-05-26,,,,,,,,,,,,,,,,,,66.70000000000005,,,,-19.39999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.300000000000054,11825.000000000013,,
1148,2003-05-27,,,,,,,,,,,,,,,,,,72.20000000000002,,,,-24.900000000000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.29999999999998,11824.999999999996,,
1149,2003-05-28,,,,,,,,,,,,,,,,,,68.20000000000003,,,,-21.150000000000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.05,11762.5,,
1150,2003-05-29,,,,,,,,,,,,,,,,,,69.45000000000003,,,,-22.400000000000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.05,11762.5,,
1151,2003-05-30,,,,,,,,,,,,,,,,,,74.45000000000003,,,,-27.149999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.300000000000054,11825.000000000013,,
1152,2003-06-02,,,,,,,,,,,,,,,,,,78.20000000000003,,,,-30.64999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.55000000000004,11887.50000000001,,
1153,2003-06-03,,,,,,,,,,,,,,,,,,75.20000000000006,,,,-27.65000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.55000000000004,11887.50000000001,,
1154,2003-06-04,,,,,,,,,,,,,,,,,,73.45000000000002,,,,-26.150000000000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.29999999999998,11824.999999999996,,
1155,2003-06-05,,,,,,,,,,,,,,,,,,74.45000000000003,,,,-27.149999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.300000000000054,11825.000000000013,,
1156,2003-06-06,,,,,,,,,,,,,,,,,,74.70000000000002,,,,-27.65000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.05,11762.5,,
1157,2003-06-09,,,,,,,,,,,,,,,,,,68.20000000000003,,,,-21.650000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.550000000000026,11637.500000000007,True,1.0
1158,2003-06-10,,,,,,,,,,,,,,,,,,67.00000000000004,-16.749999999999986,,,-20.450000000000017,0.30000000000001137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.10000000000005,7525.000000000013,True,2.0
1159,2003-06-11,,,,,,,,,,,,,,,,,,67.15000000000003,-16.54999999999997,,,-20.75,0.09999999999999432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95000000000006,7487.500000000015,True,3.0
1160,2003-06-12,,,,,,,,,,,,,,,,,,68.45000000000005,-14.749999999999986,,,-21.950000000000017,-1.6999999999999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.050000000000054,7512.500000000014,True,4.0
1161,2003-06-13,,,,,,,,,,,,,,,,,,67.15000000000003,-19.749999999999986,,,-20.700000000000017,3.3000000000000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.000000000000043,7500.000000000011,True,5.0
1162,2003-06-16,,,,,,,,,,,,,,,,,,,-19.749999999999986,,,,3.3000000000000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.449999999999974,-4112.499999999994,,
1163,2003-06-17,,,,,,,,,,,,,,,,,,,-9.749999999999986,,,,-6.450000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.19999999999999,-4049.9999999999973,,
1164,2003-06-18,,,,,,,,,,,,,,,,,,,-11.249999999999972,,,,-4.950000000000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.19999999999999,-4049.9999999999973,,
1165,2003-06-19,,,,,,,,,,,,,,,,,,,-9.250000000000014,,,,-6.949999999999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.19999999999999,-4049.9999999999973,,
1166,2003-06-20,,,,,,,,,,,,,,,,,,,-13.000000000000014,,,,-2.9499999999999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.950000000000003,-3987.500000000001,,
1167,2003-06-23,,,,,,,,,,,,,,,,,,,-16.24999999999997,,,,0.29999999999996874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.950000000000003,-3987.500000000001,,
1168,2003-06-24,,,,,,,,,,,,,,,,,,,-15.500000000000014,,,,-0.44999999999998863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.950000000000003,-3987.500000000001,,
1169,2003-06-25,,,,,,,,,,,,,,,,,,,-20.249999999999957,,,,4.300000000000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.949999999999932,-3987.4999999999827,,
1170,2003-06-26,,,,,,,,,,,,,,,,,,,-23.74999999999997,,,,7.549999999999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.19999999999999,-4049.9999999999973,,
1171,2003-06-27,,,,,,,,,,,,,,,,,,,-21.24999999999997,,,,5.299999999999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.950000000000003,-3987.500000000001,,
1172,2003-06-30,,,,,,,,,,,,,,,,,,,-25.75,,,,9.550000000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.19999999999999,-4049.9999999999973,,
1173,2003-07-01,,,,,,,,,,,,,,,,,,,-26.750000000000014,,,,10.800000000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.950000000000003,-3987.500000000001,,
1174,2003-07-02,,,,,,,,,,,,,,,,,,,-21.499999999999957,,,,6.299999999999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.199999999999974,-3799.9999999999936,,
1175,2003-07-03,,,,,,,,,,,,,,,,,,,-26.750000000000014,,,,11.549999999999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.200000000000045,-3800.0000000000114,,
1176,2003-07-04,,,,,,,,,,,,,,,,,,,-26.750000000000014,,,,11.549999999999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.200000000000045,-3800.0000000000114,,
1177,2003-07-07,,,,,,,,,,,,,,,,,,,-16.750000000000014,,,,1.5499999999999687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.200000000000045,-3800.0000000000114,,
1178,2003-07-08,,,,,,,,,,,,,,,,,,,-18.000000000000014,,,,2.7999999999999687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.200000000000045,-3800.0000000000114,,
1179,2003-07-09,,,,,,,,,,,,,,,,,,,-11.750000000000014,,,,-2.9499999999999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.700000000000003,-3675.000000000001,,
1180,2003-07-10,,,,,,,,,,,,,,,,,,,-11.499999999999957,,,,-3.1999999999999744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.699999999999932,-3674.9999999999827,,
