,Date,GCG00,GCZ00,GCJ00,GCG01,GCM00,GCJ01,GCQ00,GCM01,GCQ01,GCZ01,GCG02,GCJ02,GCM02,GCQ02,GCZ02,GCG03,GCJ03,GCM03,GCQ03,GCZ03,GCG04,GCJ04,GCM04,GCQ04,GCZ04,GCG05,GCJ05,GCM05,GCQ05,GCZ05,GCG06,GCJ06,GCM06,GCQ06,GCZ06,GCG07,GCJ07,GCM07,GCQ07,GCZ07,GCG08,GCJ08,GCM08,GCQ08,GCZ08,GCG09,GCJ09,GCM09,GCQ09,GCZ09,GCG10,GCJ10,GCM10,GCQ10,GCZ10,GCG11,GCJ11,GCM11,GCQ11,GCZ11,GCG12,GCJ12,GCM12,GCQ12,GCZ12,GCG13,GCJ13,GCM13,GCQ13,GCZ13,GCG14,GCJ14,GCM14,GCQ14,GCZ14,GCG15,GCJ15,GCM15,GCQ15,GCZ15,GCG16,GCJ16,GCM16,GCQ16,GCZ16,GCG17,GCJ17,GCM17,GCQ17,GCZ17,GCG18,GCJ18,GCM18,GCQ18,GCZ18,GCG19,GCJ19,GCM19,GCQ19,GCZ19,GCG20,GCJ20,GCM20,GCQ20,GCZ20,GCG21,GCJ21,GCM21,GCQ21,GCZ21,GCG22,GCJ22,GCM22,GCQ22,GCZ22,GCG23,GCJ23,GCM23,GCQ23,GCZ23,PnL,PNL,IS_ROLLING,Day
829,2002-02-04,,,,,,,,,,,,38.600000000000136,,,,-27.39999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.200000000000216,1120.0000000000216,,
830,2002-02-05,,,,,,,,,,,,83.60000000000014,,,,-71.90000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.700000000000045,1170.0000000000045,,
831,2002-02-06,,,,,,,,,,,,79.60000000000008,,,,-66.90000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.699999999999989,1269.9999999999989,,
832,2002-02-07,,,,,,,,,,,,91.10000000000014,,,,-77.39999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.700000000000216,1370.0000000000216,,
833,2002-02-08,,,,,,,,,,,,110.09999999999991,,,,-94.89999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.199999999999989,1519.9999999999989,,
834,2002-02-11,,,,,,,,,,,,92.10000000000008,,,,-76.90000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.199999999999989,1519.9999999999989,,
835,2002-02-12,,,,,,,,,,,,94.60000000000008,,,,-80.40000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.200000000000045,1420.0000000000045,,
836,2002-02-13,,,,,,,,,,,,88.10000000000002,,,,-75.90000000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.199999999999875,1219.9999999999875,,
837,2002-02-14,,,,,,,,,,,,89.09999999999997,,,,-76.90000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.199999999999875,1219.9999999999875,,
838,2002-02-15,,,,,,,,,,,,82.59999999999991,,,,-69.40000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.199999999999818,1319.9999999999818,,
839,2002-02-18,,,,,,,,,,,,82.59999999999991,,,,-69.40000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.199999999999818,1319.9999999999818,,
840,2002-02-19,,,,,,,,,,,,56.100000000000136,,,,-43.40000000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.699999999999989,1269.9999999999989,,
841,2002-02-20,,,,,,,,,,,,51.100000000000136,,,,-38.40000000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.699999999999989,1269.9999999999989,,
842,2002-02-21,,,,,,,,,,,,55.60000000000002,,,,-42.900000000000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.699999999999989,1269.9999999999989,,
843,2002-02-22,,,,,,,,,,,,55.60000000000002,,,,-42.900000000000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.699999999999989,1269.9999999999989,,
844,2002-02-25,,,,,,,,,,,,52.59999999999991,,,,-41.39999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.199999999999932,1119.9999999999932,,
845,2002-02-26,,,,,,,,,,,,79.09999999999997,,,,-67.90000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.199999999999932,1119.9999999999932,,
846,2002-02-27,,,,,,,,,,,,71.10000000000014,,,,-59.89999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.200000000000216,1120.0000000000216,,
847,2002-02-28,,,,,,,,,,,,73.60000000000014,,,,-62.39999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.200000000000216,1120.0000000000216,,
848,2002-03-01,,,,,,,,,,,,80.09999999999991,,,,-70.40000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.699999999999875,969.9999999999875,,
849,2002-03-04,,,,,,,,,,,,73.60000000000014,,,,-64.40000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.200000000000045,920.0000000000045,,
850,2002-03-05,,,,,,,,,,,,60.09999999999991,,,,-50.90000000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.199999999999761,919.9999999999761,,
851,2002-03-06,,,,,,,,,,,,57.59999999999991,,,,-48.40000000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.199999999999761,919.9999999999761,,
852,2002-03-07,,,,,,,,,,,,40.60000000000002,,,,-32.900000000000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.699999999999989,769.9999999999989,,
853,2002-03-08,,,,,,,,,,,,39.60000000000008,,,,-32.39999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.200000000000159,720.0000000000159,True,1.0
854,2002-03-11,,,,,,,,,,,,43.60000000000008,9.899999999999977,,,-37.2000000000001,-1.3000000000000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.999999999999943,1499.9999999999943,True,2.0
855,2002-03-12,,,,,,,,,,,,51.10000000000008,15.100000000000023,,,-45.30000000000007,-6.699999999999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.200000000000045,1420.0000000000045,True,3.0
856,2002-03-13,,,,,,,,,,,,51.10000000000008,15.100000000000023,,,-45.30000000000007,-6.699999999999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.200000000000045,1420.0000000000045,True,4.0
857,2002-03-14,,,,,,,,,,,,48.50000000000006,5.100000000000023,,,-42.80000000000007,3.3000000000000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.100000000000023,1410.0000000000023,True,5.0
858,2002-03-15,,,,,,,,,,,,,-0.40000000000009095,,,,8.300000000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.89999999999992,789.999999999992,,
859,2002-03-18,,,,,,,,,,,,,10.599999999999852,,,,-2.700000000000216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.899999999999636,789.9999999999636,,
860,2002-03-19,,,,,,,,,,,,,14.10000000000008,,,,-6.200000000000159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.89999999999992,789.999999999992,,
861,2002-03-20,,,,,,,,,,,,,11.099999999999966,,,,-4.199999999999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.899999999999977,689.9999999999977,,
862,2002-03-21,,,,,,,,,,,,,14.599999999999909,,,,-8.70000000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.89999999999975,589.999999999975,,
863,2002-03-22,,,,,,,,,,,,,37.09999999999991,,,,-30.700000000000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.399999999999864,639.9999999999864,,
864,2002-03-25,,,,,,,,,,,,,36.099999999999966,,,,-32.2000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8999999999998636,389.99999999998636,,
865,2002-03-26,,,,,,,,,,,,,33.599999999999966,,,,-26.69999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.899999999999977,689.9999999999977,,
866,2002-03-27,,,,,,,,,,,,,60.10000000000002,,,,-53.200000000000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.899999999999977,689.9999999999977,,
867,2002-03-28,,,,,,,,,,,,,62.09999999999991,,,,-56.20000000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.89999999999975,589.999999999975,,
868,2002-03-29,,,,,,,,,,,,,62.09999999999991,,,,-56.20000000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.89999999999975,589.999999999975,,
869,2002-04-01,,,,,,,,,,,,,64.59999999999991,,,,-60.700000000000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8999999999998636,389.99999999998636,,
870,2002-04-02,,,,,,,,,,,,,78.59999999999997,,,,-74.7000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8999999999998636,389.99999999998636,,
871,2002-04-03,,,,,,,,,,,,,61.099999999999966,,,,-55.200000000000216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.89999999999975,589.999999999975,,
872,2002-04-04,,,,,,,,,,,,,53.599999999999966,,,,-46.20000000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.399999999999807,739.9999999999807,,
873,2002-04-05,,,,,,,,,,,,,48.599999999999966,,,,-40.700000000000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.89999999999992,789.999999999992,,
874,2002-04-08,,,,,,,,,,,,,50.10000000000002,,,,-42.2000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.89999999999992,789.999999999992,,
875,2002-04-09,,,,,,,,,,,,,41.099999999999966,,,,-33.200000000000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.89999999999992,789.999999999992,,
876,2002-04-10,,,,,,,,,,,,,56.099999999999966,,,,-48.200000000000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.89999999999992,789.999999999992,,
877,2002-04-11,,,,,,,,,,,,,58.599999999999966,,,,-50.200000000000216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.39999999999975,839.999999999975,,
878,2002-04-12,,,,,,,,,,,,,58.09999999999985,,,,-50.200000000000216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.899999999999636,789.9999999999636,,
879,2002-04-15,,,,,,,,,,,,,47.09999999999991,,,,-38.70000000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.39999999999975,839.999999999975,,
880,2002-04-16,,,,,,,,,,,,,41.099999999999966,,,,-33.200000000000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.89999999999992,789.999999999992,,
881,2002-04-17,,,,,,,,,,,,,57.60000000000002,,,,-49.7000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.89999999999992,789.999999999992,,
882,2002-04-18,,,,,,,,,,,,,69.59999999999991,,,,-60.700000000000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.899999999999864,889.9999999999864,,
883,2002-04-19,,,,,,,,,,,,,58.599999999999966,,,,-49.7000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.899999999999864,889.9999999999864,,
884,2002-04-22,,,,,,,,,,,,,61.60000000000008,,,,-53.70000000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.89999999999992,789.999999999992,,
885,2002-04-23,,,,,,,,,,,,,66.60000000000008,,,,-58.70000000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.89999999999992,789.999999999992,,
886,2002-04-24,,,,,,,,,,,,,67.60000000000002,,,,-59.19999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.400000000000034,840.0000000000034,,
887,2002-04-25,,,,,,,,,,,,,86.60000000000008,,,,-77.70000000000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.899999999999864,889.9999999999864,,
888,2002-04-26,,,,,,,,,,,,,104.10000000000008,,,,-95.20000000000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.899999999999864,889.9999999999864,,
889,2002-04-29,,,,,,,,,,,,,101.09999999999997,,,,-93.70000000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.399999999999807,739.9999999999807,,
890,2002-04-30,,,,,,,,,,,,,89.59999999999991,,,,-82.2000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.399999999999807,739.9999999999807,,
891,2002-05-01,,,,,,,,,,,,,90.59999999999985,,,,-82.70000000000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.899999999999636,789.9999999999636,,
892,2002-05-02,,,,,,,,,,,,,86.60000000000008,,,,-78.70000000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.89999999999992,789.999999999992,,
893,2002-05-03,,,,,,,,,,,,,106.09999999999997,,,,-97.2000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.899999999999864,889.9999999999864,,
894,2002-05-06,,,,,,,,,,,,,101.09999999999997,,,,-92.70000000000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.39999999999975,839.999999999975,,
895,2002-05-07,,,,,,,,,,,,,103.09999999999985,,,,-94.19999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.899999999999864,889.9999999999864,,
896,2002-05-08,,,,,,,,,,,,,86.09999999999997,,,,-77.2000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.899999999999864,889.9999999999864,True,1.0
897,2002-05-09,,,,,,,,,,,,,91.30000000000001,-28.100000000000023,,,-82.40000000000015,-1.3000000000000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.50000000000017,-2050.0000000000173,True,2.0
898,2002-05-10,,,,,,,,,,,,,95.80000000000001,-25.100000000000023,,,-86.90000000000015,-4.300000000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.50000000000017,-2050.0000000000173,True,3.0
899,2002-05-13,,,,,,,,,,,,,94.99999999999994,-26.000000000000057,,,-86.30000000000013,-3.1000000000000796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.40000000000032,-2040.0000000000318,True,4.0
900,2002-05-14,,,,,,,,,,,,,91.69999999999999,-39.2000000000001,,,-83.30000000000013,8.89999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.90000000000032,-2190.000000000032,True,5.0
901,2002-05-15,,,,,,,,,,,,,,-32.19999999999993,,,,1.900000000000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.299999999999898,-3029.99999999999,,
902,2002-05-16,,,,,,,,,,,,,,-26.19999999999999,,,,-2.599999999999852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.79999999999984,-2879.999999999984,,
903,2002-05-17,,,,,,,,,,,,,,-22.199999999999932,,,,-8.099999999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.299999999999898,-3029.99999999999,,
904,2002-05-20,,,,,,,,,,,,,,3.2999999999998977,,,,-34.09999999999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.80000000000001,-3080.000000000001,,
905,2002-05-21,,,,,,,,,,,,,,4.299999999999841,,,,-34.60000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.300000000000182,-3030.000000000018,,
906,2002-05-22,,,,,,,,,,,,,,15.300000000000068,,,,-45.09999999999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.799999999999784,-2979.999999999978,,
907,2002-05-23,,,,,,,,,,,,,,37.80000000000007,,,,-67.59999999999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.799999999999784,-2979.999999999978,,
908,2002-05-24,,,,,,,,,,,,,,27.299999999999955,,,,-58.60000000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.300000000000125,-3130.0000000000127,,
