,Date,CTH00,CTZ00,CTK00,CTH01,CTN00,CTK01,CTN01,CTZ01,CTH02,CTK02,CTN02,CTZ02,CTH03,CTK03,CTN03,CTZ03,CTH04,CTK04,CTN04,CTZ04,CTH05,CTK05,CTN05,CTZ05,CTH06,CTK06,CTN06,CTZ06,CTH07,CTK07,CTN07,CTZ07,CTH08,CTK08,CTN08,CTZ08,CTH09,CTK09,CTN09,CTZ09,CTH10,CTK10,CTN10,CTZ10,CTH11,CTK11,CTN11,CTZ11,CTH12,CTK12,CTN12,CTZ12,CTH13,CTK13,CTN13,CTZ13,CTH14,CTK14,CTN14,CTZ14,CTH15,CTK15,CTN15,CTZ15,CTH16,CTK16,CTN16,CTZ16,CTH17,CTK17,CTN17,CTZ17,CTH18,CTK18,CTN18,CTZ18,CTH19,CTK19,CTN19,CTZ19,CTH20,CTK20,CTN20,CTZ20,CTH21,CTK21,CTN21,CTZ21,CTH22,CTK22,CTN22,CTZ22,CTH23,CTK23,CTN23,CTZ23,PnL,PNL,IS_ROLLING,Day
761,2001-11-15,,,,,,,,,37.000000000000014,,,-0.8599999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.140000000000015,18070.000000000007,,
762,2001-11-16,,,,,,,,,39.4,,,-2.359999999999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.04000000000001,18520.000000000007,,
763,2001-11-19,,,,,,,,,38.04999999999998,,,-0.8599999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.18999999999998,18594.999999999993,,
764,2001-11-20,,,,,,,,,37.400000000000006,,,-0.8599999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.540000000000006,18270.000000000004,,
765,2001-11-21,,,,,,,,,38.80000000000001,,,-4.609999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.19000000000001,17095.000000000007,,
766,2001-11-22,,,,,,,,,38.80000000000001,,,-4.609999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.19000000000001,17095.000000000007,,
767,2001-11-23,,,,,,,,,38.80000000000001,,,-4.609999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.19000000000001,17095.000000000007,,
768,2001-11-26,,,,,,,,,39.649999999999984,,,-3.8600000000000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.78999999999998,17894.99999999999,,
769,2001-11-27,,,,,,,,,43.749999999999986,,,-5.610000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.13999999999997,19069.999999999985,,
770,2001-11-28,,,,,,,,,47.050000000000004,,,-9.360000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.68999999999999,18844.999999999996,,
771,2001-11-29,,,,,,,,,52.95,,,-13.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.59,19795.0,,
772,2001-11-30,,,,,,,,,54.500000000000014,,,-18.460000000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.04,18020.0,,
773,2001-12-03,,,,,,,,,46.85000000000001,,,-12.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.74000000000001,17370.000000000004,,
774,2001-12-04,,,,,,,,,43.45000000000001,,,-6.860000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.589999999999996,18294.999999999996,,
775,2001-12-05,,,,,,,,,42.050000000000004,,,-6.860000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.18999999999999,17594.999999999996,,
776,2001-12-06,,,,,,,,,47.8,,,-12.260000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.53999999999999,17769.999999999996,,
777,2001-12-07,,,,,,,,,44.850000000000016,,,-10.409999999999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.44000000000003,17220.00000000002,,
778,2001-12-10,,,,,,,,,39.850000000000016,,,-5.859999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.990000000000016,16995.000000000007,,
779,2001-12-11,,,,,,,,,43.699999999999996,,,-9.509999999999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.19000000000001,17095.000000000007,,
780,2001-12-12,,,,,,,,,38.699999999999996,,,-5.359999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.34,16670.0,,
781,2001-12-13,,,,,,,,,33.89999999999999,,,-1.5100000000000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.38999999999998,16194.999999999989,,
782,2001-12-14,,,,,,,,,44.649999999999984,,,-11.860000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.78999999999997,16394.999999999985,,
783,2001-12-17,,,,,,,,,45.40000000000001,,,-10.660000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.74000000000001,17370.000000000004,,
784,2001-12-18,,,,,,,,,42.20000000000001,,,-8.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.49000000000001,16745.000000000004,,
785,2001-12-19,,,,,,,,,40.40000000000001,,,-7.109999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.29000000000001,16645.000000000007,,
786,2001-12-20,,,,,,,,,37.69999999999998,,,-4.609999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.08999999999998,16544.999999999993,,
787,2001-12-21,,,,,,,,,39.29999999999998,,,-5.859999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.43999999999998,16719.999999999993,,
788,2001-12-24,,,,,,,,,39.29999999999998,,,-5.859999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.43999999999998,16719.999999999993,,
789,2001-12-25,,,,,,,,,39.29999999999998,,,-5.859999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.43999999999998,16719.999999999993,,
790,2001-12-26,,,,,,,,,40.65,,,-7.109999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.54,16770.0,,
791,2001-12-27,,,,,,,,,39.79999999999999,,,-5.859999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.93999999999999,16969.999999999996,,
792,2001-12-28,,,,,,,,,36.100000000000016,,,-3.660000000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.440000000000005,16220.000000000002,,
793,2001-12-31,,,,,,,,,36.100000000000016,,,-3.660000000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.440000000000005,16220.000000000002,,
794,2002-01-01,,,,,,,,,36.100000000000016,,,-3.660000000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.440000000000005,16220.000000000002,,
795,2002-01-02,,,,,,,,,40.45,,,-7.109999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.34,16670.0,,
796,2002-01-03,,,,,,,,,38.85,,,-6.010000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.839999999999996,16419.999999999996,,
797,2002-01-04,,,,,,,,,41.249999999999986,,,-9.060000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.18999999999998,16094.99999999999,,
798,2002-01-07,,,,,,,,,45.95000000000001,,,-13.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.59000000000001,16295.000000000005,,
799,2002-01-08,,,,,,,,,50.40000000000001,,,-16.560000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.84000000000001,16920.000000000004,,
800,2002-01-09,,,,,,,,,46.79999999999998,,,-14.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.18999999999998,16094.99999999999,,
801,2002-01-10,,,,,,,,,45.14999999999999,,,-12.960000000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.18999999999998,16094.99999999999,,
802,2002-01-11,,,,,,,,,43.349999999999994,,,-10.660000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.68999999999999,16344.999999999995,,
803,2002-01-14,,,,,,,,,41.39999999999999,,,-9.509999999999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.890000000000008,15945.000000000004,,
804,2002-01-15,,,,,,,,,44.850000000000016,,,-12.41000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.440000000000005,16220.000000000002,,
805,2002-01-16,,,,,,,,,46.55,,,-14.410000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.13999999999999,16069.999999999996,,
806,2002-01-17,,,,,,,,,47.95,,,-15.759999999999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.19000000000002,16095.00000000001,,
807,2002-01-18,,,,,,,,,44.79999999999999,,,-13.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.43999999999999,15719.999999999995,,
808,2002-01-21,,,,,,,,,44.79999999999999,,,-13.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.43999999999999,15719.999999999995,,
809,2002-01-22,,,,,,,,,42.050000000000004,,,-11.059999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.99000000000001,15495.000000000004,,
810,2002-01-23,,,,,,,,,41.79999999999998,,,-10.610000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.18999999999997,15594.999999999985,,
811,2002-01-24,,,,,,,,,38.600000000000016,,,-7.659999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.94000000000002,15470.00000000001,,
812,2002-01-25,,,,,,,,,41.55,,,-10.359999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.190000000000005,15595.000000000002,,
813,2002-01-28,,,,,,,,,39.2,,,-8.259999999999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.94000000000002,15470.00000000001,,
814,2002-01-29,,,,,,,,,40.849999999999994,,,-8.860000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.989999999999988,15994.999999999995,,
815,2002-01-30,,,,,,,,,35.750000000000014,,,-5.359999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.390000000000022,15195.000000000011,,
816,2002-01-31,,,,,,,,,35.54999999999998,,,-4.360000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.18999999999997,15594.999999999985,,
817,2002-02-01,,,,,,,,,45.40000000000001,,,-11.609999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.79000000000002,16895.00000000001,,
818,2002-02-04,,,,,,,,,47.29999999999999,,,-12.06000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.23999999999998,17619.99999999999,,
819,2002-02-05,,,,,,,,,44.649999999999984,,,-10.960000000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.68999999999997,16844.999999999985,,
820,2002-02-06,,,,,,,,,44.999999999999986,,,-11.860000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.13999999999997,16569.999999999985,,
821,2002-02-07,,,,,,,,,48.85,,,-16.059999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.790000000000006,16395.000000000004,,
822,2002-02-08,,,,,,,,,49.44999999999999,,,-17.560000000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.889999999999972,15944.999999999985,True,1.0
823,2002-02-11,,,,,,,,,46.25,27.129999999999995,,-15.16000000000001,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.969999999999985,29484.999999999993,True,2.0
824,2002-02-12,,,,,,,,,49.18999999999999,28.849999999999994,,-17.53000000000001,-0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.759999999999984,29879.999999999993,True,3.0
825,2002-02-13,,,,,,,,,43.71,21.05000000000001,,-13.010000000000012,5.880000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.63000000000001,28815.000000000004,True,4.0
826,2002-02-14,,,,,,,,,44.32,23.05000000000001,,-13.540000000000006,3.6399999999999935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.46999999999999,28734.999999999996,True,5.0
827,2002-02-15,,,,,,,,,,19.39999999999999,,,6.489999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.889999999999986,12944.999999999993,,
828,2002-02-18,,,,,,,,,,19.39999999999999,,,6.489999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.889999999999986,12944.999999999993,,
829,2002-02-19,,,,,,,,,,12.049999999999997,,,13.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.839999999999996,12919.999999999998,,
830,2002-02-20,,,,,,,,,,10.600000000000001,,,15.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.990000000000002,12995.000000000002,,
831,2002-02-21,,,,,,,,,,9.249999999999986,,,15.639999999999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.889999999999972,12444.999999999985,,
832,2002-02-22,,,,,,,,,,9.04999999999999,,,15.890000000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.939999999999998,12469.999999999998,,
833,2002-02-25,,,,,,,,,,10.600000000000001,,,14.889999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.489999999999995,12744.999999999998,,
834,2002-02-26,,,,,,,,,,13.600000000000009,,,12.990000000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.590000000000025,13295.000000000013,,
835,2002-02-27,,,,,,,,,,14.500000000000007,,,12.389999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.89,13445.0,,
836,2002-02-28,,,,,,,,,,13.400000000000013,,,13.139999999999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.54,13270.0,,
837,2002-03-01,,,,,,,,,,14.300000000000011,,,11.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.940000000000012,12970.000000000005,,
838,2002-03-04,,,,,,,,,,13.499999999999993,,,13.390000000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.89,13445.0,,
839,2002-03-05,,,,,,,,,,14.700000000000003,,,12.389999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.089999999999996,13544.999999999998,,
840,2002-03-06,,,,,,,,,,16.399999999999984,,,9.889999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.289999999999978,13144.999999999989,,
841,2002-03-07,,,,,,,,,,26.250000000000014,,,1.6400000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.890000000000015,13945.000000000007,,
842,2002-03-08,,,,,,,,,,23.14999999999999,,,4.8899999999999935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.039999999999985,14019.999999999993,,
843,2002-03-11,,,,,,,,,,24.599999999999987,,,3.3900000000000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.989999999999995,13994.999999999998,,
844,2002-03-12,,,,,,,,,,21.749999999999986,,,5.390000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.139999999999986,13569.999999999993,,
845,2002-03-13,,,,,,,,,,25.499999999999986,,,3.890000000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.39,14695.0,,
846,2002-03-14,,,,,,,,,,28.05000000000001,,,-0.6100000000000136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.439999999999998,13719.999999999998,,
847,2002-03-15,,,,,,,,,,27.500000000000014,,,0.14000000000001478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.64000000000003,13820.000000000015,,
848,2002-03-18,,,,,,,,,,27.44999999999999,,,0.4900000000000162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.940000000000005,13970.000000000002,,
849,2002-03-19,,,,,,,,,,27.79999999999999,,,0.740000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.539999999999992,14269.999999999996,,
850,2002-03-20,,,,,,,,,,28.750000000000014,,,-0.3599999999999923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.390000000000022,14195.000000000011,,
851,2002-03-21,,,,,,,,,,33.05000000000001,,,-3.510000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.540000000000006,14770.000000000004,,
852,2002-03-22,,,,,,,,,,30.000000000000014,,,-1.1099999999999852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.89000000000003,14445.000000000015,,
853,2002-03-25,,,,,,,,,,27.550000000000004,,,1.1399999999999935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.689999999999998,14344.999999999998,,
854,2002-03-26,,,,,,,,,,24.799999999999983,,,3.6399999999999935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.439999999999976,14219.999999999989,,
855,2002-03-27,,,,,,,,,,30.950000000000003,,,-1.6099999999999923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.34000000000001,14670.000000000005,,
856,2002-03-28,,,,,,,,,,24.799999999999983,,,2.8900000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.689999999999984,13844.99999999999,,
857,2002-03-29,,,,,,,,,,24.799999999999983,,,2.8900000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.689999999999984,13844.99999999999,,
858,2002-04-01,,,,,,,,,,26.049999999999983,,,1.3900000000000148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.439999999999998,13719.999999999998,,
