,Date,PAH00,PAU00,PAM00,PAZ00,PAH01,PAM01,PAU01,PAZ01,PAH02,PAM02,PAU02,PAZ02,PAH03,PAM03,PAU03,PAZ03,PAH04,PAM04,PAU04,PAZ04,PAH05,PAM05,PAU05,PAZ05,PAH06,PAM06,PAU06,PAZ06,PAH07,PAM07,PAU07,PAZ07,PAH08,PAM08,PAU08,PAZ08,PAH09,PAM09,PAU09,PAZ09,PAH10,PAM10,PAU10,PAZ10,PAH11,PAM11,PAU11,PAZ11,PAH12,PAM12,PAU12,PAZ12,PAH13,PAM13,PAU13,PAZ13,PAH14,PAM14,PAU14,PAZ14,PAH15,PAM15,PAU15,PAZ15,PAH16,PAM16,PAU16,PAZ16,PAH17,PAM17,PAU17,PAZ17,PAH18,PAM18,PAU18,PAZ18,PAH19,PAM19,PAU19,PAZ19,PAH20,PAM20,PAU20,PAZ20,PAH21,PAM21,PAU21,PAZ21,PAH22,PAM22,PAU22,PAZ22,PAH23,PAM23,PAU23,PAZ23,PnL,PNL,IS_ROLLING,Day
5727,2022-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1874.100000000001,,-620.8000000000004,,,,,,1253.3000000000006,125330.00000000006,,
5728,2022-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2682.6000000000004,,-1428.3000000000004,,,,,,1254.3,125430.0,,
5729,2022-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2762.100000000001,,-1508.8,,,,,,1253.3000000000009,125330.00000000009,,
5730,2022-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2806.1000000000017,,-1552.299999999999,,,,,,1253.8000000000027,125380.00000000026,,
5731,2022-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2708.6000000000017,,-1453.8,,,,,,1254.8000000000018,125480.00000000017,,
5732,2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2662.100000000001,,-1405.3000000000009,,,,,,1256.8,125680.0,,
5733,2022-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2777.100000000001,,-1521.3,,,,,,1255.8000000000009,125580.00000000009,,
5734,2022-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2518.1,,-1262.299999999999,,,,,,1255.8000000000009,125580.00000000009,,
5735,2022-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2383.1,,-1123.3000000000004,,,,,,1259.7999999999995,125979.99999999996,,
5736,2022-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2230.1000000000004,,-983.3000000000004,,,,,,1246.8,124680.0,,
5737,2022-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250.6,,-996.3,,,,,,1254.3,125430.0,True,1.0
5738,2022-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2334.2000000000003,2817.8999999999983,-1080.6999999999996,-21.09999999999991,,,,,4050.299999999999,405029.9999999999,True,2.0
5739,2022-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2274.800000000001,2779.4999999999986,-1026.3999999999999,15.099999999999909,,,,,4042.9999999999995,404299.99999999994,True,3.0
5740,2022-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2131.4000000000005,2567.399999999998,-889.0000000000002,221.19999999999936,,,,,4030.9999999999977,403099.99999999977,True,4.0
5741,2022-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2283.8000000000006,3164.199999999999,-1036.8999999999999,-370.3999999999992,,,,,4040.700000000001,404070.0000000001,True,5.0
5742,2022-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2702.699999999998,,92.60000000000036,,,,,2795.2999999999984,279529.9999999998,,
5743,2022-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800.199999999998,,-6.900000000000091,,,,,2793.299999999998,279329.99999999977,,
5744,2022-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3230.199999999998,,-438.400000000001,,,,,2791.799999999997,279179.9999999997,,
5745,2022-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3123.1999999999975,,-327.8999999999992,,,,,2795.2999999999984,279529.9999999998,,
5746,2022-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3123.1999999999975,,-327.8999999999992,,,,,2795.2999999999984,279529.9999999998,,
5747,2022-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3298.699999999997,,-496.9000000000001,,,,,2801.799999999997,280179.9999999997,,
5748,2022-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3642.1999999999985,,-841.9000000000001,,,,,2800.2999999999984,280029.9999999998,,
5749,2022-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3939.6999999999985,,-1132.3999999999996,,,,,2807.299999999999,280729.9999999999,,
5750,2022-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3258.699999999997,,-454.4000000000001,,,,,2804.299999999997,280429.9999999997,,
5751,2022-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3953.1999999999975,,-1136.4000000000005,,,,,2816.799999999997,281679.9999999997,,
5752,2022-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4119.199999999999,,-1297.8999999999992,,,,,2821.2999999999997,282130.0,,
5753,2022-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4754.699999999999,,-1927.8999999999992,,,,,2826.7999999999997,282680.0,,
5754,2022-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5084.199999999999,,-2252.3999999999996,,,,,2831.7999999999993,283179.99999999994,,
5755,2022-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6339.699999999999,,-3442.899999999999,,,,,2896.7999999999997,289680.0,,
5756,2022-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5939.699999999999,,-3091.9,,,,,2847.799999999999,284779.9999999999,,
5757,2022-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6272.699999999999,,-3391.4000000000005,,,,,2881.2999999999984,288129.9999999998,,
5758,2022-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6179.2,,-3254.8999999999996,,,,,2924.3,292430.0,,
5759,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6032.699999999999,,-3160.900000000001,,,,,2871.799999999998,287179.99999999977,,
5760,2022-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5414.2,,-2524.4,,,,,2889.7999999999997,288980.0,,
5761,2022-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518.1999999999985,,-648.9000000000005,,,,,2869.299999999998,286929.99999999977,,
5762,2022-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3490.199999999999,,-629.8999999999996,,,,,2860.2999999999993,286029.99999999994,,
5763,2022-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3266.7,,-406.40000000000055,,,,,2860.2999999999993,286029.99999999994,,
5764,2022-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3890.199999999999,,-1025.900000000001,,,,,2864.299999999998,286429.99999999977,,
5765,2022-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3895.199999999999,,-1026.9,,,,,2868.299999999999,286829.9999999999,,
5766,2022-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4116.7,,-1260.900000000001,,,,,2855.799999999999,285579.9999999999,,
5767,2022-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3812.699999999999,,-1009.4000000000001,,,,,2803.299999999999,280329.9999999999,,
5768,2022-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4026.7,,-1222.3999999999996,,,,,2804.3,280430.0,,
5769,2022-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4083.1999999999985,,-1284.8999999999996,,,,,2798.299999999999,279829.9999999999,,
5770,2022-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3401.7,,-596.4000000000005,,,,,2805.2999999999993,280529.99999999994,,
5771,2022-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2642.1999999999994,,164.099999999999,,,,,2806.2999999999984,280629.9999999998,,
5772,2022-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.699999999998,,808.0999999999999,,,,,2801.799999999998,280179.99999999977,,
5773,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2645.6999999999985,,172.60000000000036,,,,,2818.299999999999,281829.9999999999,,
5774,2022-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2708.1999999999985,,102.60000000000036,,,,,2810.799999999999,281079.9999999999,,
5775,2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2767.699999999999,,40.59999999999991,,,,,2808.299999999999,280829.9999999999,,
5776,2022-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2805.199999999999,,-2.399999999999636,,,,,2802.7999999999993,280279.99999999994,,
5777,2022-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2606.7,,191.09999999999945,,,,,2797.7999999999993,279779.99999999994,,
5778,2022-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2353.699999999998,,441.09999999999945,,,,,2794.7999999999975,279479.99999999977,,
5779,2022-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2545.6999999999985,,251.09999999999945,,,,,2796.799999999998,279679.99999999977,,
5780,2022-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3530.6999999999985,,-728.9000000000005,,,,,2801.799999999998,280179.99999999977,,
5781,2022-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3514.2,,-714.8999999999996,,,,,2799.3,279930.0,,
5782,2022-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3201.7,,-401.9000000000001,,,,,2799.7999999999997,279980.0,,
5783,2022-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3127.699999999999,,-328.90000000000055,,,,,2798.7999999999984,279879.9999999998,,
5784,2022-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3207.1999999999994,,-413.90000000000055,,,,,2793.299999999999,279329.9999999999,,
5785,2022-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3207.1999999999994,,-413.90000000000055,,,,,2793.299999999999,279329.9999999999,,
5786,2022-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3655.6999999999985,,-858.9000000000005,,,,,2796.799999999998,279679.99999999977,,
5787,2022-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3332.1999999999994,,-535.3999999999992,,,,,2796.8,279680.0,,
5788,2022-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3740.6999999999985,,-934.8999999999996,,,,,2805.799999999999,280579.9999999999,,
5789,2022-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3531.199999999998,,-712.8999999999992,,,,,2818.299999999999,281829.9999999999,,
5790,2022-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3311.7,,-516.4000000000005,,,,,2795.2999999999993,279529.99999999994,,
5791,2022-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040.6999999999985,,743.0999999999999,,,,,2783.7999999999984,278379.9999999998,,
5792,2022-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2322.699999999999,,454.099999999999,,,,,2776.799999999998,277679.99999999977,,
5793,2022-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405.6999999999985,,353.0999999999999,,,,,2758.7999999999984,275879.9999999998,,
5794,2022-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2480.6999999999985,,278.0999999999999,,,,,2758.7999999999984,275879.9999999998,,
5795,2022-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2965.199999999999,,-209.89999999999964,,,,,2755.2999999999993,275529.99999999994,,
5796,2022-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2510.199999999999,,250.5999999999999,,,,,2760.799999999999,276079.9999999999,,
5797,2022-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2621.7,,148.0999999999999,,,,,2769.7999999999997,276980.0,,
5798,2022-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2610.199999999999,,134.099999999999,,,,,2744.299999999998,274429.99999999977,,
5799,2022-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2317.1999999999994,,409.6000000000008,,,,,2726.8,272680.0,,
5800,2022-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546.1999999999991,,1172.6000000000004,,,,,2718.7999999999993,271879.99999999994,,
5801,2022-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1737.699999999999,,982.1000000000008,,,,,2719.7999999999997,271980.0,True,1.0
5802,2022-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1666.499999999999,-1053.4999999999998,1048.5000000000005,16.59999999999991,,,,1678.0999999999997,167809.99999999997,True,2.0
5803,2022-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1559.0999999999992,-1127.2999999999995,1138.5000000000005,76.59999999999991,,,,1646.9,164690.0,True,3.0
5804,2022-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.4999999999989,-1569.4999999999998,1411.1000000000004,485.4999999999998,,,,1591.5999999999992,159159.9999999999,True,4.0
5805,2022-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321.599999999999,-1351.8999999999994,1359.2000000000003,277.8999999999994,,,,1606.7999999999993,160679.99999999994,True,5.0
5806,2022-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-945.8999999999992,,-128.10000000000082,,,,-1074.0,-107400.0,,
5807,2022-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-806.3999999999999,,-251.5999999999999,,,,-1057.9999999999998,-105799.99999999997,,
5808,2022-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1020.3999999999996,,-39.60000000000059,,,,-1060.0000000000002,-106000.00000000003,,
5809,2022-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1106.3999999999999,,48.40000000000009,,,,-1057.9999999999998,-105799.99999999997,,
5810,2022-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1310.8999999999992,,251.39999999999964,,,,-1059.4999999999995,-105949.99999999996,,
5811,2022-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1181.8999999999994,,126.39999999999964,,,,-1055.4999999999998,-105549.99999999997,,
5812,2022-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1067.8999999999996,,21.89999999999918,,,,-1046.0000000000005,-104600.00000000004,,
5813,2022-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1068.3999999999992,,23.40000000000009,,,,-1044.999999999999,-104499.99999999991,,
5814,2022-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1031.8999999999994,,-13.600000000000364,,,,-1045.4999999999998,-104549.99999999997,,
5815,2022-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-741.3999999999987,,-294.0999999999999,,,,-1035.4999999999986,-103549.99999999987,,
5816,2022-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-741.3999999999987,,-294.0999999999999,,,,-1035.4999999999986,-103549.99999999987,,
5817,2022-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-983.8999999999999,,-49.09999999999991,,,,-1032.9999999999998,-103299.99999999997,,
5818,2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1005.8999999999992,,-15.100000000000136,,,,-1020.9999999999993,-102099.99999999993,,
5819,2022-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-777.8999999999996,,-242.09999999999945,,,,-1019.9999999999991,-101999.99999999991,,
5820,2022-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1085.8999999999992,,57.399999999999864,,,,-1028.4999999999993,-102849.99999999993,,
5821,2022-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1034.9,,6.8999999999991815,,,,-1028.000000000001,-102800.00000000009,,
