,Date,PAH00,PAM00,PAU00,PAZ00,PAH01,PAM01,PAU01,PAZ01,PAH02,PAM02,PAU02,PAZ02,PAH03,PAM03,PAU03,PAZ03,PAH04,PAM04,PAU04,PAZ04,PAH05,PAM05,PAU05,PAZ05,PAH06,PAM06,PAU06,PAZ06,PAH07,PAM07,PAU07,PAZ07,PAH08,PAM08,PAU08,PAZ08,PAH09,PAM09,PAU09,PAZ09,PAH10,PAM10,PAU10,PAZ10,PAH11,PAM11,PAU11,PAZ11,PAH12,PAM12,PAU12,PAZ12,PAH13,PAM13,PAU13,PAZ13,PAH14,PAM14,PAU14,PAZ14,PAH15,PAM15,PAU15,PAZ15,PAH16,PAM16,PAU16,PAZ16,PAH17,PAM17,PAU17,PAZ17,PAH18,PAM18,PAU18,PAZ18,PAH19,PAM19,PAU19,PAZ19,PAH20,PAM20,PAU20,PAZ20,PAH21,PAM21,PAU21,PAZ21,PAH22,PAM22,PAU22,PAZ22,PAH23,PAM23,PAU23,PAZ23,PnL,PNL,IS_ROLLING,Day
1276,2004-05-26,,,,,,,,,,,,,,,,,,-402.45000000000005,97.55000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-304.90000000000003,-30490.000000000004,,
1277,2004-05-27,,,,,,,,,,,,,,,,,,-389.7,86.30000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-303.4,-30339.999999999996,,
1278,2004-05-28,,,,,,,,,,,,,,,,,,-368.9500000000001,65.55000000000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-303.4,-30339.999999999996,,
1279,2004-05-31,,,,,,,,,,,,,,,,,,-368.9500000000001,65.55000000000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-303.4,-30339.999999999996,,
1280,2004-06-01,,,,,,,,,,,,,,,,,,-395.2000000000001,92.80000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-302.40000000000003,-30240.000000000004,,
1281,2004-06-02,,,,,,,,,,,,,,,,,,-395.2000000000001,128.30000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-266.9000000000001,-26690.000000000007,,
1282,2004-06-03,,,,,,,,,,,,,,,,,,-395.2000000000001,127.80000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-267.40000000000003,-26740.000000000004,,
1283,2004-06-04,,,,,,,,,,,,,,,,,,-395.2000000000001,140.80000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-254.40000000000006,-25440.000000000007,,
1284,2004-06-07,,,,,,,,,,,,,,,,,,-395.2000000000001,129.8000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-265.4,-26539.999999999996,,
1285,2004-06-08,,,,,,,,,,,,,,,,,,-395.2000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-395.2000000000001,-39520.00000000001,True,1.0
1286,2004-06-08,,,,,,,,,,,,,,,,,,-395.2000000000001,147.80000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-247.40000000000003,-24740.000000000004,True,1.0
1287,2004-06-09,,,,,,,,,,,,,,,,,,-395.2000000000001,124.00000000000006,23.80000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-247.40000000000003,-24740.000000000004,True,2.0
1288,2004-06-09,,,,,,,,,,,,,,,,,,-395.2000000000001,219.2000000000001,23.80000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-152.2,-15219.999999999998,True,2.0
1289,2004-06-10,,,,,,,,,,,,,,,,,,-395.2000000000001,218.85000000000008,23.099999999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-153.25000000000006,-15325.000000000005,True,3.0
1290,2004-06-10,,,,,,,,,,,,,,,,,,-395.2000000000001,219.90000000000015,23.099999999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-152.2,-15219.999999999998,True,3.0
1291,2004-06-11,,,,,,,,,,,,,,,,,,-395.2000000000001,218.85000000000008,23.099999999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-153.25000000000006,-15325.000000000005,True,4.0
1292,2004-06-11,,,,,,,,,,,,,,,,,,-395.2000000000001,218.85000000000008,23.099999999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-153.25000000000006,-15325.000000000005,True,4.0
1293,2004-06-14,,,,,,,,,,,,,,,,,,-395.2000000000001,220.35000000000008,20.849999999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-154.00000000000006,-15400.000000000005,True,5.0
1294,2004-06-14,,,,,,,,,,,,,,,,,,-395.2000000000001,218.85000000000008,20.849999999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-155.50000000000006,-15550.000000000005,True,5.0
1295,2004-06-15,,,,,,,,,,,,,,,,,,,234.59999999999997,5.10000000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.70000000000005,23970.000000000004,,
1296,2004-06-16,,,,,,,,,,,,,,,,,,,225.84999999999997,13.85000000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.70000000000005,23970.000000000004,,
1297,2004-06-17,,,,,,,,,,,,,,,,,,,251.85000000000005,-12.150000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.70000000000005,23970.000000000004,,
1298,2004-06-18,,,,,,,,,,,,,,,,,,,267.35,-27.649999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.70000000000005,23970.000000000004,,
1299,2004-06-21,,,,,,,,,,,,,,,,,,,263.6,-23.899999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.70000000000005,23970.000000000004,,
1300,2004-06-22,,,,,,,,,,,,,,,,,,,237.35000000000002,2.3500000000000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.70000000000005,23970.000000000004,,
1301,2004-06-23,,,,,,,,,,,,,,,,,,,234.85000000000002,4.850000000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.70000000000005,23970.000000000004,,
1302,2004-06-24,,,,,,,,,,,,,,,,,,,266.85,-27.150000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.70000000000002,23970.0,,
1303,2004-06-25,,,,,,,,,,,,,,,,,,,253.34999999999994,-13.64999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.70000000000002,23970.0,,
1304,2004-06-28,,,,,,,,,,,,,,,,,,,255.84999999999994,-16.14999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.70000000000002,23970.0,,
1305,2004-06-29,,,,,,,,,,,,,,,,,,,215.34999999999997,24.35000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.70000000000002,23970.0,,
1306,2004-06-30,,,,,,,,,,,,,,,,,,,192.09999999999994,47.60000000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.70000000000002,23970.0,,
1307,2004-07-01,,,,,,,,,,,,,,,,,,,192.35,47.35000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.70000000000002,23970.0,,
1308,2004-07-02,,,,,,,,,,,,,,,,,,,202.35,37.35000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.70000000000002,23970.0,,
1309,2004-07-05,,,,,,,,,,,,,,,,,,,202.35,37.35000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.70000000000002,23970.0,,
1310,2004-07-06,,,,,,,,,,,,,,,,,,,222.60000000000005,17.099999999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.70000000000002,23970.0,,
1311,2004-07-07,,,,,,,,,,,,,,,,,,,246.85000000000002,-5.900000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.95000000000002,24095.0,,
1312,2004-07-08,,,,,,,,,,,,,,,,,,,252.09999999999994,-11.14999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.95000000000002,24095.0,,
1313,2004-07-09,,,,,,,,,,,,,,,,,,,243.85000000000005,-4.150000000000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.70000000000002,23970.0,,
1314,2004-07-12,,,,,,,,,,,,,,,,,,,241.1,-1.3999999999999773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.70000000000002,23970.0,,
1315,2004-07-13,,,,,,,,,,,,,,,,,,,227.35,12.350000000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.70000000000002,23970.0,,
1316,2004-07-14,,,,,,,,,,,,,,,,,,,259.09999999999997,-20.64999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.45000000000002,23845.0,,
1317,2004-07-15,,,,,,,,,,,,,,,,,,,247.35,-8.899999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.45000000000002,23845.0,,
1318,2004-07-16,,,,,,,,,,,,,,,,,,,265.1,-26.650000000000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.45,23845.0,,
1319,2004-07-19,,,,,,,,,,,,,,,,,,,252.34999999999997,-13.899999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.45,23845.0,,
1320,2004-07-20,,,,,,,,,,,,,,,,,,,276.5999999999999,-38.14999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.44999999999996,23844.999999999996,,
1321,2004-07-21,,,,,,,,,,,,,,,,,,,248.09999999999997,-8.400000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.69999999999996,23969.999999999996,,
1322,2004-07-22,,,,,,,,,,,,,,,,,,,246.09999999999994,-6.399999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.69999999999996,23969.999999999996,,
1323,2004-07-23,,,,,,,,,,,,,,,,,,,231.09999999999994,8.600000000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.69999999999996,23969.999999999996,,
1324,2004-07-26,,,,,,,,,,,,,,,,,,,217.34999999999994,22.350000000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.69999999999996,23969.999999999996,,
1325,2004-07-27,,,,,,,,,,,,,,,,,,,214.34999999999997,25.349999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.69999999999996,23969.999999999996,,
1326,2004-07-28,,,,,,,,,,,,,,,,,,,186.09999999999994,53.60000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.69999999999996,23969.999999999996,,
1327,2004-07-29,,,,,,,,,,,,,,,,,,,198.59999999999994,41.10000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.69999999999996,23969.999999999996,,
1328,2004-07-30,,,,,,,,,,,,,,,,,,,203.34999999999988,36.35000000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.69999999999996,23969.999999999996,,
1329,2004-08-02,,,,,,,,,,,,,,,,,,,211.84999999999997,27.849999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.69999999999996,23969.999999999996,,
1330,2004-08-03,,,,,,,,,,,,,,,,,,,204.84999999999994,34.85000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.69999999999996,23969.999999999996,,
1331,2004-08-04,,,,,,,,,,,,,,,,,,,209.59999999999988,29.099999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.69999999999987,23869.99999999999,,
1332,2004-08-05,,,,,,,,,,,,,,,,,,,184.34999999999997,54.099999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.44999999999996,23844.999999999996,,
1333,2004-08-06,,,,,,,,,,,,,,,,,,,187.34999999999994,51.10000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.44999999999996,23844.999999999996,,
1334,2004-08-09,,,,,,,,,,,,,,,,,,,196.09999999999994,41.599999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.69999999999993,23769.999999999993,,
1335,2004-08-10,,,,,,,,,,,,,,,,,,,207.34999999999994,28.85000000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.20000000000002,23620.0,,
1336,2004-08-11,,,,,,,,,,,,,,,,,,,184.34999999999997,51.85000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.20000000000002,23620.0,,
1337,2004-08-12,,,,,,,,,,,,,,,,,,,176.09999999999994,60.60000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.7,23670.0,,
1338,2004-08-13,,,,,,,,,,,,,,,,,,,177.34999999999994,60.349999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.69999999999993,23769.999999999993,,
1339,2004-08-16,,,,,,,,,,,,,,,,,,,202.34999999999994,35.10000000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.45000000000002,23745.0,,
1340,2004-08-17,,,,,,,,,,,,,,,,,,,210.59999999999997,27.099999999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.69999999999993,23769.999999999993,,
1341,2004-08-18,,,,,,,,,,,,,,,,,,,211.09999999999994,26.100000000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.19999999999996,23719.999999999996,,
1342,2004-08-19,,,,,,,,,,,,,,,,,,,233.85,3.349999999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.19999999999996,23719.999999999996,,
1343,2004-08-20,,,,,,,,,,,,,,,,,,,244.84999999999994,-8.149999999999949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.7,23670.0,,
1344,2004-08-23,,,,,,,,,,,,,,,,,,,219.34999999999997,17.849999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.19999999999996,23719.999999999996,,
1345,2004-08-24,,,,,,,,,,,,,,,,,,,199.34999999999997,38.10000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.45000000000002,23745.0,,
1346,2004-08-25,,,,,,,,,,,,,,,,,,,194.84999999999994,42.60000000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.45000000000002,23745.0,,
1347,2004-08-26,,,,,,,,,,,,,,,,,,,185.59999999999997,51.10000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.7,23670.0,,
1348,2004-08-27,,,,,,,,,,,,,,,,,,,182.34999999999994,54.85000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.19999999999996,23719.999999999996,,
1349,2004-08-30,,,,,,,,,,,,,,,,,,,170.59999999999997,66.10000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.7,23670.0,,
1350,2004-08-31,,,,,,,,,,,,,,,,,,,188.85,47.35000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.20000000000002,23620.0,,
1351,2004-09-01,,,,,,,,,,,,,,,,,,,182.8499999999999,54.35000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.19999999999996,23719.999999999996,,
1352,2004-09-02,,,,,,,,,,,,,,,,,,,182.8499999999999,59.85000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.69999999999993,24269.999999999993,,
1353,2004-09-03,,,,,,,,,,,,,,,,,,,182.8499999999999,68.34999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.19999999999987,25119.99999999999,,
1354,2004-09-06,,,,,,,,,,,,,,,,,,,182.8499999999999,68.34999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.19999999999987,25119.99999999999,,
1355,2004-09-07,,,,,,,,,,,,,,,,,,,182.8499999999999,92.35000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.19999999999993,27519.999999999993,,
1356,2004-09-08,,,,,,,,,,,,,,,,,,,182.8499999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.8499999999999,18284.999999999993,True,1.0
1357,2004-09-08,,,,,,,,,,,,,,,,,,,182.8499999999999,88.60000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.44999999999993,27144.999999999993,True,1.0
1358,2004-09-09,,,,,,,,,,,,,,,,,,,182.8499999999999,86.85000000000002,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.44999999999993,27144.999999999993,True,2.0
1359,2004-09-09,,,,,,,,,,,,,,,,,,,182.8499999999999,93.85000000000002,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.44999999999993,27844.999999999993,True,2.0
1360,2004-09-10,,,,,,,,,,,,,,,,,,,182.8499999999999,96.45000000000005,-0.8500000000000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.44999999999993,27844.999999999993,True,3.0
1361,2004-09-10,,,,,,,,,,,,,,,,,,,182.8499999999999,92.55000000000001,-0.8500000000000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.5499999999999,27454.99999999999,True,3.0
1362,2004-09-13,,,,,,,,,,,,,,,,,,,182.8499999999999,100.80000000000001,-9.100000000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.5499999999999,27454.99999999999,True,4.0
1363,2004-09-13,,,,,,,,,,,,,,,,,,,182.8499999999999,95.30000000000001,-9.100000000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.0499999999999,26904.99999999999,True,4.0
1364,2004-09-14,,,,,,,,,,,,,,,,,,,182.8499999999999,102.30000000000001,-15.100000000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0499999999999,27004.99999999999,True,5.0
1365,2004-09-14,,,,,,,,,,,,,,,,,,,182.8499999999999,100.55000000000001,-15.100000000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.2999999999999,26829.99999999999,True,5.0
1366,2004-09-15,,,,,,,,,,,,,,,,,,,,95.29999999999995,-9.849999999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.44999999999999,8544.999999999998,,
1367,2004-09-16,,,,,,,,,,,,,,,,,,,,95.29999999999995,-9.849999999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.44999999999999,8544.999999999998,,
1368,2004-09-17,,,,,,,,,,,,,,,,,,,,83.29999999999993,2.1500000000000625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.44999999999999,8544.999999999998,,
1369,2004-09-20,,,,,,,,,,,,,,,,,,,,80.29999999999995,5.150000000000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.44999999999999,8544.999999999998,,
1370,2004-09-21,,,,,,,,,,,,,,,,,,,,91.80000000000001,-6.350000000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.44999999999999,8544.999999999998,,
1371,2004-09-22,,,,,,,,,,,,,,,,,,,,87.5499999999999,-2.099999999999909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.44999999999999,8544.999999999998,,
1372,2004-09-23,,,,,,,,,,,,,,,,,,,,122.29999999999998,-36.849999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.44999999999999,8544.999999999998,,
