,Date,SIH00,SIK00,SIN00,SIU00,SIZ00,SIH01,SIK01,SIN01,SIU01,SIZ01,SIH02,SIK02,SIN02,SIU02,SIZ02,SIH03,SIK03,SIN03,SIU03,SIZ03,SIH04,SIK04,SIN04,SIU04,SIZ04,SIH05,SIK05,SIN05,SIU05,SIZ05,SIH06,SIK06,SIN06,SIU06,SIZ06,SIH07,SIK07,SIN07,SIU07,SIZ07,SIH08,SIK08,SIN08,SIU08,SIZ08,SIH09,SIK09,SIN09,SIU09,SIZ09,SIH10,SIK10,SIN10,SIU10,SIZ10,SIH11,SIK11,SIN11,SIU11,SIZ11,SIH12,SIK12,SIN12,SIU12,SIZ12,SIH13,SIK13,SIN13,SIU13,SIZ13,SIH14,SIK14,SIN14,SIU14,SIZ14,SIH15,SIK15,SIN15,SIU15,SIZ15,SIH16,SIK16,SIN16,SIU16,SIZ16,SIH17,SIK17,SIN17,SIU17,SIZ17,SIH18,SIK18,SIN18,SIU18,SIZ18,SIH19,SIK19,SIN19,SIU19,SIZ19,SIH20,SIK20,SIN20,SIU20,SIZ20,SIH21,SIK21,SIN21,SIU21,SIZ21,SIH22,SIK22,SIN22,SIU22,SIZ22,SIH23,SIK23,SIN23,SIU23,SIZ23,PnL,PNL,IS_ROLLING,Day
1991,2005-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7519999999999971,0.13399999999999945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6179999999999977,-3089.999999999988,,
1992,2005-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0270000000000001,0.4040000000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6229999999999993,-3114.999999999997,,
1993,2005-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4969999999999972,0.863999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6329999999999982,-3164.9999999999914,,
1994,2005-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2120000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2120000000000006,-11060.000000000004,True,1.0
1995,2005-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2120000000000006,1.578999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6330000000000027,-3165.000000000013,True,1.0
1996,2005-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.131999999999999,1.5989999999999975,-0.02400000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5570000000000013,-2785.0000000000064,True,2.0
1997,2005-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.131999999999999,1.5189999999999992,-0.02400000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6369999999999996,-3184.9999999999977,True,2.0
1998,2005-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0029999999999983,1.6049999999999995,-0.11000000000000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5079999999999991,-2539.9999999999955,True,3.0
1999,2005-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0029999999999983,1.475999999999999,-0.11000000000000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6369999999999996,-3184.9999999999977,True,3.0
2000,2005-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7929999999999993,1.7939999999999987,-0.42499999999999893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4239999999999995,-2119.9999999999973,True,4.0
2001,2005-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7929999999999993,1.581999999999999,-0.42499999999999893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6359999999999992,-3179.9999999999964,True,4.0
2002,2005-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8859999999999992,1.209999999999999,-0.05299999999999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7289999999999992,-3644.999999999996,True,5.0
2003,2005-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8859999999999992,1.302999999999999,-0.05299999999999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6359999999999992,-3179.9999999999964,True,5.0
2004,2005-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.677999999999999,0.5570000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2349999999999994,6174.999999999997,,
2005,2005-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0680000000000005,0.16699999999999893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2349999999999994,6174.999999999997,,
2006,2005-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.817999999999997,0.40699999999999914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.224999999999996,6124.999999999981,,
2007,2005-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8430000000000009,0.3620000000000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2050000000000027,6025.000000000014,,
2008,2005-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8929999999999998,0.31700000000000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21,6050.0,,
2009,2005-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1529999999999978,0.05700000000000216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21,6050.0,,
2010,2005-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.687999999999998,0.5170000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2049999999999983,6024.999999999992,,
2011,2005-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4430000000000005,0.7620000000000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2050000000000027,6025.000000000014,,
2012,2005-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017000000000002125,1.2220000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2049999999999983,6024.999999999992,,
2013,2005-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4920000000000009,1.6969999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2049999999999983,6024.999999999992,,
2014,2005-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5470000000000015,1.7519999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2049999999999983,6024.999999999992,,
2015,2005-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6970000000000027,1.8969999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1999999999999966,5999.999999999983,,
2016,2005-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.246999999999999,1.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.200000000000001,6000.0000000000055,,
2017,2005-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6680000000000001,0.5519999999999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2199999999999989,6099.9999999999945,,
2018,2005-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8529999999999998,0.3669999999999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2199999999999989,6099.9999999999945,,
2019,2005-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8529999999999998,0.3669999999999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2199999999999989,6099.9999999999945,,
2020,2005-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9679999999999982,0.25200000000000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2199999999999989,6099.9999999999945,,
2021,2005-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0680000000000005,0.18700000000000117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2550000000000017,6275.000000000008,,
2022,2005-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6179999999999968,0.6170000000000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2349999999999994,6174.999999999997,,
2023,2005-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8030000000000008,0.4270000000000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2300000000000022,6150.000000000011,,
2024,2005-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7779999999999969,0.45200000000000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2299999999999978,6149.999999999989,,
2025,2005-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5029999999999983,0.7170000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2199999999999989,6099.9999999999945,,
2026,2005-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7029999999999985,0.5170000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2199999999999989,6099.9999999999945,,
2027,2005-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8680000000000003,0.3570000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2250000000000005,6125.000000000003,,
2028,2005-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9180000000000001,-0.687999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2300000000000022,6150.000000000011,,
2029,2005-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4679999999999973,-1.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2549999999999972,6274.999999999986,,
2030,2005-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.352999999999999,-1.0979999999999972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2550000000000017,6275.000000000008,,
2031,2005-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.552999999999999,-1.3080000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2449999999999983,6224.999999999992,,
2032,2005-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.552999999999999,-1.312999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.240000000000001,6200.0000000000055,,
2033,2005-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1529999999999987,-0.9129999999999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.240000000000001,6200.0000000000055,,
2034,2005-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.303,-1.0629999999999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.240000000000001,6200.0000000000055,,
2035,2005-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1180000000000003,-0.8779999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.240000000000001,6200.0000000000055,,
2036,2005-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4929999999999968,-1.2479999999999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2449999999999983,6224.999999999992,,
2037,2005-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2529999999999974,-2.0029999999999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,6250.0,,
2038,2005-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0379999999999967,-1.7880000000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2499999999999956,6249.999999999978,,
2039,2005-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7529999999999992,-1.508000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2449999999999983,6224.999999999992,,
2040,2005-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.602999999999998,-1.3679999999999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2349999999999994,6174.999999999997,,
2041,2005-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8679999999999977,-1.638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2299999999999978,6149.999999999989,,
2042,2005-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4529999999999976,-2.217999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2349999999999994,6174.999999999997,,
2043,2005-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.327999999999997,-3.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2399999999999967,6199.999999999984,,
2044,2005-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.702999999999998,-3.463000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2399999999999967,6199.999999999984,,
2045,2005-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.852999999999999,-3.6080000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2449999999999983,6224.999999999992,,
2046,2005-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.667999999999999,-3.437999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2300000000000022,6150.000000000011,,
2047,2005-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1530000000000005,-2.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2250000000000005,6125.000000000003,,
2048,2005-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.787999999999999,-3.597999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1900000000000022,5950.000000000011,,
2049,2005-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.852999999999999,-3.663000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1899999999999977,5949.999999999989,,
2050,2005-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.652999999999999,-3.477999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1750000000000016,5875.000000000008,,
2051,2005-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6779999999999973,-2.5180000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1599999999999966,5799.999999999983,,
2052,2005-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.753,-2.602999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1500000000000021,5750.000000000011,,
2053,2005-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9530000000000003,-2.808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1450000000000005,5725.000000000003,,
2054,2005-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.018,-2.878000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1399999999999988,5699.999999999994,,
2055,2005-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.603,-3.467999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1350000000000016,5675.000000000008,,
2056,2005-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.793000000000001,-3.6579999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1350000000000016,5675.000000000008,,
2057,2005-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.677999999999998,-3.5479999999999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13,5649.999999999999,,
2058,2005-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.578,-3.4529999999999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1250000000000027,5625.000000000014,,
2059,2005-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3779999999999992,-2.267999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.110000000000002,5550.000000000011,,
2060,2005-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8279999999999976,-1.718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1099999999999977,5549.999999999988,,
2061,2005-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.277999999999997,-2.1679999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1099999999999977,5549.999999999988,,
2062,2005-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.593,-2.482999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.110000000000002,5550.000000000011,,
2063,2005-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.343000000000001,-2.2380000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1050000000000004,5525.000000000002,,
2064,2005-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.503000000000001,-2.4079999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0950000000000015,5475.000000000007,,
2065,2005-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.602999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.602999999999999,18014.999999999993,True,1.0
2066,2005-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.602999999999999,-2.5079999999999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0950000000000015,5475.000000000007,True,1.0
2067,2005-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8149999999999986,-2.453999999999997,-0.05400000000000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3070000000000013,6535.000000000006,True,2.0
2068,2005-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8149999999999986,-2.669999999999998,-0.05400000000000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0910000000000002,5455.000000000001,True,2.0
2069,2005-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.895999999999999,-2.6179999999999986,-0.10599999999999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1720000000000006,5860.000000000003,True,3.0
2070,2005-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.895999999999999,-2.695999999999998,-0.10599999999999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0940000000000012,5470.000000000006,True,3.0
