,Date,Value,Payload,Daily_Gain,Missing_Price,No_Tradable_Day,Change (%),Cum_Gain
36,1999-03-09,-316.25,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",37.5,False,False,-0.1428571428571429,268.75
37,1999-03-10,-310.0,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",31.25,False,False,-0.16666666666666663,300.0
38,1999-03-11,-302.5,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",37.5,False,False,0.19999999999999996,337.5
39,1999-03-12,-305.0,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-12.5,False,False,-1.3333333333333333,325.0
40,1999-03-15,-282.5,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",112.5,False,False,-10.0,437.5
41,1999-03-16,-285.0,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-12.5,False,False,-1.1111111111111112,425.0
42,1999-03-17,-275.0,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",50.0,False,False,-5.0,475.0
43,1999-03-18,-273.75,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",6.25,False,False,-0.875,481.25
44,1999-03-19,-276.25,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-12.5,False,False,-3.0,468.75
45,1999-03-22,-256.25,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",100.0,False,False,-9.0,568.75
46,1999-03-23,-246.25,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",50.0,False,False,-0.5,618.75
47,1999-03-24,-241.25,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",25.0,False,False,-0.5,643.75
48,1999-03-25,-248.75,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-37.5,False,False,-2.5,606.25
49,1999-03-26,-251.25,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-12.5,False,False,-0.6666666666666667,593.75
50,1999-03-29,-282.5,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-156.25,False,False,11.5,437.5
51,1999-03-30,-297.5,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-75.0,False,False,-0.52,362.5
52,1999-03-31,-293.75,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",18.75,False,False,-1.25,381.25
53,1999-04-01,-292.5,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",6.25,False,False,-0.6666666666666667,387.5
54,1999-04-02,-292.5,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,-1.0,387.5
55,1999-04-05,-292.5,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,,387.5
56,1999-04-06,-287.5,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",25.0,False,False,inf,412.5
57,1999-04-07,-261.25,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",131.25,False,False,4.25,543.75
58,1999-04-08,-262.5,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-6.25,False,False,-1.0476190476190477,537.5
59,1999-04-09,-227.5,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",175.0,False,False,-29.0,712.5
60,1999-04-12,-217.5,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",50.0,False,False,-0.7142857142857143,762.5
61,1999-04-13,-143.75,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",368.75,False,False,6.375,1131.25
62,1999-04-14,-153.75,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-50.0,False,False,-1.1355932203389831,1081.25
63,1999-04-15,-123.75,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",150.0,False,False,-4.0,1231.25
64,1999-04-16,-105.0,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",93.75,False,False,-0.375,1325.0
65,1999-04-19,-95.0,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",50.0,False,False,-0.4666666666666667,1375.0
66,1999-04-20,-118.75,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-118.75,False,False,-3.375,1256.25
67,1999-04-21,-108.75,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",50.0,False,False,-1.4210526315789473,1306.25
68,1999-04-22,-105.0,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",18.75,False,False,-0.625,1325.0
69,1999-04-23,-118.75,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-68.75,False,False,-4.666666666666666,1256.25
70,1999-04-26,-138.75,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-100.0,False,False,0.4545454545454546,1156.25
71,1999-04-27,-125.0,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",68.75,False,False,-1.6875,1225.0
72,1999-04-28,-133.75,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-43.75,False,False,-1.6363636363636362,1181.25
73,1999-04-29,-108.75,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",125.0,False,False,-3.857142857142857,1306.25
74,1999-04-30,-106.25,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",12.5,False,False,-0.9,1318.75
75,1999-05-03,-106.25,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,-1.0,1318.75
76,1999-05-04,-128.75,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-112.5,False,False,-inf,1206.25
77,1999-05-05,-146.25,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-87.5,False,False,-0.2222222222222222,1118.75
78,1999-05-06,-140.0,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",31.25,False,False,-1.3571428571428572,1150.0
79,1999-05-07,-151.25,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-56.25,False,False,-2.8,1093.75
80,1999-05-10,-165.0,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-68.75,False,False,0.22222222222222232,1025.0
81,1999-05-11,-142.5,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",112.5,False,False,-2.6363636363636367,1137.5
82,1999-05-12,-135.0,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",37.5,False,False,-0.6666666666666667,1175.0
83,1999-05-13,-137.5,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-12.5,False,False,-1.3333333333333333,1162.5
84,1999-05-14,-148.75,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-56.25,False,False,3.5,1106.25
85,1999-05-17,-157.5,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-43.75,False,False,-0.2222222222222222,1062.5
86,1999-05-18,-171.25,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-68.75,False,False,0.5714285714285714,993.75
87,1999-05-19,-176.25,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-25.0,False,False,-0.6363636363636364,968.75
88,1999-05-20,-185.0,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-43.75,False,False,0.75,925.0
89,1999-05-21,-187.5,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-12.5,False,False,-0.7142857142857143,912.5
90,1999-05-24,-201.25,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-68.75,False,False,4.5,843.75
91,1999-05-25,-211.25,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-50.0,False,False,-0.2727272727272727,793.75
92,1999-05-26,-237.5,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-131.25,False,False,1.625,662.5
93,1999-05-27,-262.5,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-125.0,False,False,-0.04761904761904767,537.5
94,1999-05-28,-295.0,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-162.5,False,False,0.30000000000000004,375.0
95,1999-05-31,-295.0,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': True, 'tradable_day': 0}",0.0,False,True,-1.0,375.0
96,1999-06-01,-301.25,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-31.25,False,False,-inf,343.75
97,1999-06-02,-318.75,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-87.5,False,False,1.7999999999999998,256.25
98,1999-06-03,-322.5,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-18.75,False,False,-0.7857142857142857,237.5
99,1999-06-04,-322.5,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,-1.0,237.5
100,1999-06-07,-331.25,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-43.75,False,False,-inf,193.75
101,1999-06-08,-332.5,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-6.25,False,False,-0.8571428571428572,187.5
102,1999-06-09,-330.0,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",12.5,False,False,-3.0,200.0
103,1999-06-10,-320.0,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",50.0,False,False,3.0,250.0
104,1999-06-11,-293.75,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",131.25,False,False,1.625,381.25
105,1999-06-14,-261.25,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",162.5,False,False,0.23809523809523814,543.75
106,1999-06-15,-273.75,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-62.5,False,False,-1.3846153846153846,481.25
107,1999-06-16,-287.5,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-68.75,False,False,0.10000000000000009,412.5
108,1999-06-17,-295.0,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-37.5,False,False,-0.4545454545454546,375.0
109,1999-06-18,-272.5,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",112.5,False,False,-4.0,487.5
110,1999-06-21,-261.25,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",56.25,False,False,-0.5,543.75
111,1999-06-22,-268.75,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-37.5,False,False,-1.6666666666666665,506.25
112,1999-06-23,-270.0,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-6.25,False,False,-0.8333333333333334,500.0
113,1999-06-24,-240.0,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",150.0,False,False,-25.0,650.0
114,1999-06-25,-238.75,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",6.25,False,False,-0.9583333333333334,656.25
115,1999-06-28,-230.0,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",43.75,False,False,6.0,700.0
116,1999-06-29,-220.0,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",50.0,False,False,0.1428571428571428,750.0
117,1999-06-30,-213.75,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",31.25,False,False,-0.375,781.25
118,1999-07-01,-192.5,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",106.25,False,False,2.4,887.5
119,1999-07-02,-196.25,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-18.75,False,False,-1.1764705882352942,868.75
120,1999-07-05,-195.0,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",6.25,False,False,-1.3333333333333333,875.0
121,1999-07-06,-193.75,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",6.25,False,False,0.0,881.25
122,1999-07-07,-180.0,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",68.75,False,False,10.0,950.0
123,1999-07-08,-170.0,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",50.0,False,False,-0.2727272727272727,1000.0
124,1999-07-09,-178.75,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-43.75,False,False,-1.875,956.25
125,1999-07-12,-166.25,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",62.5,False,False,-2.428571428571429,1018.75
126,1999-07-13,-163.75,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",12.5,False,False,-0.8,1031.25
127,1999-07-14,-127.5,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",181.25,False,False,13.5,1212.5
128,1999-07-15,-140.0,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-62.5,False,False,-1.3448275862068966,1150.0
129,1999-07-16,-123.75,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",81.25,False,False,-2.3,1231.25
130,1999-07-19,-127.5,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-18.75,False,False,-1.2307692307692308,1212.5
131,1999-07-20,-157.5,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-150.0,False,False,7.0,1062.5
132,1999-07-21,-172.5,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-75.0,False,False,-0.5,987.5
133,1999-07-22,-171.25,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",6.25,False,False,-1.0833333333333333,993.75
134,1999-07-23,-105.0,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",331.25,False,False,52.0,1325.0
135,1999-07-26,-108.75,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-18.75,False,False,-1.0566037735849056,1306.25
136,1999-07-27,-116.25,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-37.5,False,False,1.0,1268.75
137,1999-07-28,-147.5,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-156.25,False,False,3.166666666666667,1112.5
138,1999-07-29,-198.75,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-256.25,False,False,0.6399999999999999,856.25
139,1999-07-30,-195.0,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",18.75,False,False,-1.0731707317073171,875.0
140,1999-08-02,-217.5,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-112.5,False,False,-7.0,762.5
141,1999-08-03,-201.25,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",81.25,False,False,-1.7222222222222223,843.75
142,1999-08-04,-192.5,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",43.75,False,False,-0.46153846153846156,887.5
143,1999-08-05,-176.25,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",81.25,False,False,0.8571428571428572,968.75
144,1999-08-06,-147.5,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",143.75,False,False,0.7692307692307692,1112.5
145,1999-08-09,-130.0,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",87.5,False,False,-0.3913043478260869,1200.0
146,1999-08-10,-113.75,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",81.25,False,False,-0.0714285714285714,1281.25
147,1999-08-11,-92.5,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",106.25,False,False,0.3076923076923077,1387.5
148,1999-08-12,-86.25,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",31.25,False,False,-0.7058823529411764,1418.75
149,1999-08-13,-75.0,"{'long_future': 'LAF00', 'short_future': 'LAF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",56.25,False,False,0.8,1475.0
