,Date,SMF00,SMK00,SMH00,SMN00,SMZ00,SMF01,SMH01,SMK01,SMN01,SMZ01,SMF02,SMH02,SMK02,SMN02,SMZ02,SMF03,SMH03,SMK03,SMN03,SMZ03,SMF04,SMH04,SMK04,SMN04,SMZ04,SMF05,SMH05,SMK05,SMN05,SMZ05,SMF06,SMH06,SMK06,SMN06,SMZ06,SMF07,SMH07,SMK07,SMN07,SMZ07,SMF08,SMH08,SMK08,SMN08,SMZ08,SMF09,SMH09,SMK09,SMN09,SMZ09,SMF10,SMH10,SMK10,SMN10,SMZ10,SMF11,SMH11,SMK11,SMN11,SMZ11,SMF12,SMH12,SMK12,SMN12,SMZ12,SMF13,SMH13,SMK13,SMN13,SMZ13,SMF14,SMH14,SMK14,SMN14,SMZ14,SMF15,SMH15,SMK15,SMN15,SMZ15,SMF16,SMH16,SMK16,SMN16,SMZ16,SMF17,SMH17,SMK17,SMN17,SMZ17,SMF18,SMH18,SMK18,SMN18,SMZ18,SMF19,SMH19,SMK19,SMN19,SMZ19,SMF20,SMH20,SMK20,SMN20,SMZ20,SMF21,SMH21,SMK21,SMN21,SMZ21,SMF22,SMH22,SMK22,SMN22,SMZ22,SMF23,SMH23,SMK23,SMN23,SMZ23,PnL,PNL,IS_ROLLING,Day
1986,2006-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.700000000000074,,70.59999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.89999999999989,5189.999999999989,,
1987,2006-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.69999999999999,,78.09999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.39999999999998,5039.999999999998,,
1988,2006-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.200000000000074,,68.59999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.399999999999864,5239.999999999986,,
1989,2006-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.69999999999999,,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.900000000000006,4990.000000000001,,
1990,2006-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.700000000000102,,79.10000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.39999999999995,4839.9999999999945,,
1991,2006-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19999999999998863,,49.60000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.400000000000034,4940.000000000004,,
1992,2006-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.799999999999898,,18.099999999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.899999999999864,4989.999999999986,,
1993,2006-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.799999999999955,,27.100000000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.89999999999998,5289.999999999998,,
1994,2006-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.799999999999955,,17.100000000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.89999999999998,5289.999999999998,,
1995,2006-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.299999999999926,,20.099999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.39999999999992,5139.999999999992,,
1996,2006-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.799999999999898,,26.099999999999937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.899999999999835,5289.999999999984,,
1997,2006-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.29999999999998,,20.599999999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.89999999999995,5589.9999999999945,,
1998,2006-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.79999999999998,,8.599999999999937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.39999999999992,5639.999999999992,,
1999,2006-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.299999999999926,,-2.4000000000000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.89999999999992,5889.999999999992,,
2000,2006-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.2999999999999,,-1.4000000000000625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.899999999999835,5789.999999999984,,
2001,2006-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.799999999999926,,-6.900000000000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.89999999999989,5689.999999999989,,
2002,2006-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.7999999999999,,-15.399999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.39999999999992,5639.999999999992,,
2003,2006-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.29999999999993,,-34.400000000000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.89999999999989,5689.999999999989,,
2004,2006-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.29999999999993,,-27.400000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.89999999999992,5389.999999999992,,
2005,2006-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.79999999999993,,-41.40000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.399999999999864,5739.999999999986,,
2006,2006-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.80000000000001,,-54.900000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.900000000000006,5490.000000000001,,
2007,2006-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.79999999999995,,-56.40000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.39999999999989,5439.999999999989,,
2008,2006-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.79999999999995,,-56.900000000000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.89999999999992,5889.999999999992,,
2009,2006-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.29999999999998,,-68.90000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.39999999999992,5139.999999999992,,
2010,2006-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.29999999999995,,-86.90000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.39999999999992,5139.999999999992,True,1.0
2011,2006-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.5,-32.29999999999998,-76.90000000000003,2.5999999999999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.899999999999977,2089.9999999999977,True,2.0
2012,2006-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.09999999999997,-37.70000000000002,-67.60000000000005,8.599999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.399999999999892,2239.999999999989,True,3.0
2013,2006-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.69999999999999,-48.5,-61.00000000000003,19.099999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.299999999999955,2129.9999999999955,True,4.0
2014,2006-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.29999999999998,-40.10000000000002,-63.10000000000002,9.899999999999949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.999999999999886,2099.9999999999886,True,5.0
2015,2006-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-49.09999999999994,,16.899999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.19999999999996,-3219.999999999996,,
2016,2006-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56.59999999999994,,26.899999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.69999999999996,-2969.999999999996,,
2017,2006-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54.09999999999994,,24.399999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.69999999999996,-2969.999999999996,,
2018,2006-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47.09999999999991,,15.39999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.69999999999999,-3169.999999999999,,
2019,2006-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.099999999999994,,13.400000000000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.69999999999996,-3469.999999999996,,
2020,2006-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.59999999999994,,10.39999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.20000000000002,-3620.000000000002,,
2021,2006-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.59999999999994,,10.39999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.20000000000002,-3620.000000000002,,
2022,2006-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.099999999999994,,-5.100000000000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38.200000000000045,-3820.0000000000045,,
2023,2006-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.599999999999994,,-13.100000000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38.70000000000002,-3870.000000000002,,
2024,2006-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.599999999999994,,-13.100000000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38.70000000000002,-3870.000000000002,,
2025,2006-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.599999999999994,,-3.1000000000000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38.70000000000002,-3870.000000000002,,
2026,2006-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.099999999999966,,-4.099999999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.19999999999993,-4019.999999999993,,
2027,2006-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.09999999999994,,17.39999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.69999999999999,-4669.999999999999,,
2028,2006-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-87.60000000000002,,42.89999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.7000000000001,-4470.00000000001,,
2029,2006-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.09999999999991,,36.400000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.6999999999999,-4069.9999999999905,,
2030,2006-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82.09999999999991,,45.39999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.69999999999999,-3669.999999999999,,
2031,2006-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63.599999999999966,,26.899999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.69999999999999,-3669.999999999999,,
2032,2006-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.6,,35.900000000000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39.69999999999996,-3969.999999999996,True,1.0
2033,2006-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.79999999999993,-60.20000000000002,25.499999999999943,-2.9000000000000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-104.4,-10440.0,True,2.0
2034,2006-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67.99999999999994,-60.599999999999994,24.899999999999977,-3.299999999999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-106.99999999999994,-10699.999999999995,True,3.0
2035,2006-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.39999999999998,-63.89999999999998,26.899999999999977,0.29999999999998295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.1,-10710.0,True,4.0
2036,2006-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.89999999999998,-63.10000000000002,26.19999999999999,-1.700000000000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.50000000000003,-10850.000000000004,True,5.0
2037,2006-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.60000000000008,,10.799999999999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63.8000000000001,-6380.00000000001,,
2038,2006-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.10000000000002,,19.299999999999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63.8000000000001,-6380.00000000001,,
2039,2006-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.09999999999997,,15.799999999999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-63.29999999999998,-6329.999999999998,,
2040,2006-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.6,,19.299999999999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.30000000000007,-6430.000000000007,,
2041,2006-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-81.1,,16.799999999999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.30000000000007,-6430.000000000007,,
2042,2006-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.6,,4.299999999999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.30000000000007,-6930.000000000007,,
2043,2006-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.6,,4.299999999999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.30000000000007,-6930.000000000007,,
2044,2006-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57.60000000000005,,-3.7000000000000455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.3000000000001,-6130.00000000001,,
2045,2006-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59.099999999999966,,-6.700000000000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.79999999999998,-6579.999999999998,,
2046,2006-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56.099999999999994,,-10.700000000000074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.80000000000007,-6680.000000000007,,
2047,2006-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.599999999999994,,-24.200000000000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67.80000000000001,-6780.000000000001,,
2048,2007-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.599999999999994,,-24.200000000000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67.80000000000001,-6780.000000000001,,
2049,2007-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.599999999999994,,-24.200000000000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67.80000000000001,-6780.000000000001,,
2050,2007-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.1,,-6.2000000000000455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72.30000000000004,-7230.000000000004,,
2051,2007-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.599999999999966,,-4.200000000000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.79999999999998,-6579.999999999998,,
2052,2007-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.599999999999994,,-17.69999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.29999999999995,-6629.999999999995,,
2053,2007-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52.60000000000005,,-13.700000000000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.3000000000001,-6630.00000000001,,
2054,2007-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.60000000000008,,1.2999999999999545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73.30000000000013,-7330.000000000013,,
2055,2007-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.60000000000008,,-2.69999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-72.30000000000004,-7230.000000000004,,
2056,2007-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56.099999999999994,,-15.19999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-71.29999999999995,-7129.999999999995,,
2057,2007-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.89999999999995,,-95.19999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.30000000000001,-7530.000000000001,,
2058,2007-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.89999999999995,,-95.19999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.30000000000001,-7530.000000000001,,
2059,2007-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.399999999999949,,-90.19999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.80000000000001,-7780.000000000001,,
2060,2007-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.900000000000034,,-117.69999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.79999999999993,-7679.999999999993,,
2061,2007-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.400000000000034,,-106.70000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.29999999999998,-7829.999999999998,,
2062,2007-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.400000000000034,,-96.70000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.29999999999998,-7829.999999999998,,
2063,2007-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.89999999999992,,-94.69999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.80000000000007,-7680.000000000007,,
2064,2007-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.400000000000034,,-101.20000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.80000000000001,-7780.000000000001,,
2065,2007-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.900000000000006,,-90.70000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.80000000000007,-7680.000000000007,,
